"",BBK01.OUD393,BBK01.OUD393_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / short-therm / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:40,
1999-01,59.127,
1999-02,56.652,
1999-03,59.862,
1999-04,66.560,
1999-05,70.108,
1999-06,58.878,
1999-07,63.309,
1999-08,62.220,
1999-09,60.344,
1999-10,62.480,
1999-11,64.266,
1999-12,66.416,
2000-01,61.920,
2000-02,67.898,
2000-03,72.601,
2000-04,75.117,
2000-05,81.775,
2000-06,66.542,
2000-07,67.912,
2000-08,62.609,
2000-09,62.557,
2000-10,70.494,
2000-11,72.451,
2000-12,71.219,
2001-01,66.065,
2001-02,72.045,
2001-03,76.510,
2001-04,73.852,
2001-05,79.072,
2001-06,74.722,
2001-07,72.206,
2001-08,71.410,
2001-09,72.373,
2001-10,74.643,
2001-11,74.122,
2001-12,75.452,
2002-01,69.262,
2002-02,69.926,
2002-03,67.761,
2002-04,71.496,
2002-05,72.603,
2002-06,66.860,
2002-07,65.532,
2002-08,69.383,
2002-09,68.971,
2002-10,69.070,
2002-11,65.184,
2002-12,76.118,
2003-01,76.790,
2003-02,79.865,
2003-03,73.081,
2003-04,76.187,
2003-05,79.582,
2003-06,74.580,
2003-07,77.555,
2003-08,80.935,
2003-09,79.723,
2003-10,80.186,
2003-11,78.079,
2003-12,85.313,
2004-01,81.593,
2004-02,83.363,
2004-03,84.085,
2004-04,88.199,
2004-05,90.775,
2004-06,89.847,
2004-07,87.962,
2004-08,82.998,
2004-09,77.998,
2004-10,84.081,
2004-11,85.323,
2004-12,78.255,
2005-01,74.900,
2005-02,76.014,
2005-03,77.786,
2005-04,77.129,
2005-05,77.720,
2005-06,75.108,
2005-07,79.491,
2005-08,78.919,
2005-09,77.466,
2005-10,76.315,
2005-11,72.986,
2005-12,81.500,
2006-01,74.629,
2006-02,73.095,
2006-03,75.151,
2006-04,76.499,
2006-05,72.166,
2006-06,71.879,
2006-07,72.541,
2006-08,74.644,
2006-09,39.183,
2006-10,38.181,
2006-11,40.554,
2006-12,41.494,
2007-01,45.621,
2007-02,46.690,
2007-03,44.032,
2007-04,46.808,
2007-05,43.751,
2007-06,41.025,
2007-07,39.511,
2007-08,42.608,
2007-09,40.137,
2007-10,39.551,
2007-11,44.882,
2007-12,52.108,
2008-01,47.148,
2008-02,45.377,
2008-03,47.471,
2008-04,52.514,
2008-05,48.326,
2008-06,47.838,
2008-07,47.847,
2008-08,46.111,
2008-09,44.299,
2008-10,47.707,
2008-11,45.495,
2008-12,47.315,
2009-01,45.461,
2009-02,41.415,
2009-03,35.200,
2009-04,35.361,
2009-05,33.883,
2009-06,27.520,
2009-07,28.771,
2009-08,29.389,
2009-09,25.609,
2009-10,21.668,
2009-11,23.243,
2009-12,27.640,
2010-01,24.581,
2010-02,23.626,
2010-03,19.491,
2010-04,22.402,
2010-05,23.465,
2010-06,23.612,
2010-07,18.236,
2010-08,19.987,
2010-09,18.467,
2010-10,17.191,
2010-11,15.323,
2010-12,24.765,
2011-01,18.623,
2011-02,18.945,
2011-03,18.586,
2011-04,19.038,
2011-05,18.312,
2011-06,18.006,
2011-07,19.520,
2011-08,17.949,
2011-09,24.068,
2011-10,24.214,
2011-11,25.414,
2011-12,18.944,
2012-01,21.246,
2012-02,19.647,
2012-03,21.273,
2012-04,22.353,
2012-05,22.000,
2012-06,21.395,
2012-07,19.689,
2012-08,22.448,
2012-09,21.539,
2012-10,20.304,
2012-11,23.062,
2012-12,25.034,
2013-01,26.053,
2013-02,24.452,
2013-03,27.270,
2013-04,32.482,
2013-05,25.517,
2013-06,22.673,
2013-07,22.576,
2013-08,28.148,
2013-09,21.649,
2013-10,24.107,
2013-11,25.362,
2013-12,26.128,
2014-01,27.245,
2014-02,24.604,
2014-03,21.451,
2014-04,27.543,
2014-05,20.504,
2014-06,18.330,
2014-07,17.794,
2014-08,20.366,
2014-09,18.118,
2014-10,20.428,
2014-11,21.493,
2014-12,25.388,Provisional value
