"",BBK01.OUZ516,BBK01.OUZ516_FLAGS
"","Cash in hand, total, Regional institutions of credit cooperatives and Credit cooperatives",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:10,
1999-01,3.364,
1999-02,3.372,
1999-03,3.342,
1999-04,3.297,
1999-05,3.608,
1999-06,3.559,
1999-07,3.438,
1999-08,3.559,
1999-09,3.534,
1999-10,3.571,
1999-11,3.546,
1999-12,4.437,
2000-01,3.666,
2000-02,3.665,
2000-03,3.494,
2000-04,3.844,
2000-05,3.761,
2000-06,3.663,
2000-07,3.756,
2000-08,3.784,
2000-09,3.724,
2000-10,3.906,
2000-11,3.709,
2000-12,4.341,
2001-01,3.830,
2001-02,3.859,
2001-03,3.696,
2001-04,3.934,
2001-05,4.027,
2001-06,3.925,
2001-07,4.062,
2001-08,3.876,
2001-09,3.965,
2001-10,4.093,
2001-11,3.789,
2001-12,3.676,
2002-01,7.161,
2002-02,5.306,
2002-03,4.664,
2002-04,4.297,
2002-05,4.175,
2002-06,4.116,
2002-07,4.080,
2002-08,3.962,
2002-09,3.960,
2002-10,4.103,
2002-11,3.791,
2002-12,5.146,
2003-01,3.942,
2003-02,3.853,
2003-03,3.815,
2003-04,4.039,
2003-05,4.036,
2003-06,3.994,
2003-07,3.917,
2003-08,3.921,
2003-09,3.945,
2003-10,3.867,
2003-11,3.782,
2003-12,4.949,
2004-01,3.884,
2004-02,3.955,
2004-03,3.888,
2004-04,3.826,
2004-05,4.122,
2004-06,4.077,
2004-07,3.933,
2004-08,4.056,
2004-09,4.102,
2004-10,4.177,
2004-11,3.973,
2004-12,4.608,
2005-01,4.059,
2005-02,3.994,
2005-03,4.279,
2005-04,4.015,
2005-05,4.240,
2005-06,4.229,
2005-07,4.159,
2005-08,4.178,
2005-09,4.127,
2005-10,4.259,
2005-11,4.076,
2005-12,4.673,
2006-01,4.140,
2006-02,4.280,
2006-03,3.991,
2006-04,4.239,
2006-05,4.281,
2006-06,4.170,
2006-07,4.163,
2006-08,4.262,
2006-09,4.290,
2006-10,4.391,
2006-11,4.237,
2006-12,4.880,
2007-01,4.157,
2007-02,4.149,
2007-03,4.067,
2007-04,4.279,
2007-05,4.490,
2007-06,4.230,
2007-07,4.215,
2007-08,4.141,
2007-09,4.299,
2007-10,4.409,
2007-11,4.093,
2007-12,5.240,
2008-01,4.366,
2008-02,4.105,
2008-03,4.347,
2008-04,4.259,
2008-05,4.258,
2008-06,4.187,
2008-07,4.333,
2008-08,4.263,
2008-09,4.235,
2008-10,4.432,
2008-11,4.290,
2008-12,5.408,
2009-01,4.238,
2009-02,4.256,
2009-03,4.230,
2009-04,4.352,
2009-05,4.440,
2009-06,4.348,
2009-07,4.186,
2009-08,4.269,
2009-09,4.338,
2009-10,4.381,
2009-11,4.237,
2009-12,5.306,
2010-01,4.451,
2010-02,4.343,
2010-03,4.382,
2010-04,4.216,
2010-05,4.552,
2010-06,4.480,
2010-07,4.447,
2010-08,4.463,
2010-09,4.536,
2010-10,4.587,
2010-11,4.452,
2010-12,5.142,
2011-01,4.437,
2011-02,4.396,
2011-03,4.605,
2011-04,4.778,
2011-05,4.721,
2011-06,4.702,
2011-07,4.618,
2011-08,4.667,
2011-09,4.561,
2011-10,4.680,
2011-11,4.645,
2011-12,5.185,
2012-01,4.601,
2012-02,4.607,
2012-03,4.556,
2012-04,4.697,
2012-05,4.940,
2012-06,4.696,
2012-07,4.669,
2012-08,4.649,
2012-09,4.779,
2012-10,4.875,
2012-11,4.626,
2012-12,5.723,
2013-01,4.806,
2013-02,4.770,
2013-03,5.035,
2013-04,4.869,
2013-05,4.912,
2013-06,4.809,
2013-07,4.827,
2013-08,4.849,
2013-09,4.833,
2013-10,5.016,
2013-11,4.864,
2013-12,6.317,
2014-01,4.848,
2014-02,4.857,
2014-03,4.825,
2014-04,5.118,
2014-05,5.038,
2014-06,4.906,
2014-07,4.929,
2014-08,4.979,
2014-09,5.027,
2014-10,5.017,
2014-11,4.992,
