"",BBK01.QUV634,BBK01.QUV634_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Greece / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:09:48,
2001-12,1.299,
2002-01,1.490,
2002-02,1.328,
2002-03,1.471,
2002-04,1.459,
2002-05,1.266,
2002-06,1.233,
2002-07,1.667,
2002-08,1.852,
2002-09,2.019,
2002-10,1.765,
2002-11,1.656,
2002-12,1.883,
2003-01,1.673,
2003-02,1.887,
2003-03,2.364,
2003-04,2.231,
2003-05,2.389,
2003-06,1.795,
2003-07,1.489,
2003-08,1.985,
2003-09,1.527,
2003-10,1.467,
2003-11,1.636,
2003-12,1.653,
2004-01,2.019,
2004-02,1.700,
2004-03,1.592,
2004-04,1.346,
2004-05,1.532,
2004-06,1.993,
2004-07,1.625,
2004-08,2.026,
2004-09,1.837,
2004-10,2.104,
2004-11,2.007,
2004-12,1.845,
2005-01,1.857,
2005-02,2.089,
2005-03,1.923,
2005-04,1.678,
2005-05,1.805,
2005-06,1.700,
2005-07,1.883,
2005-08,2.095,
2005-09,1.588,
2005-10,1.638,
2005-11,1.345,
2005-12,1.185,
2006-01,1.668,
2006-02,1.732,
2006-03,2.249,
2006-04,2.703,
2006-05,3.199,
2006-06,2.921,
2006-07,2.401,
2006-08,2.108,
2006-09,2.334,
2006-10,1.502,
2006-11,1.516,
2006-12,1.704,
2007-01,1.374,
2007-02,1.720,
2007-03,1.986,
2007-04,2.018,
2007-05,2.631,
2007-06,2.259,
2007-07,1.852,
2007-08,1.862,
2007-09,1.821,
2007-10,2.494,
2007-11,2.621,
2007-12,2.411,
2008-01,2.867,
2008-02,2.819,
2008-03,3.083,
2008-04,4.281,
2008-05,4.356,
2008-06,4.302,
2008-07,5.146,
2008-08,4.800,
2008-09,4.175,
2008-10,3.344,
2008-11,3.112,
2008-12,2.753,
2009-01,3.003,
2009-02,3.598,
2009-03,4.244,
2009-04,4.500,
2009-05,3.642,
2009-06,4.027,
2009-07,6.597,
2009-08,7.327,
2009-09,6.956,
2009-10,7.039,
2009-11,7.313,
2009-12,8.002,
2010-01,10.668,
2010-02,8.127,
2010-03,7.652,
2010-04,4.538,
2010-05,4.124,
2010-06,3.901,
2010-07,3.215,
2010-08,3.147,
2010-09,3.278,
2010-10,3.177,
2010-11,3.338,
2010-12,2.764,
2011-01,2.617,
2011-02,2.562,
2011-03,2.569,
2011-04,2.399,
2011-05,2.597,
2011-06,2.441,
2011-07,2.310,
2011-08,2.271,
2011-09,2.473,
2011-10,2.377,
2011-11,2.414,
2011-12,2.366,
2012-01,1.959,
2012-02,1.960,
2012-03,2.031,
2012-04,2.031,
2012-05,2.170,
2012-06,2.119,
2012-07,2.175,
2012-08,2.096,
2012-09,2.032,
2012-10,2.028,
2012-11,2.014,
2012-12,1.989,
2013-01,1.972,
2013-02,2.016,
2013-03,2.153,
2013-04,2.280,
2013-05,3.799,
2013-06,5.267,
2013-07,5.720,
2013-08,5.689,
2013-09,5.691,
2013-10,5.715,
2013-11,5.732,
2013-12,5.654,
2014-01,5.909,
2014-02,5.656,
2014-03,5.627,
2014-04,5.615,
2014-05,5.647,
2014-06,5.646,
2014-07,5.703,
2014-08,5.719,
2014-09,5.760,
2014-10,5.704,
2014-11,5.957,
2014-12,5.750,
