"",BBK01.QUV995,BBK01.QUV995_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Remaining countries in America / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:39,
2001-12,0.135,
2002-01,0.143,
2002-02,0.150,
2002-03,0.191,
2002-04,0.196,
2002-05,0.186,
2002-06,0.193,
2002-07,0.192,
2002-08,0.184,
2002-09,0.180,
2002-10,0.150,
2002-11,0.156,
2002-12,0.180,
2003-01,0.147,
2003-02,0.163,
2003-03,0.208,
2003-04,0.236,
2003-05,0.359,
2003-06,0.419,
2003-07,0.426,
2003-08,0.416,
2003-09,0.385,
2003-10,0.339,
2003-11,0.345,
2003-12,0.350,
2004-01,0.374,
2004-02,0.314,
2004-03,0.339,
2004-04,0.346,
2004-05,0.354,
2004-06,0.362,
2004-07,0.369,
2004-08,0.440,
2004-09,0.370,
2004-10,0.359,
2004-11,0.332,
2004-12,0.311,
2005-01,0.369,
2005-02,0.372,
2005-03,0.364,
2005-04,0.296,
2005-05,0.309,
2005-06,0.333,
2005-07,0.362,
2005-08,0.348,
2005-09,0.329,
2005-10,0.332,
2005-11,0.352,
2005-12,0.327,
2006-01,0.317,
2006-02,0.338,
2006-03,0.302,
2006-04,0.294,
2006-05,0.291,
2006-06,0.303,
2006-07,0.334,
2006-08,0.375,
2006-09,0.369,
2006-10,0.385,
2006-11,0.301,
2006-12,0.309,
2007-01,0.288,
2007-02,0.340,
2007-03,0.320,
2007-04,0.335,
2007-05,0.380,
2007-06,0.357,
2007-07,0.369,
2007-08,0.336,
2007-09,0.418,
2007-10,0.427,
2007-11,0.543,
2007-12,0.485,
2008-01,0.411,
2008-02,0.505,
2008-03,0.505,
2008-04,0.527,
2008-05,0.546,
2008-06,0.608,
2008-07,0.665,
2008-08,0.695,
2008-09,0.644,
2008-10,0.586,
2008-11,0.543,
2008-12,0.534,
2009-01,0.648,
2009-02,0.667,
2009-03,0.690,
2009-04,0.645,
2009-05,0.591,
2009-06,0.510,
2009-07,0.519,
2009-08,0.479,
2009-09,0.483,
2009-10,0.491,
2009-11,0.484,
2009-12,0.515,
2010-01,0.557,
2010-02,0.549,
2010-03,0.586,
2010-04,0.477,
2010-05,0.536,
2010-06,0.565,
2010-07,0.564,
2010-08,0.647,
2010-09,0.550,
2010-10,0.572,
2010-11,0.545,
2010-12,0.606,
2011-01,0.611,
2011-02,0.615,
2011-03,0.594,
2011-04,0.617,
2011-05,0.616,
2011-06,0.620,
2011-07,0.671,
2011-08,0.672,
2011-09,0.708,
2011-10,0.632,
2011-11,0.623,
2011-12,0.692,
2012-01,0.716,
2012-02,0.690,
2012-03,0.703,
2012-04,0.731,
2012-05,0.882,
2012-06,0.858,
2012-07,0.836,
2012-08,0.827,
2012-09,0.807,
2012-10,0.841,
2012-11,0.841,
2012-12,0.878,
2013-01,0.820,
2013-02,0.855,
2013-03,0.841,
2013-04,0.802,
2013-05,0.842,
2013-06,0.843,
2013-07,0.763,
2013-08,0.766,
2013-09,0.724,
2013-10,0.682,
2013-11,0.679,
2013-12,0.683,
2014-01,0.707,
2014-02,0.781,
2014-03,0.803,
2014-04,0.727,
2014-05,0.736,
2014-06,0.725,
2014-07,0.774,
2014-08,0.803,
2014-09,0.888,
2014-10,0.831,
2014-11,0.795,
2014-12,0.629,
