"",BBK01.QX7569,BBK01.QX7569_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Mexico / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:20:59,
1995-01,0.089,
1995-02,0.088,
1995-03,0.088,
1995-04,0.114,
1995-05,0.112,
1995-06,0.112,
1995-07,0.161,
1995-08,0.154,
1995-09,0.126,
1995-10,0.123,
1995-11,0.121,
1995-12,0.116,
1996-01,0.118,
1996-02,0.107,
1996-03,0.103,
1996-04,0.114,
1996-05,0.114,
1996-06,0.118,
1996-07,0.118,
1996-08,0.121,
1996-09,0.130,
1996-10,0.122,
1996-11,0.117,
1996-12,0.104,
1997-01,0.129,
1997-02,0.133,
1997-03,0.138,
1997-04,0.138,
1997-05,0.139,
1997-06,0.142,
1997-07,0.157,
1997-08,0.155,
1997-09,0.156,
1997-10,0.153,
1997-11,0.151,
1997-12,0.159,
1998-01,0.170,
1998-02,0.181,
1998-03,0.178,
1998-04,0.176,
1998-05,0.177,
1998-06,0.177,
1998-07,0.180,
1998-08,0.177,
1998-09,0.178,
1998-10,0.183,
1998-11,0.177,
1998-12,0.182,
1999-01,0.171,
1999-02,0.172,
1999-03,0.200,
1999-04,0.128,
1999-05,0.128,
1999-06,0.128,
1999-07,0.128,
1999-08,0.123,
1999-09,0.128,
1999-10,0.128,
1999-11,0.123,
1999-12,0.123,
2000-01,0.123,
2000-02,0.121,
2000-03,0.121,
2000-04,0.123,
2000-05,0.123,
2000-06,0.122,
2000-07,0.122,
2000-08,0.122,
2000-09,0.122,
2000-10,0.122,
2000-11,0.122,
2000-12,0.084,
2001-01,0.084,
2001-02,0.084,
2001-03,0.086,
2001-04,0.086,
2001-05,0.087,
2001-06,0.087,
2001-07,0.116,
2001-08,0.116,
2001-09,0.137,
2001-10,0.138,
2001-11,0.125,
2001-12,0.127,
2002-01,0.131,
2002-02,0.141,
2002-03,0.145,
2002-04,0.145,
2002-05,0.133,
2002-06,0.137,
2002-07,0.121,
2002-08,0.121,
2002-09,0.123,
2002-10,0.119,
2002-11,0.122,
2002-12,0.120,
2003-01,0.107,
2003-02,0.118,
2003-03,0.134,
2003-04,0.134,
2003-05,0.135,
2003-06,0.140,
2003-07,0.064,
2003-08,0.064,
2003-09,0.078,
2003-10,0.095,
2003-11,0.095,
2003-12,0.097,
2004-01,0.073,
2004-02,0.094,
2004-03,0.093,
2004-04,0.093,
2004-05,0.093,
2004-06,0.093,
2004-07,0.093,
2004-08,0.085,
2004-09,0.083,
2004-10,0.083,
2004-11,0.085,
2004-12,0.085,
2005-01,0.085,
2005-02,0.082,
2005-03,0.089,
2005-04,0.089,
2005-05,0.093,
2005-06,0.125,
2005-07,0.124,
2005-08,0.127,
2005-09,0.127,
2005-10,0.092,
2005-11,0.090,
2005-12,0.090,
2006-01,0.095,
2006-02,0.087,
2006-03,0.093,
2006-04,0.092,
2006-05,0.119,
2006-06,0.147,
2006-07,0.147,
2006-08,0.142,
2006-09,0.142,
2006-10,0.136,
2006-11,0.136,
2006-12,0.136,
2007-01,0.124,
2007-02,0.103,
2007-03,0.071,
2007-04,0.053,
2007-05,0.053,
2007-06,0.053,
2007-07,0.054,
2007-08,0.054,
2007-09,0.040,
2007-10,0.042,
2007-11,0.041,
2007-12,0.040,
2008-01,0.040,
2008-02,0.040,
2008-03,0.041,
2008-04,0.040,
2008-05,0.040,
2008-06,0.048,
2008-07,0.046,
2008-08,0.046,
2008-09,0.043,
2008-10,0.043,
2008-11,0.041,
2008-12,0.042,
2009-01,0.042,
2009-02,0.038,
2009-03,0.037,
2009-04,0.037,
2009-05,0.038,
2009-06,0.038,
2009-07,0.036,
2009-08,0.034,
2009-09,0.020,
2009-10,0.022,
2009-11,0.022,
2009-12,0.021,
2010-01,0.021,
2010-02,0.021,
2010-03,0.006,
2010-04,0.006,
2010-05,0.005,
2010-06,0.006,
2010-07,0.006,
2010-08,0.006,
2010-09,0.006,
2010-10,0.007,
2010-11,0.006,
2010-12,0.006,
2011-01,0.006,
2011-02,0.006,
2011-03,0.006,
2011-04,0.006,
2011-05,0.006,
2011-06,.,No value available
2011-07,0.006,
2011-08,0.012,
2011-09,0.006,
2011-10,0.006,
2011-11,0.006,
2011-12,0.005,
2012-01,0.005,
2012-02,0.005,
2012-03,0.005,
2012-04,0.005,
2012-05,0.005,
2012-06,0.005,
2012-07,0.005,
2012-08,0.005,
2012-09,0.005,
2012-10,0.007,
2012-11,0.006,
2012-12,0.006,
2013-01,0.008,
2013-02,0.005,
2013-03,0.006,
2013-04,0.006,
2013-05,0.006,
2013-06,0.006,
2013-07,0.007,
2013-08,0.006,
2013-09,0.009,
2013-10,0.007,
2013-11,.,No value available
2013-12,0.011,
2014-01,0.059,
2014-02,0.022,
2014-03,-0.059,
2014-04,0.001,
2014-05,0.007,
2014-06,0.140,
2014-07,0.226,
2014-08,0.269,
2014-09,0.174,
2014-10,0.240,
2014-11,0.247,
