"",BBK01.OUG371,BBK01.OUG371_FLAGS
"",Loans to foreign enterprises and households for over five years / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:26,
1999-01,20.268,
1999-02,21.656,
1999-03,22.969,
1999-04,23.960,
1999-05,24.835,
1999-06,25.254,
1999-07,25.171,
1999-08,25.769,
1999-09,26.910,
1999-10,28.091,
1999-11,29.096,
1999-12,30.204,
2000-01,31.315,
2000-02,31.706,
2000-03,32.494,
2000-04,34.289,
2000-05,33.555,
2000-06,33.211,
2000-07,34.440,
2000-08,34.737,
2000-09,35.741,
2000-10,37.440,
2000-11,37.386,
2000-12,36.553,
2001-01,37.232,
2001-02,37.838,
2001-03,39.523,
2001-04,40.032,
2001-05,41.767,
2001-06,43.038,
2001-07,42.521,
2001-08,40.796,
2001-09,41.506,
2001-10,42.132,
2001-11,42.835,
2001-12,44.031,
2002-01,45.164,
2002-02,45.773,
2002-03,45.737,
2002-04,45.431,
2002-05,44.681,
2002-06,43.579,
2002-07,44.945,
2002-08,45.358,
2002-09,45.689,
2002-10,46.690,
2002-11,46.687,
2002-12,45.955,
2003-01,45.466,
2003-02,45.721,
2003-03,45.856,
2003-04,45.087,
2003-05,43.213,
2003-06,44.748,
2003-07,45.216,
2003-08,46.705,
2003-09,45.063,
2003-10,45.469,
2003-11,44.506,
2003-12,42.756,
2004-01,42.842,
2004-02,42.400,
2004-03,42.908,
2004-04,43.545,
2004-05,43.318,
2004-06,43.872,
2004-07,44.112,
2004-08,43.632,
2004-09,43.018,
2004-10,42.597,
2004-11,41.341,
2004-12,40.493,
2005-01,41.215,
2005-02,40.898,
2005-03,41.630,
2005-04,41.675,
2005-05,43.281,
2005-06,43.594,
2005-07,43.551,
2005-08,43.992,
2005-09,45.322,
2005-10,45.631,
2005-11,47.277,
2005-12,47.575,
2006-01,46.738,
2006-02,48.406,
2006-03,48.637,
2006-04,48.297,
2006-05,47.125,
2006-06,49.253,
2006-07,49.597,
2006-08,50.070,
2006-09,52.096,
2006-10,52.945,
2006-11,51.809,
2006-12,53.434,
2007-01,53.659,
2007-02,54.133,
2007-03,54.457,
2007-04,54.360,
2007-05,55.724,
2007-06,56.233,
2007-07,55.936,
2007-08,57.625,
2007-09,58.130,
2007-10,58.830,
2007-11,58.515,
2007-12,58.972,
2008-01,58.929,
2008-02,59.252,
2008-03,58.980,
2008-04,60.080,
2008-05,61.670,
2008-06,72.909,
2008-07,74.316,
2008-08,78.476,
2008-09,80.855,
2008-10,86.970,
2008-11,87.572,
2008-12,84.591,
2009-01,88.757,
2009-02,89.305,
2009-03,86.716,
2009-04,86.908,
2009-05,83.424,
2009-06,83.229,
2009-07,85.078,
2009-08,84.801,
2009-09,83.901,
2009-10,83.510,
2009-11,82.388,
2009-12,84.223,
2010-01,84.514,
2010-02,85.916,
2010-03,86.524,
2010-04,87.288,
2010-05,90.631,
2010-06,90.891,
2010-07,88.011,
2010-08,87.448,
2010-09,83.815,
2010-10,82.500,
2010-11,85.339,
2010-12,82.851,
2011-01,82.104,
2011-02,81.542,
2011-03,80.475,
2011-04,78.574,
2011-05,80.020,
2011-06,79.764,
2011-07,80.755,
2011-08,80.334,
2011-09,82.569,
2011-10,80.841,
2011-11,82.797,
2011-12,85.049,
2012-01,84.445,
2012-02,83.351,
2012-03,84.091,
2012-04,85.604,
2012-05,88.829,
2012-06,88.051,
2012-07,89.074,
2012-08,87.615,
2012-09,86.330,
2012-10,84.319,
2012-11,84.072,
2012-12,82.320,
2013-01,80.300,
2013-02,80.895,
2013-03,81.518,
2013-04,81.107,
2013-05,79.909,
2013-06,78.629,
2013-07,77.538,
2013-08,77.048,
2013-09,75.842,
2013-10,74.670,
2013-11,73.959,
2013-12,73.099,
2014-01,73.557,
2014-02,71.712,
2014-03,71.482,
2014-04,71.024,
2014-05,71.804,
2014-06,70.929,
2014-07,70.779,
2014-08,71.736,
2014-09,72.662,
2014-10,72.648,
2014-11,72.476,
2014-12,71.809,Provisional value
