"",BBK01.OU1210,BBK01.OU1210_FLAGS
"",Lending to domestic banks (MFIs) / total / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:54,
1958-12,0.899,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,1.017,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,1.048,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,1.070,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,1.131,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,1.282,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.445,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.430,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.623,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.576,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.935,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.973,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,2.325,
1965-01,2.368,
1965-02,2.457,
1965-03,2.379,
1965-04,2.441,
1965-05,2.521,
1965-06,2.444,
1965-07,2.605,
1965-08,2.710,
1965-09,2.648,
1965-10,2.740,
1965-11,2.860,
1965-12,2.761,
1966-01,2.784,
1966-02,2.863,
1966-03,2.699,
1966-04,2.745,
1966-05,2.795,
1966-06,2.703,
1966-07,2.848,
1966-08,3.081,
1966-09,2.914,
1966-10,3.109,
1966-11,3.283,
1966-12,3.189,
1967-01,3.320,
1967-02,3.472,
1967-03,3.412,
1967-04,3.475,
1967-05,3.636,
1967-06,3.488,
1967-07,3.776,
1967-08,4.035,
1967-09,4.027,
1967-10,4.189,
1967-11,4.332,
1967-12,4.246,
1968-01,4.377,
1968-02,4.500,
1968-03,4.306,
1968-04,4.478,
1968-05,4.454,
1968-06,4.418,
1968-07,4.718,
1968-08,4.910,
1968-09,4.888,
1968-10,4.996,
1968-11,5.203,
1968-12,5.338,
1969-01,5.385,
1969-02,5.436,
1969-03,5.278,
1969-04,5.415,
1969-05,5.491,
1969-06,5.286,
1969-07,5.536,
1969-08,5.648,
1969-09,5.649,
1969-10,5.749,
1969-11,6.124,
1969-12,6.107,
1970-01,5.907,
1970-02,6.136,
1970-03,6.064,
1970-04,6.191,
1970-05,6.318,
1970-06,6.420,
1970-07,6.611,
1970-08,6.931,
1970-09,6.748,
1970-10,6.917,
1970-11,7.264,
1970-12,7.399,
1971-01,7.193,
1971-02,7.391,
1971-03,7.339,
1971-04,7.418,
1971-05,7.500,
1971-06,7.300,
1971-07,7.725,
1971-08,8.153,
1971-09,8.010,
1971-10,8.092,
1971-11,8.794,
1971-12,8.709,
1972-01,8.553,
1972-02,8.701,
1972-03,8.497,
1972-04,8.719,
1972-05,8.929,
1972-06,9.003,
1972-07,9.410,
1972-08,9.476,
1972-09,9.286,
1972-10,9.655,
1972-11,10.285,
1972-12,10.077,
1973-01,9.629,
1973-02,9.838,
1973-03,9.171,
1973-04,9.654,
1973-05,9.697,
1973-06,9.663,
1973-07,10.019,
1973-08,10.333,
1973-09,10.347,
1973-10,10.968,
1973-11,11.637,
1973-12,12.880,
1974-01,12.572,
1974-02,12.903,
1974-03,12.834,
1974-04,13.559,
1974-05,13.583,
1974-06,13.580,
1974-07,14.300,
1974-08,14.467,
1974-09,14.946,
1974-10,15.450,
1974-11,16.733,
1974-12,16.731,
1975-01,16.168,
1975-02,16.628,
1975-03,16.249,
1975-04,16.992,
1975-05,17.244,
1975-06,17.417,
1975-07,18.232,
1975-08,18.830,
1975-09,18.769,
1975-10,18.989,
1975-11,20.425,
1975-12,20.598,
1976-01,19.678,
1976-02,19.825,
1976-03,19.618,
1976-04,19.647,
1976-05,20.071,
1976-06,19.882,
1976-07,19.949,
1976-08,20.424,
1976-09,20.090,
1976-10,20.396,
1976-11,21.913,
1976-12,21.716,
1977-01,21.369,
1977-02,21.521,
1977-03,21.302,
1977-04,21.484,
1977-05,21.915,
1977-06,21.951,
1977-07,22.067,
1977-08,22.705,
1977-09,22.624,
1977-10,23.185,
1977-11,24.902,
1977-12,24.529,
1978-01,24.131,
1978-02,24.292,
1978-03,23.789,
1978-04,23.972,
1978-05,24.497,
1978-06,24.561,
1978-07,25.258,
1978-08,25.906,
1978-09,25.378,
1978-10,26.334,
1978-11,27.995,
1978-12,27.809,
1979-01,27.369,
1979-02,27.447,
1979-03,26.597,
1979-04,27.003,
1979-05,27.290,
1979-06,26.653,
1979-07,27.068,
1979-08,27.583,
1979-09,26.654,
1979-10,27.294,
1979-11,28.811,
1979-12,29.199,
1980-01,26.789,
1980-02,26.875,
1980-03,26.599,
1980-04,27.082,
1980-05,27.675,
1980-06,27.802,
1980-07,28.421,
1980-08,28.784,
1980-09,29.292,
1980-10,29.661,
1980-11,32.411,
1980-12,32.722,
1981-01,31.072,
1981-02,31.328,
1981-03,30.651,
1981-04,30.713,
1981-05,31.178,
1981-06,31.684,
1981-07,32.025,
1981-08,32.985,
1981-09,32.706,
1981-10,33.193,
1981-11,35.920,
1981-12,36.353,
1982-01,34.955,
1982-02,35.500,
1982-03,35.476,
1982-04,35.471,
1982-05,35.991,
1982-06,36.182,
1982-07,36.859,
1982-08,37.884,
1982-09,37.858,
1982-10,39.069,
1982-11,41.853,
1982-12,41.830,
1983-01,40.596,
1983-02,40.590,
1983-03,39.877,
1983-04,41.113,
1983-05,42.726,
1983-06,42.238,
1983-07,42.199,
1983-08,42.888,
1983-09,42.093,
1983-10,42.862,
1983-11,45.053,
1983-12,44.712,
1984-01,43.236,
1984-02,43.463,
1984-03,42.239,
1984-04,42.514,
1984-05,42.526,
1984-06,41.909,
1984-07,42.377,
1984-08,42.916,
1984-09,42.889,
1984-10,44.112,
1984-11,46.666,
1984-12,47.825,
1985-01,45.719,
1985-02,46.477,
1985-03,45.592,
1985-04,46.239,
1985-05,46.577,
1985-06,46.591,
1985-07,47.143,
1985-08,47.424,
1985-09,47.199,
1985-10,48.399,
1985-11,51.241,
