"",BBK01.PQ1842,BBK01.PQ1842_FLAGS
"",Housing loans to domestic enterprises and resident individuals / Short-term / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:20:43,
1968-10,0.078,
1969-01,0.047,
1969-04,0.120,
1969-07,0.042,
1969-10,0.093,
1970-01,0.055,
1970-04,0.138,
1970-07,0.074,
1970-10,0.104,
1971-01,0.075,
1971-04,0.165,
1971-07,0.059,
1971-10,0.117,
1972-01,0.079,
1972-04,0.146,
1972-07,0.083,
1972-10,0.108,
1973-01,0.051,
1973-04,0.141,
1973-07,0.059,
1973-10,0.107,
1974-01,0.088,
1974-04,0.226,
1974-07,0.187,
1974-10,0.151,
1975-01,0.198,
1975-04,0.275,
1975-07,0.166,
1975-10,0.140,
1976-01,0.193,
1976-04,0.249,
1976-07,0.147,
1976-10,0.129,
1977-01,0.176,
1977-04,0.257,
1977-07,0.142,
1977-10,0.073,
1978-01,0.135,
1978-04,0.156,
1978-07,0.094,
1978-10,0.080,
1979-01,0.137,
1979-04,0.137,
1979-07,0.094,
1979-10,0.062,
1980-01,0.140,
1980-04,0.151,
1980-07,0.125,
1980-10,0.150,
1981-01,0.205,
1981-04,0.266,
1981-07,0.193,
1981-10,0.169,
1982-01,0.179,
1982-04,0.251,
1982-07,0.240,
1982-10,0.223,
1983-01,0.237,
1983-04,0.343,
1983-07,0.366,
1983-10,0.301,
1984-01,0.261,
1984-04,0.297,
1984-07,0.284,
1984-10,0.271,
1985-01,0.292,
1985-04,0.384,
1985-07,0.260,
1985-10,0.248,
1986-01,0.198,
1986-04,0.252,
1986-07,0.196,
1986-10,0.159,
1987-01,0.127,
1987-04,0.171,
1987-07,0.131,
1987-10,0.103,
1988-01,0.105,
1988-04,0.142,
1988-07,0.123,
1988-10,0.118,
1989-01,0.106,
1989-04,0.141,
1989-07,0.130,
1989-10,0.118,
1990-01,0.125,
1990-04,0.171,
1990-07,0.147,
1990-10,0.165,
1991-01,0.175,
1991-04,0.262,
1991-07,0.284,
1991-10,0.228,
1992-01,0.224,
1992-04,0.282,
1992-07,0.221,
1992-10,0.239,
1993-01,0.311,
1993-04,0.339,
1993-07,0.297,
1993-10,0.361,
1994-01,0.437,
1994-04,0.515,
1994-07,0.473,
1994-10,0.489,
1995-01,0.558,
1995-04,0.679,
1995-07,0.811,
1995-10,0.987,
1996-01,0.918,
1996-04,0.943,
1996-07,1.170,
1996-10,1.314,
1997-01,1.281,
1997-04,1.284,
1997-07,1.452,
1997-10,1.469,
1998-01,1.529,
1998-04,1.703,
1998-07,1.829,
1998-10,1.948,
1999-01,1.831,
1999-04,1.885,
1999-07,1.442,
1999-10,1.483,
2000-01,1.702,
2000-04,2.037,
2000-07,1.796,
2000-10,2.026,
2001-01,1.770,
2001-04,1.803,
2001-07,1.706,
2001-10,1.811,
2002-01,1.744,
2002-04,1.329,
2002-07,1.380,
2002-10,1.384,
2003-01,1.404,
2003-04,1.347,
2003-07,1.176,
2003-10,1.324,
2004-01,1.455,
2004-04,1.385,
2004-07,1.354,
2004-10,1.512,
2005-01,1.390,
2005-04,1.439,
2005-07,1.471,
2005-10,1.235,
2006-01,1.290,
2006-04,1.261,
2006-07,1.171,
2006-10,0.975,
2007-01,1.058,
2007-04,0.927,
2007-07,0.860,
2007-10,0.803,
2008-01,0.907,
2008-04,1.011,
2008-07,1.017,
2008-10,0.856,
2009-01,0.919,
2009-04,0.888,
2009-07,0.938,
2009-10,0.786,
2010-01,0.663,
2010-04,0.603,
2010-07,0.585,
2010-10,0.479,
2011-01,0.462,
2011-04,0.413,
2011-07,0.428,
2011-10,0.434,
2012-01,0.360,
2012-04,0.337,
2012-07,0.353,
2012-10,0.358,
2013-01,0.332,
2013-04,0.237,
2013-07,0.398,
2013-10,0.421,
2014-01,0.679,
2014-04,0.738,
2014-07,0.617,
2014-10,0.396,
