"",BBK01.QUK783,BBK01.QUK783_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Spain / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:25,
2002-03,11.336,
2002-04,12.923,
2002-05,14.178,
2002-06,10.805,
2002-07,11.268,
2002-08,10.459,
2002-09,11.702,
2002-10,11.388,
2002-11,11.894,
2002-12,12.663,
2003-01,12.131,
2003-02,14.403,
2003-03,14.150,
2003-04,14.060,
2003-05,14.561,
2003-06,17.069,
2003-07,16.030,
2003-08,14.438,
2003-09,12.874,
2003-10,13.517,
2003-11,12.541,
2003-12,11.742,
2004-01,14.848,
2004-02,13.777,
2004-03,13.546,
2004-04,16.071,
2004-05,17.563,
2004-06,18.000,
2004-07,16.034,
2004-08,21.207,
2004-09,15.731,
2004-10,22.262,
2004-11,18.824,
2004-12,19.026,
2005-01,18.921,
2005-02,17.975,
2005-03,15.719,
2005-04,17.032,
2005-05,17.140,
2005-06,17.748,
2005-07,18.405,
2005-08,19.295,
2005-09,19.149,
2005-10,23.819,
2005-11,23.862,
2005-12,20.929,
2006-01,22.374,
2006-02,23.473,
2006-03,29.908,
2006-04,30.167,
2006-05,25.542,
2006-06,24.868,
2006-07,24.644,
2006-08,22.244,
2006-09,23.841,
2006-10,23.002,
2006-11,21.883,
2006-12,25.309,
2007-01,23.172,
2007-02,24.736,
2007-03,24.794,
2007-04,22.645,
2007-05,24.614,
2007-06,23.973,
2007-07,24.520,
2007-08,25.303,
2007-09,25.081,
2007-10,25.251,
2007-11,26.724,
2007-12,26.762,
2008-01,27.073,
2008-02,26.011,
2008-03,26.558,
2008-04,25.643,
2008-05,24.634,
2008-06,23.016,
2008-07,22.129,
2008-08,22.747,
2008-09,20.468,
2008-10,22.577,
2008-11,20.660,
2008-12,18.894,
2009-01,20.307,
2009-02,16.942,
2009-03,17.362,
2009-04,17.950,
2009-05,17.132,
2009-06,16.964,
2009-07,15.426,
2009-08,15.770,
2009-09,19.253,
2009-10,15.644,
2009-11,19.986,
2009-12,20.329,
2010-01,18.834,
2010-02,16.542,
2010-03,15.868,
2010-04,16.573,
2010-05,19.044,
2010-06,16.808,
2010-07,16.833,
2010-08,16.065,
2010-09,17.137,
2010-10,16.725,
2010-11,17.384,
2010-12,12.725,
2011-01,11.268,
2011-02,10.117,
2011-03,8.808,
2011-04,9.161,
2011-05,9.442,
2011-06,9.142,
2011-07,10.059,
2011-08,11.702,
2011-09,10.959,
2011-10,11.477,
2011-11,10.290,
2011-12,8.677,
2012-01,10.150,
2012-02,11.524,
2012-03,4.982,
2012-04,4.765,
2012-05,4.898,
2012-06,4.319,
2012-07,5.246,
2012-08,5.077,
2012-09,4.703,
2012-10,4.724,
2012-11,2.913,
2012-12,1.790,
2013-01,8.813,
2013-02,12.736,
2013-03,11.250,
2013-04,14.655,
2013-05,11.385,
2013-06,12.077,
2013-07,12.905,
2013-08,14.310,
2013-09,14.194,
2013-10,14.380,
2013-11,14.994,
2013-12,13.571,
2014-01,11.990,
2014-02,10.789,
2014-03,13.144,
2014-04,12.116,
2014-05,12.455,
2014-06,10.537,
2014-07,15.884,
2014-08,15.286,
2014-09,12.876,
2014-10,15.556,
