"",BBK01.QUW140,BBK01.QUW140_FLAGS
"",Foreign branches: Short-term loans and advances to foreign non-banks / Emerging market economies and developing count. / All curr.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:40:42,
2001-12,19.190,
2002-01,19.725,
2002-02,18.324,
2002-03,14.206,
2002-04,12.786,
2002-05,11.624,
2002-06,12.076,
2002-07,11.600,
2002-08,11.178,
2002-09,11.879,
2002-10,11.990,
2002-11,12.764,
2002-12,11.313,
2003-01,10.798,
2003-02,10.950,
2003-03,11.492,
2003-04,14.031,
2003-05,12.571,
2003-06,12.434,
2003-07,15.747,
2003-08,18.848,
2003-09,17.890,
2003-10,15.405,
2003-11,15.321,
2003-12,13.581,
2004-01,13.287,
2004-02,13.062,
2004-03,14.708,
2004-04,14.510,
2004-05,14.736,
2004-06,12.825,
2004-07,12.539,
2004-08,12.886,
2004-09,12.752,
2004-10,16.113,
2004-11,16.882,
2004-12,14.687,
2005-01,16.551,
2005-02,17.173,
2005-03,17.634,
2005-04,19.950,
2005-05,22.619,
2005-06,27.295,
2005-07,31.254,
2005-08,28.976,
2005-09,28.692,
2005-10,29.983,
2005-11,29.763,
2005-12,29.043,
2006-01,31.461,
2006-02,32.134,
2006-03,33.407,
2006-04,35.723,
2006-05,32.945,
2006-06,28.446,
2006-07,35.247,
2006-08,41.083,
2006-09,35.617,
2006-10,34.985,
2006-11,43.642,
2006-12,45.839,
2007-01,35.612,
2007-02,31.858,
2007-03,36.605,
2007-04,36.911,
2007-05,38.437,
2007-06,47.120,
2007-07,45.604,
2007-08,44.841,
2007-09,40.948,
2007-10,40.190,
2007-11,40.189,
2007-12,41.461,
2008-01,44.183,
2008-02,40.465,
2008-03,40.824,
2008-04,39.498,
2008-05,38.113,
2008-06,36.126,
2008-07,33.149,
2008-08,36.844,
2008-09,41.031,
2008-10,40.563,
2008-11,38.487,
2008-12,31.170,
2009-01,31.751,
2009-02,30.666,
2009-03,28.792,
2009-04,27.574,
2009-05,28.042,
2009-06,20.509,
2009-07,17.541,
2009-08,19.286,
2009-09,19.889,
2009-10,20.094,
2009-11,20.818,
2009-12,17.016,
2010-01,18.959,
2010-02,23.357,
2010-03,23.224,
2010-04,25.408,
2010-05,27.605,
2010-06,28.026,
2010-07,25.219,
2010-08,26.436,
2010-09,27.398,
2010-10,22.438,
2010-11,28.847,
2010-12,28.073,
2011-01,27.015,
2011-02,24.078,
2011-03,27.674,
2011-04,26.701,
2011-05,27.716,
2011-06,29.812,
2011-07,31.808,
2011-08,33.922,
2011-09,35.891,
2011-10,34.352,
2011-11,40.064,
2011-12,37.577,
2012-01,36.544,
2012-02,36.055,
2012-03,34.043,
2012-04,35.257,
2012-05,38.190,
2012-06,34.914,
2012-07,38.820,
2012-08,36.056,
2012-09,35.683,
2012-10,34.268,
2012-11,35.041,
2012-12,34.998,
2013-01,36.378,
2013-02,37.929,
2013-03,41.670,
2013-04,40.806,
2013-05,41.876,
2013-06,40.474,
2013-07,39.879,
2013-08,36.426,
2013-09,41.688,
2013-10,38.814,
2013-11,39.045,
2013-12,36.615,
2014-01,38.281,
2014-02,43.042,
2014-03,45.321,
2014-04,45.777,
2014-05,46.538,
2014-06,48.889,
2014-07,49.537,
2014-08,49.092,
2014-09,48.977,
2014-10,45.045,
2014-11,48.761,
