"",BBK01.QU2415,BBK01.QU2415_FLAGS
"",Banks in Germany: Short-term liabilities to foreign banks / Panama / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:53,
1975-12,0.222,
1976-01,0.175,
1976-02,0.084,
1976-03,0.038,
1976-04,0.042,
1976-05,0.029,
1976-06,0.042,
1976-07,0.034,
1976-08,0.036,
1976-09,0.028,
1976-10,0.040,
1976-11,0.051,
1976-12,0.021,
1977-01,0.015,
1977-02,0.021,
1977-03,0.016,
1977-04,0.009,
1977-05,0.022,
1977-06,0.033,
1977-07,0.036,
1977-08,0.036,
1977-09,0.029,
1977-10,0.044,
1977-11,0.029,
1977-12,0.028,
1978-01,0.012,
1978-02,0.013,
1978-03,0.014,
1978-04,0.023,
1978-05,0.025,
1978-06,0.055,
1978-07,0.022,
1978-08,0.022,
1978-09,0.019,
1978-10,0.030,
1978-11,0.032,
1978-12,0.064,
1979-01,0.034,
1979-02,0.037,
1979-03,0.047,
1979-04,0.056,
1979-05,0.024,
1979-06,0.024,
1979-07,0.017,
1979-08,0.026,
1979-09,0.031,
1979-10,0.044,
1979-11,0.033,
1979-12,0.037,
1980-01,0.034,
1980-02,0.037,
1980-03,0.029,
1980-04,0.028,
1980-05,0.039,
1980-06,0.070,
1980-07,0.056,
1980-08,0.070,
1980-09,0.050,
1980-10,0.074,
1980-11,0.051,
1980-12,0.056,
1981-01,0.083,
1981-02,0.078,
1981-03,0.075,
1981-04,0.108,
1981-05,0.100,
1981-06,0.110,
1981-07,0.121,
1981-08,0.115,
1981-09,0.114,
1981-10,0.120,
1981-11,0.137,
1981-12,0.107,
1982-01,0.152,
1982-02,0.075,
1982-03,0.117,
1982-04,0.119,
1982-05,0.110,
1982-06,0.136,
1982-07,0.124,
1982-08,0.082,
1982-09,0.083,
1982-10,0.046,
1982-11,0.060,
1982-12,0.164,
1983-01,0.110,
1983-02,0.132,
1983-03,0.211,
1983-04,0.183,
1983-05,0.253,
1983-06,0.220,
1983-07,0.217,
1983-08,0.170,
1983-09,0.177,
1983-10,0.156,
1983-11,0.138,
1983-12,0.351,
1984-01,0.224,
1984-02,0.209,
1984-03,0.151,
1984-04,0.184,
1984-05,0.278,
1984-06,0.214,
1984-07,0.225,
1984-08,0.115,
1984-09,0.199,
1984-10,0.176,
1984-11,0.259,
1984-12,0.531,
1985-01,0.178,
1985-02,0.190,
1985-03,0.176,
1985-04,0.228,
1985-05,0.200,
1985-06,0.239,
1985-07,0.070,
1985-08,0.118,
1985-09,0.109,
1985-10,0.156,
1985-11,0.227,
1985-12,0.383,
1986-01,0.402,
1986-02,0.326,
1986-03,0.268,
