"",BBEX3.A.BOB.USD.CA.AC.A04,BBEX3.A.BOB.USD.CA.AC.A04_FLAGS
"",Exchange rates for the US dollar in the Plurinational State of Bolivia / USD 1 = BOB ... (middle),
unit,BOB (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:13:07,
1990,3.1668,
1991,3.5826,
1992,3.9030,
1993,4.2704,
1994,4.6254,
1995,4.8035,
1996,5.0789,
1997,5.2548,
1998,5.5132,
1999,5.8277,
2000,6.1930,
2001,6.6158,
2002,7.1939,
2003,7.6654,
2004,7.9393,
2005,8.0654,
2006,8.0115,
2007,7.8463,
2008,7.2374,
2009,7.0200,
2010,7.0175,
2011,6.9362,
2012,6.9100,
2013,6.9100,
2014,6.9100,
"","Source: Since 27 March 2003: Banco Central de Bolivia, La Paz. 1990 - 21 March 2003: Dresdner Bank Lateinamerika AG, Hamburg (formerly: Deutsch-Südamerikanische Bank AG).",
"",Methodology: Calculated on the basis of reporting date rates (generally one rate per week).,
