"",BBK01.OUD010,BBK01.OUD010_FLAGS
1982-11,7.374,
1982-12,7.823,
1983-01,7.701,
1983-02,7.470,
1983-03,7.567,
1983-04,7.610,
1983-05,7.988,
1983-06,7.996,
1983-07,7.942,
1983-08,7.822,
1983-09,7.843,
1983-10,7.933,
1983-11,7.827,
1983-12,7.861,
1984-01,7.076,
1984-02,6.633,
1984-03,6.651,
1984-04,6.342,
1984-05,6.344,
1984-06,6.504,
1984-07,6.631,
1984-08,7.008,
1984-09,7.429,
1984-10,8.238,
1984-11,9.419,
1984-12,9.258,
1985-01,9.138,
1985-02,8.808,
1985-03,8.755,
1985-04,8.585,
1985-05,8.904,
1985-06,8.836,
1985-07,9.273,
1985-08,9.469,
1985-09,9.855,
1985-10,9.556,
1985-11,9.460,
1985-12,9.998,
1986-01,9.797,
1986-02,9.758,
1986-03,9.408,
1986-04,9.374,
1986-05,9.170,
1986-06,9.159,
1986-07,9.312,
1986-08,9.697,
1986-09,9.541,
1986-10,9.493,
1986-11,9.995,
1986-12,10.294,
1987-01,10.476,
1987-02,10.005,
1987-03,9.975,
1987-04,9.726,
1987-05,9.870,
1987-06,9.530,
1987-07,9.646,
1987-08,10.060,
1987-09,10.266,
1987-10,10.272,
1987-11,10.302,
1987-12,9.886,
1988-01,9.282,
1988-02,9.284,
1988-03,8.805,
1988-04,8.615,
1988-05,8.448,
1988-06,8.379,
1988-07,8.443,
1988-08,8.889,
1988-09,8.955,
1988-10,9.975,
1988-11,10.139,
1988-12,9.512,
1989-01,8.883,
1989-02,9.310,
1989-03,8.984,
1989-04,8.994,
1989-05,9.019,
1989-06,9.275,
1989-07,9.750,
1989-08,9.691,
1989-09,10.123,
1989-10,10.656,
1989-11,10.497,
1989-12,10.280,
1990-01,10.736,
1990-02,11.021,
1990-03,10.762,
1990-04,10.681,
1990-05,10.552,
1990-06,10.261,
1990-07,9.930,
1990-08,9.975,
1990-09,10.345,
1990-10,10.951,
1990-11,10.915,
1990-12,12.820,
1991-01,13.079,
1991-02,13.334,
1991-03,14.152,
1991-04,14.832,
1991-05,15.249,
1991-06,14.974,
1991-07,14.992,
1991-08,15.391,
1991-09,15.695,
1991-10,16.528,
1991-11,17.173,
1991-12,17.579,
1992-01,18.239,
1992-02,18.291,
1992-03,18.889,
1992-04,19.619,
1992-05,19.494,
1992-06,20.227,
1992-07,20.451,
1992-08,20.064,
1992-09,19.651,
1992-10,20.182,
1992-11,20.163,
1992-12,20.007,
1993-01,21.194,
1993-02,21.388,
1993-03,22.726,
1993-04,22.898,
1993-05,21.765,
1993-06,22.039,
1993-07,21.136,
1993-08,21.840,
1993-09,21.014,
1993-10,22.564,
1993-11,22.585,
1993-12,22.354,
1994-01,25.000,
1994-02,25.720,
1994-03,24.751,
1994-04,24.458,
1994-05,22.394,
1994-06,20.489,
1994-07,20.531,
1994-08,20.327,
1994-09,21.049,
1994-10,22.241,
1994-11,21.038,
1994-12,19.776,
1995-01,19.337,
1995-02,20.479,
1995-03,20.303,
1995-04,20.852,
1995-05,21.186,
1995-06,20.439,
1995-07,20.589,
1995-08,21.221,
1995-09,21.533,
1995-10,22.468,
1995-11,23.788,
1995-12,22.849,
1996-01,25.305,
1996-02,24.697,
1996-03,26.379,
1996-04,27.151,
1996-05,26.274,
1996-06,25.162,
1996-07,24.466,
1996-08,24.565,
1996-09,25.643,
1996-10,25.599,
1996-11,26.380,
1996-12,26.465,
1997-01,27.754,
1997-02,28.196,
1997-03,30.095,
1997-04,30.082,
1997-05,30.093,
1997-06,30.306,
1997-07,31.642,
1997-08,31.223,
1997-09,31.735,
1997-10,32.464,
1997-11,31.980,
1997-12,31.941,
1998-01,32.674,
1998-02,33.214,
1998-03,33.211,
1998-04,34.594,
1998-05,35.373,
1998-06,34.460,
1998-07,35.303,
1998-08,36.339,
1998-09,34.272,
1998-10,35.373,
1998-11,34.933,
1998-12,35.856,
1999-01,36.909,
1999-02,36.740,
1999-03,39.665,
1999-04,40.824,
1999-05,40.590,
1999-06,41.664,
1999-07,41.498,
1999-08,42.621,
1999-09,44.601,
1999-10,46.470,
1999-11,46.816,
1999-12,46.209,
2000-01,46.888,
2000-02,47.807,
2000-03,49.528,
2000-04,50.845,
2000-05,58.173,
2000-06,54.627,
2000-07,54.144,
2000-08,53.881,
2000-09,52.372,
2000-10,53.698,
2000-11,53.763,
2000-12,52.452,
2001-01,53.517,
2001-02,55.301,
2001-03,55.736,
2001-04,56.532,
2001-05,56.780,
2001-06,55.814,
2001-07,55.281,
2001-08,55.291,
2001-09,53.135,
2001-10,55.804,
2001-11,56.033,
2001-12,56.180,
2002-01,57.352,
2002-02,59.700,
2002-03,60.463,
2002-04,61.091,
2002-05,60.508,
2002-06,58.831,
2002-07,56.992,
2002-08,56.899,
2002-09,56.597,
2002-10,53.147,
2002-11,54.206,
2002-12,54.865,
2003-01,56.749,
2003-02,57.978,
2003-03,56.306,
2003-04,56.066,
2003-05,56.231,
2003-06,54.975,
2003-07,55.557,
2003-08,54.718,
2003-09,55.208,
2003-10,53.673,
2003-11,53.465,
2003-12,51.775,
2004-01,53.851,
2004-02,53.951,
2004-03,55.643,
2004-04,55.832,
2004-05,56.105,
2004-06,57.300,
2004-07,55.884,
2004-08,52.320,
2004-09,50.504,
2004-10,49.723,
2004-11,51.692,
2004-12,39.162,
2005-01,38.924,
2005-02,39.225,
2005-03,41.175,
2005-04,40.350,
2005-05,40.731,
2005-06,41.426,
2005-07,42.323,
2005-08,41.733,
2005-09,40.257,
2005-10,40.580,
2005-11,40.367,
2005-12,40.375,
2006-01,39.908,
2006-02,40.259,
2006-03,40.839,
2006-04,40.609,
2006-05,41.516,
2006-06,43.394,
2006-07,41.417,
2006-08,42.978,
2006-09,29.365,
2006-10,29.618,
2006-11,29.686,
2006-12,29.102,
2007-01,29.355,
2007-02,29.280,
2007-03,29.106,
2007-04,29.000,
2007-05,33.095,
2007-06,30.218,
2007-07,29.373,
2007-08,29.826,
2007-09,30.451,
2007-10,31.038,
2007-11,31.413,
2007-12,30.790,
2008-01,30.581,
2008-02,30.774,
2008-03,30.665,
2008-04,30.695,
2008-05,33.430,
2008-06,31.077,
2008-07,30.645,
2008-08,31.027,
2008-09,32.070,
2008-10,31.801,
2008-11,32.505,
2008-12,31.995,
2009-01,31.608,
2009-02,31.166,
2009-03,31.579,
2009-04,31.313,
2009-05,31.716,
2009-06,31.344,
2009-07,31.545,
2009-08,31.922,
2009-09,31.906,
2009-10,32.342,
2009-11,32.499,
2009-12,31.917,
2010-01,31.429,
2010-02,31.301,
2010-03,31.175,
2010-04,31.660,
2010-05,32.339,
2010-06,30.862,
2010-07,29.512,
2010-08,29.223,
2010-09,28.709,
2010-10,28.606,
2010-11,28.567,
2010-12,28.596,
2011-01,28.910,
2011-02,29.040,
2011-03,29.058,
2011-04,28.254,
2011-05,28.239,
2011-06,27.092,
2011-07,26.921,
2011-08,26.197,
2011-09,25.658,
2011-10,25.616,
2011-11,24.915,
2011-12,23.748,
2012-01,23.820,
2012-02,24.074,
2012-03,23.716,
2012-04,23.638,
2012-05,24.276,
2012-06,23.456,
2012-07,24.139,
2012-08,24.636,
2012-09,24.814,
2012-10,24.299,
2012-11,24.036,
2012-12,23.583,
2013-01,22.880,
2013-02,22.545,
2013-03,22.624,
2013-04,21.339,
2013-05,20.929,
2013-06,21.035,
2013-07,20.624,
2013-08,20.445,
2013-09,20.751,
2013-10,20.310,
2013-11,20.247,
2013-12,19.818,
2014-01,19.827,
2014-02,19.691,
2014-03,19.512,
2014-04,19.516,
2014-05,20.057,
2014-06,20.002,
2014-07,20.157,
2014-08,20.197,
2014-09,20.379,
2014-10,19.777,
2014-11,19.814,
2014-12,19.141,Provisional value
