"",BBK01.QUK839,BBK01.QUK839_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Austria / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:04,
2002-03,45.635,
2002-04,45.909,
2002-05,45.805,
2002-06,45.653,
2002-07,45.543,
2002-08,44.935,
2002-09,44.716,
2002-10,44.686,
2002-11,44.503,
2002-12,44.560,
2003-01,43.894,
2003-02,43.992,
2003-03,44.764,
2003-04,44.566,
2003-05,44.515,
2003-06,45.029,
2003-07,44.943,
2003-08,45.355,
2003-09,45.430,
2003-10,45.124,
2003-11,44.928,
2003-12,44.886,
2004-01,45.045,
2004-02,45.145,
2004-03,45.769,
2004-04,45.769,
2004-05,45.874,
2004-06,46.769,
2004-07,46.500,
2004-08,46.965,
2004-09,47.508,
2004-10,47.471,
2004-11,48.032,
2004-12,47.704,
2005-01,47.969,
2005-02,48.533,
2005-03,48.692,
2005-04,49.051,
2005-05,49.737,
2005-06,50.192,
2005-07,49.840,
2005-08,50.028,
2005-09,50.167,
2005-10,49.929,
2005-11,49.653,
2005-12,3.593,
2006-01,3.838,
2006-02,3.885,
2006-03,4.013,
2006-04,4.072,
2006-05,4.081,
2006-06,4.426,
2006-07,4.482,
2006-08,4.541,
2006-09,4.680,
2006-10,4.755,
2006-11,4.788,
2006-12,4.862,
2007-01,4.725,
2007-02,4.814,
2007-03,5.322,
2007-04,5.004,
2007-05,5.003,
2007-06,4.897,
2007-07,5.303,
2007-08,5.022,
2007-09,5.221,
2007-10,5.095,
2007-11,4.542,
2007-12,8.423,
2008-01,8.531,
2008-02,8.723,
2008-03,9.127,
2008-04,9.350,
2008-05,9.274,
2008-06,9.788,
2008-07,10.469,
2008-08,10.500,
2008-09,10.708,
2008-10,10.462,
2008-11,10.441,
2008-12,9.922,
2009-01,9.858,
2009-02,9.715,
2009-03,9.886,
2009-04,9.403,
2009-05,9.407,
2009-06,9.550,
2009-07,9.535,
2009-08,9.466,
2009-09,10.229,
2009-10,9.653,
2009-11,9.472,
2009-12,5.731,
2010-01,5.534,
2010-02,5.651,
2010-03,5.725,
2010-04,5.657,
2010-05,5.365,
2010-06,5.038,
2010-07,4.967,
2010-08,5.009,
2010-09,4.872,
2010-10,5.115,
2010-11,4.929,
2010-12,5.112,
2011-01,5.101,
2011-02,5.167,
2011-03,5.243,
2011-04,5.416,
2011-05,5.174,
2011-06,5.161,
2011-07,5.255,
2011-08,5.571,
2011-09,5.877,
2011-10,5.845,
2011-11,5.275,
2011-12,5.346,
2012-01,5.385,
2012-02,5.503,
2012-03,5.581,
2012-04,5.684,
2012-05,5.814,
2012-06,5.573,
2012-07,5.611,
2012-08,5.570,
2012-09,5.747,
2012-10,6.550,
2012-11,6.544,
2012-12,6.260,
2013-01,6.153,
2013-02,5.852,
2013-03,6.106,
2013-04,6.040,
2013-05,6.020,
2013-06,5.877,
2013-07,5.856,
2013-08,5.847,
2013-09,5.854,
2013-10,5.846,
2013-11,6.226,
2013-12,5.844,
2014-01,5.960,
2014-02,5.969,
2014-03,6.001,
2014-04,6.458,
2014-05,6.622,
2014-06,6.998,
2014-07,6.689,
2014-08,6.720,
2014-09,6.930,
2014-10,9.519,
