"",BBK01.OUH237,BBK01.OUH237_FLAGS
"",Deposits and borrowing from other domestic households / Time deposits / for up to and including 1 year / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:34:57,
1968-12,0.090,
1969-01,0.097,
1969-02,0.101,
1969-03,0.101,
1969-04,0.104,
1969-05,0.107,
1969-06,0.103,
1969-07,0.106,
1969-08,0.112,
1969-09,0.112,
1969-10,0.120,
1969-11,0.121,
1969-12,0.146,
1970-01,0.164,
1970-02,0.187,
1970-03,0.197,
1970-04,0.222,
1970-05,0.242,
1970-06,0.256,
1970-07,0.284,
1970-08,0.296,
1970-09,0.285,
1970-10,0.288,
1970-11,0.285,
1970-12,0.283,
1971-01,0.291,
1971-02,0.297,
1971-03,0.297,
1971-04,0.289,
1971-05,0.281,
1971-06,0.274,
1971-07,0.292,
1971-08,0.310,
1971-09,0.320,
1971-10,0.330,
1971-11,0.326,
1971-12,0.336,
1972-01,0.346,
1972-02,0.329,
1972-03,0.316,
1972-04,0.309,
1972-05,0.307,
1972-06,0.302,
1972-07,0.310,
1972-08,0.323,
1972-09,0.327,
1972-10,0.339,
1972-11,0.366,
1972-12,0.403,
1973-01,0.433,
1973-02,0.457,
1973-03,0.480,
1973-04,0.525,
1973-05,0.597,
1973-06,0.653,
1973-07,0.774,
1973-08,0.877,
1973-09,0.916,
1973-10,0.984,
1973-11,1.025,
1973-12,1.074,
1974-01,1.121,
1974-02,1.105,
1974-03,1.123,
1974-04,1.163,
1974-05,1.130,
1974-06,1.191,
1974-07,1.219,
1974-08,1.258,
1974-09,1.267,
1974-10,1.290,
1974-11,1.285,
1974-12,1.270,
1975-01,1.280,
1975-02,1.232,
1975-03,1.074,
1975-04,0.843,
1975-05,0.690,
1975-06,0.593,
1975-07,0.564,
1975-08,0.495,
1975-09,0.427,
1975-10,0.392,
1975-11,0.376,
1975-12,0.362,
1976-01,0.363,
1976-02,0.343,
1976-03,0.303,
1976-04,0.311,
1976-05,0.297,
1976-06,0.298,
1976-07,0.282,
1976-08,0.290,
1976-09,0.302,
1976-10,0.314,
1976-11,0.324,
1976-12,0.347,
1977-01,0.326,
1977-02,0.332,
1977-03,0.327,
1977-04,0.332,
1977-05,0.337,
1977-06,0.338,
1977-07,0.357,
1977-08,0.356,
1977-09,0.358,
1977-10,0.360,
1977-11,0.359,
1977-12,0.382,
1978-01,0.388,
1978-02,0.394,
1978-03,0.385,
1978-04,0.398,
1978-05,0.402,
1978-06,0.410,
1978-07,0.440,
1978-08,0.458,
1978-09,0.469,
1978-10,0.478,
1978-11,0.499,
1978-12,0.551,
1979-01,0.564,
1979-02,0.607,
1979-03,0.628,
1979-04,0.643,
1979-05,0.696,
1979-06,0.720,
1979-07,0.787,
1979-08,0.843,
1979-09,0.904,
1979-10,0.985,
1979-11,1.121,
1979-12,1.258,
1980-01,1.403,
1980-02,1.501,
1980-03,1.608,
1980-04,1.669,
1980-05,1.742,
1980-06,1.798,
1980-07,1.915,
1980-08,1.978,
1980-09,2.007,
1980-10,2.055,
1980-11,2.087,
1980-12,2.262,
1981-01,2.451,
1981-02,2.601,
1981-03,2.740,
1981-04,2.914,
1981-05,3.066,
1981-06,3.165,
1981-07,3.369,
1981-08,3.484,
1981-09,3.494,
1981-10,3.511,
1981-11,3.531,
1981-12,3.636,
1982-01,3.808,
1982-02,3.891,
1982-03,3.891,
1982-04,3.953,
1982-05,3.934,
1982-06,3.938,
1982-07,4.005,
1982-08,4.058,
1982-09,3.992,
1982-10,3.954,
1982-11,3.879,
1982-12,3.745,
1983-01,3.696,
1983-02,3.647,
1983-03,3.517,
1983-04,3.447,
1983-05,3.416,
1983-06,3.509,
1983-07,3.516,
1983-08,3.534,
1983-09,3.490,
1983-10,3.456,
1983-11,3.416,
1983-12,3.246,
1984-01,3.227,
1984-02,3.264,
1984-03,3.239,
1984-04,3.289,
1984-05,3.288,
1984-06,3.289,
1984-07,3.312,
1984-08,3.411,
1984-09,3.389,
1984-10,3.422,
1984-11,3.390,
1984-12,3.456,
1985-01,3.564,
1985-02,3.638,
1985-03,3.662,
1985-04,3.646,
1985-05,3.660,
1985-06,3.659,
1985-07,3.683,
1985-08,3.662,
1985-09,3.623,
1985-10,3.634,
1985-11,3.610,
1985-12,3.580,
1986-01,3.555,
1986-02,3.537,
1986-03,3.582,
1986-04,3.459,
1986-05,3.465,
1986-06,3.449,
1986-07,3.513,
1986-08,3.539,
1986-09,3.522,
1986-10,3.567,
1986-11,3.555,
1986-12,3.506,
1987-01,3.598,
1987-02,3.578,
1987-03,3.542,
1987-04,3.540,
1987-05,3.523,
1987-06,3.492,
1987-07,3.514,
1987-08,3.538,
1987-09,3.530,
1987-10,3.566,
1987-11,3.484,
1987-12,3.427,
1988-01,3.441,
1988-02,3.374,
1988-03,3.329,
1988-04,3.287,
1988-05,3.266,
1988-06,3.249,
1988-07,3.342,
1988-08,3.425,
1988-09,3.445,
1988-10,3.442,
1988-11,3.379,
1988-12,3.230,
1989-01,3.370,
1989-02,3.470,
1989-03,3.557,
1989-04,3.646,
1989-05,3.718,
1989-06,3.782,
1989-07,3.967,
1989-08,4.105,
1989-09,4.207,
1989-10,4.375,
1989-11,4.532,
1989-12,4.628,
1990-01,4.973,
1990-02,5.112,
1990-03,5.233,
1990-04,5.333,
1990-05,5.443,
1990-06,5.525,
1990-07,5.665,
1990-08,5.805,
1990-09,5.966,
1990-10,6.129,
1990-11,6.228,
1990-12,6.300,
1991-01,6.503,
1991-02,6.717,
1991-03,6.810,
1991-04,6.983,
1991-05,7.126,
1991-06,7.186,
1991-07,7.302,
1991-08,7.556,
1991-09,7.643,
1991-10,7.816,
1991-11,8.008,
1991-12,8.158,
1992-01,8.623,
1992-02,8.835,
1992-03,8.892,
1992-04,9.134,
1992-05,9.307,
1992-06,9.443,
1992-07,9.716,
1992-08,9.981,
1992-09,10.130,
1992-10,10.058,
1992-11,10.169,
1992-12,9.934,
1993-01,10.400,
1993-02,10.628,
1993-03,10.853,
1993-04,11.066,
1993-05,11.178,
1993-06,11.234,
1993-07,11.415,
1993-08,11.408,
1993-09,11.379,
1993-10,11.551,
1993-11,11.605,
1993-12,11.549,
1994-01,11.790,
1994-02,11.897,
1994-03,11.967,
1994-04,11.906,
1994-05,11.686,
1994-06,11.354,
1994-07,11.091,
1994-08,10.881,
1994-09,10.527,
1994-10,10.073,
1994-11,9.646,
1994-12,8.955,
1995-01,8.825,
1995-02,8.622,
1995-03,8.401,
1995-04,8.123,
1995-05,7.915,
1995-06,7.710,
1995-07,7.578,
1995-08,7.500,
1995-09,7.250,
1995-10,7.098,
1995-11,6.869,
1995-12,6.518,
1996-01,6.490,
1996-02,6.357,
1996-03,6.188,
1996-04,6.026,
1996-05,5.934,
1996-06,5.817,
1996-07,5.718,
1996-08,5.657,
1996-09,5.568,
1996-10,5.427,
1996-11,5.222,
1996-12,4.959,
1997-01,4.955,
1997-02,4.878,
1997-03,4.804,
1997-04,4.781,
1997-05,4.757,
1997-06,4.705,
1997-07,4.662,
1997-08,4.687,
1997-09,4.653,
1997-10,4.636,
1997-11,4.703,
1997-12,4.569,
1998-01,4.688,
1998-02,4.679,
1998-03,4.577,
1998-04,4.563,
1998-05,4.591,
1998-06,4.574,
1998-07,4.680,
1998-08,4.668,
1998-09,4.686,
1998-10,4.752,
1998-11,4.725,
1998-12,4.784,
1999-01,4.684,
1999-02,4.685,
1999-03,4.712,
1999-04,4.611,
1999-05,4.483,
1999-06,4.431,
1999-07,4.421,
1999-08,4.412,
1999-09,4.356,
1999-10,4.349,
1999-11,4.328,
1999-12,4.234,
2000-01,4.175,
2000-02,4.170,
2000-03,4.057,
2000-04,4.027,
2000-05,4.066,
2000-06,4.083,
2000-07,4.123,
2000-08,4.241,
2000-09,4.321,
2000-10,4.341,
2000-11,4.329,
2000-12,4.287,
2001-01,4.443,
2001-02,4.535,
2001-03,4.595,
2001-04,4.676,
2001-05,4.705,
2001-06,4.769,
2001-07,4.895,
2001-08,5.000,
2001-09,5.036,
2001-10,5.088,
2001-11,5.020,
2001-12,4.885,
2002-01,4.940,
2002-02,4.900,
2002-03,4.829,
2002-04,4.758,
2002-05,4.752,
2002-06,4.700,
2002-07,4.700,
2002-08,4.712,
2002-09,5.290,
2002-10,5.345,
2002-11,5.400,
2002-12,5.279,
2003-01,5.349,
2003-02,5.207,
2003-03,5.104,
2003-04,5.082,
2003-05,5.061,
2003-06,4.928,
2003-07,4.893,
2003-08,4.828,
2003-09,4.742,
2003-10,4.633,
2003-11,4.504,
2003-12,4.347,
2004-01,4.212,
2004-02,4.217,
2004-03,4.180,
2004-04,4.061,
2004-05,3.959,
2004-06,3.725,
2004-07,3.656,
2004-08,3.710,
2004-09,3.630,
2004-10,3.613,
2004-11,3.433,
2004-12,3.362,
2005-01,3.236,
2005-02,3.225,
2005-03,3.148,
2005-04,3.115,
2005-05,3.087,
2005-06,3.045,
2005-07,3.067,
2005-08,3.039,
2005-09,3.022,
2005-10,3.018,
2005-11,2.986,
2005-12,2.924,
2006-01,3.008,
2006-02,3.019,
2006-03,3.095,
2006-04,3.101,
2006-05,3.117,
2006-06,3.120,
2006-07,3.181,
2006-08,3.248,
2006-09,3.293,
2006-10,3.357,
2006-11,3.331,
2006-12,3.282,
2007-01,3.463,
2007-02,3.459,
2007-03,3.591,
2007-04,3.658,
2007-05,3.696,
2007-06,3.824,
2007-07,3.874,
2007-08,4.004,
2007-09,4.135,
2007-10,4.260,
2007-11,4.386,
2007-12,4.641,
2008-01,4.940,
2008-02,5.064,
2008-03,5.069,
2008-04,5.228,
2008-05,5.372,
2008-06,5.492,
2008-07,5.722,
2008-08,5.878,
2008-09,5.983,
2008-10,6.921,
2008-11,7.031,
2008-12,6.894,
2009-01,6.329,
2009-02,5.755,
2009-03,5.288,
2009-04,4.654,
2009-05,4.265,
2009-06,3.856,
2009-07,3.425,
2009-08,3.172,
2009-09,2.920,
2009-10,2.712,
2009-11,2.567,
2009-12,2.391,
2010-01,2.312,
2010-02,2.242,
2010-03,2.175,
2010-04,2.091,
2010-05,2.025,
2010-06,2.009,
2010-07,1.943,
2010-08,1.936,
2010-09,1.899,
2010-10,1.852,
2010-11,1.783,
2010-12,1.745,
2011-01,1.709,
2011-02,1.703,
2011-03,1.664,
2011-04,1.677,
2011-05,1.684,
2011-06,1.660,
2011-07,1.685,
2011-08,1.672,
2011-09,1.675,
2011-10,1.686,
2011-11,1.719,
2011-12,1.685,
2012-01,1.672,
2012-02,1.654,
2012-03,1.578,
2012-04,1.519,
2012-05,1.487,
2012-06,1.433,
2012-07,1.374,
2012-08,1.320,
2012-09,1.258,
2012-10,1.208,
2012-11,1.176,
2012-12,1.102,
2013-01,1.051,
2013-02,1.024,
2013-03,0.997,
2013-04,0.990,
2013-05,0.988,
2013-06,0.963,
2013-07,0.938,
2013-08,0.922,
2013-09,0.913,
2013-10,0.890,
2013-11,0.889,
2013-12,0.825,
2014-01,0.803,
2014-02,0.788,
2014-03,0.770,
2014-04,0.764,
2014-05,0.691,
2014-06,0.624,
2014-07,0.622,
2014-08,0.616,
2014-09,0.604,
2014-10,0.598,
2014-11,0.591,
2014-12,0.574,Provisional value
