"",BBK01.OUM353,BBK01.OUM353_FLAGS
"",Loans to the federal states for up to and including one year / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:35,
1999-01,0.857,
1999-02,0.284,
1999-03,0.259,
1999-04,0.248,
1999-05,0.245,
1999-06,0.186,
1999-07,0.157,
1999-08,0.282,
1999-09,0.358,
1999-10,0.431,
1999-11,0.681,
1999-12,0.686,
2000-01,0.669,
2000-02,0.663,
2000-03,0.636,
2000-04,0.664,
2000-05,0.422,
2000-06,0.518,
2000-07,0.517,
2000-08,0.529,
2000-09,0.354,
2000-10,0.401,
2000-11,0.254,
2000-12,0.573,
2001-01,0.413,
2001-02,0.406,
2001-03,0.522,
2001-04,0.467,
2001-05,0.393,
2001-06,0.420,
2001-07,0.399,
2001-08,0.404,
2001-09,0.539,
2001-10,0.405,
2001-11,0.178,
2001-12,0.213,
2002-01,0.218,
2002-02,0.278,
2002-03,0.512,
2002-04,0.454,
2002-05,0.431,
2002-06,0.431,
2002-07,0.482,
2002-08,0.529,
2002-09,0.771,
2002-10,0.450,
2002-11,0.440,
2002-12,0.577,
2003-01,0.671,
2003-02,0.562,
2003-03,0.561,
2003-04,0.380,
2003-05,0.887,
2003-06,0.333,
2003-07,0.674,
2003-08,0.503,
2003-09,0.236,
2003-10,0.835,
2003-11,1.421,
2003-12,0.578,
2004-01,1.509,
2004-02,0.631,
2004-03,1.421,
2004-04,0.966,
2004-05,1.180,
2004-06,0.625,
2004-07,0.609,
2004-08,0.585,
2004-09,0.565,
2004-10,0.569,
2004-11,0.430,
2004-12,0.292,
2005-01,0.333,
2005-02,0.491,
2005-03,0.488,
2005-04,0.474,
2005-05,0.437,
2005-06,0.429,
2005-07,0.486,
2005-08,0.429,
2005-09,0.050,
2005-10,0.143,
2005-11,0.125,
2005-12,0.116,
2006-01,0.342,
2006-02,0.335,
2006-03,0.641,
2006-04,0.973,
2006-05,0.475,
2006-06,0.659,
2006-07,0.581,
2006-08,0.660,
2006-09,0.563,
2006-10,0.588,
2006-11,0.288,
2006-12,0.178,
2007-01,0.279,
2007-02,0.204,
2007-03,0.072,
2007-04,0.084,
2007-05,0.189,
2007-06,0.057,
2007-07,0.145,
2007-08,0.124,
2007-09,0.174,
2007-10,0.175,
2007-11,0.185,
2007-12,0.162,
2008-01,0.214,
2008-02,0.052,
2008-03,0.091,
2008-04,0.189,
2008-05,0.191,
2008-06,0.278,
2008-07,0.187,
2008-08,0.189,
2008-09,0.289,
2008-10,0.270,
2008-11,0.239,
2008-12,0.254,
2009-01,0.246,
2009-02,0.141,
2009-03,0.228,
2009-04,0.211,
2009-05,0.265,
2009-06,0.274,
2009-07,0.281,
2009-08,0.272,
2009-09,0.330,
2009-10,0.376,
2009-11,0.306,
2009-12,0.293,
2010-01,0.352,
2010-02,0.306,
2010-03,0.114,
2010-04,0.092,
2010-05,0.133,
2010-06,0.064,
2010-07,0.192,
2010-08,0.138,
2010-09,0.136,
2010-10,0.342,
2010-11,0.140,
2010-12,0.131,
2011-01,0.122,
2011-02,0.109,
2011-03,0.071,
2011-04,0.670,
2011-05,0.024,
2011-06,0.006,
2011-07,0.505,
2011-08,0.089,
2011-09,0.535,
2011-10,0.583,
2011-11,0.330,
2011-12,0.600,
2012-01,0.030,
2012-02,0.171,
2012-03,0.133,
2012-04,0.549,
2012-05,0.011,
2012-06,0.004,
2012-07,0.076,
2012-08,0.596,
2012-09,0.725,
2012-10,0.687,
2012-11,0.580,
2012-12,0.940,
2013-01,0.908,
2013-02,0.407,
2013-03,0.615,
2013-04,0.381,
2013-05,0.103,
2013-06,0.168,
2013-07,0.192,
2013-08,0.100,
2013-09,0.127,
2013-10,0.503,
2013-11,0.435,
2013-12,0.289,
2014-01,0.475,
2014-02,0.086,
2014-03,0.508,
2014-04,0.591,
2014-05,0.597,
2014-06,0.318,
2014-07,0.327,
2014-08,0.342,
2014-09,0.350,
2014-10,0.170,
2014-11,0.099,
2014-12,0.109,Provisional value
