"",BBK01.OUU396,BBK01.OUU396_FLAGS
"",Deposits and borrowing from foreign banks (MFIs) / total / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:51,
1999-01,0.082,
1999-02,0.082,
1999-03,0.082,
1999-04,0.103,
1999-05,0.098,
1999-06,0.100,
1999-07,0.113,
1999-08,0.176,
1999-09,0.226,
1999-10,0.237,
1999-11,0.231,
1999-12,0.181,
2000-01,0.478,
2000-02,0.421,
2000-03,0.452,
2000-04,0.434,
2000-05,0.501,
2000-06,0.520,
2000-07,0.496,
2000-08,0.481,
2000-09,1.016,
2000-10,0.997,
2000-11,0.970,
2000-12,0.942,
2001-01,1.064,
2001-02,1.167,
2001-03,1.121,
2001-04,1.090,
2001-05,1.033,
2001-06,1.129,
2001-07,1.069,
2001-08,1.088,
2001-09,1.086,
2001-10,1.109,
2001-11,1.103,
2001-12,1.093,
2002-01,1.070,
2002-02,1.151,
2002-03,1.202,
2002-04,1.199,
2002-05,1.273,
2002-06,1.417,
2002-07,1.418,
2002-08,1.409,
2002-09,1.414,
2002-10,1.474,
2002-11,1.469,
2002-12,1.432,
2003-01,1.554,
2003-02,1.682,
2003-03,1.657,
2003-04,1.650,
2003-05,1.642,
2003-06,1.607,
2003-07,1.685,
2003-08,1.717,
2003-09,0.946,
2003-10,0.860,
2003-11,0.999,
2003-12,1.211,
2004-01,1.459,
2004-02,1.495,
2004-03,1.452,
2004-04,1.403,
2004-05,1.323,
2004-06,1.321,
2004-07,1.272,
2004-08,1.244,
2004-09,1.333,
2004-10,1.289,
2004-11,1.383,
2004-12,1.361,
2005-01,1.366,
2005-02,1.359,
2005-03,1.375,
2005-04,1.402,
2005-05,1.390,
2005-06,1.423,
2005-07,1.440,
2005-08,1.393,
2005-09,1.379,
2005-10,1.357,
2005-11,1.323,
2005-12,1.320,
2006-01,1.323,
2006-02,0.574,
2006-03,0.692,
2006-04,0.588,
2006-05,0.591,
2006-06,0.511,
2006-07,0.564,
2006-08,0.566,
2006-09,0.549,
2006-10,0.553,
2006-11,0.507,
2006-12,0.512,
2007-01,0.509,
2007-02,0.529,
2007-03,0.502,
2007-04,0.503,
2007-05,0.499,
2007-06,0.542,
2007-07,0.519,
2007-08,0.520,
2007-09,0.503,
2007-10,0.520,
2007-11,0.462,
2007-12,0.470,
2008-01,0.468,
2008-02,0.472,
2008-03,0.498,
2008-04,0.438,
2008-05,0.474,
2008-06,0.511,
2008-07,0.520,
2008-08,0.543,
2008-09,0.521,
2008-10,0.614,
2008-11,0.552,
2008-12,0.418,
2009-01,0.531,
2009-02,0.534,
2009-03,0.517,
2009-04,0.399,
2009-05,0.402,
2009-06,0.387,
2009-07,0.388,
2009-08,0.388,
2009-09,0.392,
2009-10,0.386,
2009-11,0.390,
2009-12,0.384,
2010-01,0.393,
2010-02,0.396,
2010-03,0.398,
2010-04,0.399,
2010-05,0.418,
2010-06,0.423,
2010-07,0.409,
2010-08,0.425,
2010-09,0.416,
2010-10,0.418,
2010-11,0.434,
2010-12,0.427,
2011-01,0.378,
2011-02,0.415,
2011-03,0.401,
2011-04,0.403,
2011-05,0.404,
2011-06,0.422,
2011-07,0.396,
2011-08,0.387,
2011-09,0.380,
2011-10,0.389,
2011-11,0.390,
2011-12,0.385,
2012-01,0.391,
2012-02,0.402,
2012-03,0.405,
2012-04,0.473,
2012-05,0.352,
2012-06,0.376,
2012-07,0.360,
2012-08,0.381,
2012-09,0.395,
2012-10,0.368,
2012-11,0.392,
2012-12,0.385,
2013-01,0.401,
2013-02,0.433,
2013-03,0.544,
2013-04,0.488,
2013-05,0.484,
2013-06,0.486,
2013-07,0.451,
2013-08,0.541,
2013-09,0.532,
2013-10,0.551,
2013-11,0.708,
2013-12,0.917,
2014-01,0.901,
2014-02,0.902,
2014-03,1.377,
2014-04,2.043,
2014-05,1.904,
2014-06,1.856,
2014-07,1.856,
2014-08,1.605,
2014-09,1.439,
2014-10,1.254,
2014-11,1.184,
2014-12,1.311,Provisional value
