"",BBK01.QUV831,BBK01.QUV831_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Remaining countries in America / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:37,
2001-12,1.606,
2002-01,1.634,
2002-02,1.645,
2002-03,1.643,
2002-04,1.577,
2002-05,1.568,
2002-06,1.500,
2002-07,1.505,
2002-08,1.492,
2002-09,1.502,
2002-10,1.460,
2002-11,1.454,
2002-12,1.415,
2003-01,1.392,
2003-02,1.417,
2003-03,1.443,
2003-04,1.390,
2003-05,1.290,
2003-06,1.275,
2003-07,1.296,
2003-08,1.374,
2003-09,1.449,
2003-10,1.483,
2003-11,1.462,
2003-12,1.410,
2004-01,1.453,
2004-02,1.453,
2004-03,1.439,
2004-04,1.457,
2004-05,1.436,
2004-06,1.408,
2004-07,1.389,
2004-08,1.411,
2004-09,1.417,
2004-10,1.404,
2004-11,1.376,
2004-12,1.341,
2005-01,1.374,
2005-02,1.348,
2005-03,1.326,
2005-04,1.326,
2005-05,1.379,
2005-06,1.334,
2005-07,1.308,
2005-08,1.270,
2005-09,1.238,
2005-10,1.229,
2005-11,1.252,
2005-12,1.238,
2006-01,1.120,
2006-02,1.126,
2006-03,1.110,
2006-04,1.076,
2006-05,1.040,
2006-06,1.018,
2006-07,1.018,
2006-08,0.999,
2006-09,1.010,
2006-10,0.985,
2006-11,0.966,
2006-12,0.960,
2007-01,0.962,
2007-02,0.934,
2007-03,0.978,
2007-04,0.970,
2007-05,0.967,
2007-06,1.184,
2007-07,1.169,
2007-08,1.203,
2007-09,1.187,
2007-10,1.242,
2007-11,1.236,
2007-12,1.253,
2008-01,1.261,
2008-02,1.266,
2008-03,1.295,
2008-04,1.317,
2008-05,1.385,
2008-06,1.417,
2008-07,1.476,
2008-08,1.642,
2008-09,1.695,
2008-10,1.867,
2008-11,1.881,
2008-12,1.750,
2009-01,1.859,
2009-02,1.874,
2009-03,1.794,
2009-04,1.796,
2009-05,1.688,
2009-06,1.698,
2009-07,1.757,
2009-08,1.590,
2009-09,1.570,
2009-10,1.577,
2009-11,1.569,
2009-12,1.628,
2010-01,1.673,
2010-02,1.684,
2010-03,1.786,
2010-04,1.833,
2010-05,1.986,
2010-06,2.006,
2010-07,1.971,
2010-08,1.951,
2010-09,1.836,
2010-10,1.802,
2010-11,1.905,
2010-12,1.797,
2011-01,1.746,
2011-02,1.741,
2011-03,1.693,
2011-04,1.617,
2011-05,1.505,
2011-06,1.462,
2011-07,1.438,
2011-08,1.423,
2011-09,1.495,
2011-10,1.438,
2011-11,1.485,
2011-12,1.636,
2012-01,1.458,
2012-02,1.421,
2012-03,1.425,
2012-04,1.431,
2012-05,1.701,
2012-06,1.608,
2012-07,1.654,
2012-08,1.611,
2012-09,1.572,
2012-10,1.551,
2012-11,1.577,
2012-12,1.573,
2013-01,1.511,
2013-02,1.533,
2013-03,1.563,
2013-04,1.546,
2013-05,1.543,
2013-06,1.534,
2013-07,1.452,
2013-08,1.383,
2013-09,1.380,
2013-10,1.354,
2013-11,1.340,
2013-12,1.289,
2014-01,1.293,
2014-02,1.262,
2014-03,1.247,
2014-04,1.232,
2014-05,1.253,
2014-06,1.223,
2014-07,1.228,
2014-08,1.226,
2014-09,1.268,
2014-10,1.252,
2014-11,1.254,
2014-12,1.170,
