"",BBK01.QUY984,BBK01.QUY984_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Australia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:40:36,
2002-03,0.098,
2002-04,0.014,
2002-05,0.005,
2002-06,0.004,
2002-07,0.017,
2002-08,0.013,
2002-09,0.004,
2002-10,-0.001,
2002-11,-0.016,
2002-12,-0.015,
2003-01,0.001,
2003-02,-0.020,
2003-03,-0.017,
2003-04,-0.009,
2003-05,0.010,
2003-06,0.007,
2003-07,-0.017,
2003-08,-0.131,
2003-09,0.109,
2003-10,-0.053,
2003-11,-0.015,
2003-12,0.060,
2004-01,-0.003,
2004-02,0.114,
2004-03,0.181,
2004-04,0.079,
2004-05,0.091,
2004-06,0.053,
2004-07,0.075,
2004-08,0.069,
2004-09,0.029,
2004-10,0.049,
2004-11,-0.165,
2004-12,-0.348,
2005-01,-0.552,
2005-02,-0.529,
2005-03,-0.466,
2005-04,-0.855,
2005-05,-1.059,
2005-06,-1.164,
2005-07,-1.218,
2005-08,-1.198,
2005-09,-1.577,
2005-10,-1.460,
2005-11,-1.575,
2005-12,-0.023,
2006-01,-0.077,
2006-02,-0.091,
2006-03,-0.191,
2006-04,-0.301,
2006-05,-0.182,
2006-06,-0.234,
2006-07,-0.233,
2006-08,-0.307,
2006-09,-0.230,
2006-10,-0.308,
2006-11,-0.155,
2006-12,0.046,
2007-01,0.005,
2007-02,0.063,
2007-03,0.081,
2007-04,0.012,
2007-05,0.068,
2007-06,0.166,
2007-07,0.001,
2007-08,-0.075,
2007-09,-0.244,
2007-10,-0.389,
2007-11,0.001,
2007-12,-0.292,
2008-01,-0.491,
2008-02,-0.452,
2008-03,-0.447,
2008-04,-0.570,
2008-05,-0.485,
2008-06,-0.490,
2008-07,-0.484,
2008-08,-0.443,
2008-09,-0.246,
2008-10,-0.066,
2008-11,0.270,
2008-12,0.307,
2009-01,0.341,
2009-02,0.415,
2009-03,0.140,
2009-04,0.193,
2009-05,0.004,
2009-06,0.114,
2009-07,0.109,
2009-08,0.216,
2009-09,0.209,
2009-10,0.288,
2009-11,0.354,
2009-12,0.383,
2010-01,0.413,
2010-02,0.457,
2010-03,0.347,
2010-04,0.524,
2010-05,0.588,
2010-06,0.379,
2010-07,0.653,
2010-08,0.605,
2010-09,0.433,
2010-10,0.236,
2010-11,0.288,
2010-12,0.174,
2011-01,0.272,
2011-02,0.419,
2011-03,0.393,
2011-04,0.374,
2011-05,0.461,
2011-06,0.368,
2011-07,0.355,
2011-08,0.339,
2011-09,0.419,
2011-10,0.353,
2011-11,0.316,
2011-12,0.215,
2012-01,0.244,
2012-02,0.275,
2012-03,0.091,
2012-04,0.062,
2012-05,0.112,
2012-06,0.151,
2012-07,0.189,
2012-08,0.527,
2012-09,0.704,
2012-10,0.697,
2012-11,1.409,
2012-12,1.397,
2013-01,2.173,
2013-02,1.347,
2013-03,1.246,
2013-04,2.029,
2013-05,0.766,
2013-06,1.181,
2013-07,1.477,
2013-08,1.585,
2013-09,0.981,
2013-10,2.241,
2013-11,1.408,
2013-12,1.057,
2014-01,1.629,
2014-02,0.986,
2014-03,0.538,
2014-04,1.401,
2014-05,1.132,
2014-06,0.639,
2014-07,1.217,
2014-08,2.177,
2014-09,0.113,
2014-10,0.167,
