"",BBK01.OU9894,BBK01.OU9894_FLAGS
"",Sight deposits of domestic non-banks (non-MFIs) / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:16:43,
1999-01,0.224,
1999-02,0.255,
1999-03,0.313,
1999-04,0.315,
1999-05,0.323,
1999-06,0.428,
1999-07,0.288,
1999-08,0.278,
1999-09,0.311,
1999-10,0.292,
1999-11,0.284,
1999-12,0.380,
2000-01,0.281,
2000-02,0.362,
2000-03,0.293,
2000-04,0.205,
2000-05,0.266,
2000-06,0.286,
2000-07,0.248,
2000-08,0.241,
2000-09,0.257,
2000-10,0.224,
2000-11,0.218,
2000-12,0.241,
2001-01,0.274,
2001-02,0.273,
2001-03,0.263,
2001-04,0.248,
2001-05,0.273,
2001-06,0.267,
2001-07,0.226,
2001-08,0.227,
2001-09,0.294,
2001-10,0.293,
2001-11,0.234,
2001-12,0.334,
2002-01,0.260,
2002-02,0.226,
2002-03,0.305,
2002-04,0.293,
2002-05,0.279,
2002-06,0.281,
2002-07,0.248,
2002-08,0.248,
2002-09,0.247,
2002-10,0.228,
2002-11,0.239,
2002-12,0.257,
2003-01,0.262,
2003-02,0.228,
2003-03,0.303,
2003-04,0.252,
2003-05,0.307,
2003-06,0.307,
2003-07,0.281,
2003-08,0.295,
2003-09,0.309,
2003-10,0.296,
2003-11,0.304,
2003-12,0.386,
2004-01,0.572,
2004-02,0.558,
2004-03,0.359,
2004-04,0.327,
2004-05,0.317,
2004-06,0.383,
2004-07,0.348,
2004-08,0.316,
2004-09,0.342,
2004-10,0.307,
2004-11,0.317,
2004-12,0.359,
2005-01,0.475,
2005-02,0.465,
2005-03,0.328,
2005-04,0.307,
2005-05,0.315,
2005-06,0.323,
2005-07,0.292,
2005-08,0.288,
2005-09,0.329,
2005-10,0.292,
2005-11,0.287,
2005-12,0.365,
2006-01,0.366,
2006-02,0.329,
2006-03,0.332,
2006-04,0.277,
2006-05,0.273,
2006-06,0.321,
2006-07,0.313,
2006-08,0.269,
2006-09,0.276,
2006-10,0.228,
2006-11,0.260,
2006-12,0.389,
2007-01,0.307,
2007-02,0.418,
2007-03,0.378,
2007-04,0.368,
2007-05,0.356,
2007-06,0.361,
2007-07,0.354,
2007-08,0.351,
2007-09,0.354,
2007-10,0.239,
2007-11,0.241,
2007-12,0.390,
2008-01,0.332,
2008-02,0.291,
2008-03,0.299,
2008-04,0.308,
2008-05,0.276,
2008-06,0.371,
2008-07,0.285,
2008-08,0.310,
2008-09,0.369,
2008-10,0.385,
2008-11,0.289,
2008-12,0.439,
2009-01,0.355,
2009-02,0.337,
2009-03,0.329,
2009-04,0.320,
2009-05,0.329,
2009-06,0.356,
2009-07,0.372,
2009-08,0.382,
2009-09,0.417,
2009-10,0.388,
2009-11,0.424,
2009-12,0.591,
2010-01,0.522,
2010-02,0.458,
2010-03,0.424,
2010-04,0.430,
2010-05,0.430,
2010-06,0.432,
2010-07,0.463,
2010-08,0.440,
2010-09,0.456,
2010-10,0.442,
2010-11,0.427,
2010-12,0.727,
2011-01,0.625,
2011-02,0.607,
2011-03,0.543,
2011-04,0.559,
2011-05,0.393,
2011-06,0.409,
2011-07,0.424,
2011-08,0.379,
2011-09,0.400,
2011-10,0.425,
2011-11,0.423,
2011-12,0.589,
2012-01,0.523,
2012-02,0.395,
2012-03,0.399,
2012-04,0.428,
2012-05,0.406,
2012-06,0.419,
2012-07,0.442,
2012-08,0.413,
2012-09,0.442,
2012-10,0.438,
2012-11,0.445,
2012-12,0.612,
2013-01,0.520,
2013-02,0.479,
2013-03,0.490,
2013-04,0.477,
2013-05,0.468,
2013-06,0.465,
2013-07,0.477,
2013-08,0.459,
2013-09,0.484,
2013-10,0.455,
2013-11,0.459,
2013-12,0.624,
2014-01,0.529,
2014-02,0.475,
2014-03,0.464,
2014-04,0.476,
2014-05,0.460,
2014-06,0.484,
2014-07,0.449,
2014-08,0.464,
2014-09,0.486,
2014-10,0.463,
2014-11,0.489,
2014-12,0.592,Provisional value
