"",BBK01.OUH348,BBK01.OUH348_FLAGS
"",Loans to the Federal Government and its special funds / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:27,
1999-01,0.525,
1999-02,0.609,
1999-03,1.112,
1999-04,0.673,
1999-05,0.913,
1999-06,0.518,
1999-07,0.370,
1999-08,0.451,
1999-09,0.716,
1999-10,0.683,
1999-11,0.539,
1999-12,0.488,
2000-01,0.468,
2000-02,0.350,
2000-03,0.945,
2000-04,0.650,
2000-05,0.958,
2000-06,0.347,
2000-07,0.822,
2000-08,0.654,
2000-09,0.870,
2000-10,0.855,
2000-11,0.457,
2000-12,0.460,
2001-01,0.929,
2001-02,0.509,
2001-03,1.173,
2001-04,0.372,
2001-05,0.672,
2001-06,0.322,
2001-07,0.321,
2001-08,0.201,
2001-09,0.349,
2001-10,0.172,
2001-11,0.465,
2001-12,0.475,
2002-01,0.220,
2002-02,0.127,
2002-03,0.127,
2002-04,0.127,
2002-05,0.128,
2002-06,0.129,
2002-07,0.350,
2002-08,0.184,
2002-09,0.180,
2002-10,0.176,
2002-11,0.178,
2002-12,0.303,
2003-01,0.278,
2003-02,0.328,
2003-03,0.438,
2003-04,0.139,
2003-05,0.342,
2003-06,0.142,
2003-07,0.142,
2003-08,0.342,
2003-09,0.141,
2003-10,0.137,
2003-11,0.437,
2003-12,0.904,
2004-01,0.442,
2004-02,0.734,
2004-03,0.321,
2004-04,0.443,
2004-05,0.114,
2004-06,0.103,
2004-07,0.413,
2004-08,0.383,
2004-09,0.103,
2004-10,0.559,
2004-11,0.209,
2004-12,0.343,
2005-01,0.637,
2005-02,1.067,
2005-03,0.677,
2005-04,1.051,
2005-05,0.981,
2005-06,0.756,
2005-07,0.126,
2005-08,0.326,
2005-09,0.156,
2005-10,0.125,
2005-11,0.125,
2005-12,0.206,
2006-01,0.320,
2006-02,0.130,
2006-03,0.139,
2006-04,0.238,
2006-05,0.138,
2006-06,0.128,
2006-07,0.128,
2006-08,0.128,
2006-09,0.128,
2006-10,0.133,
2006-11,0.123,
2006-12,0.224,
2007-01,0.253,
2007-02,0.123,
2007-03,0.153,
2007-04,0.223,
2007-05,0.123,
2007-06,0.123,
2007-07,0.123,
2007-08,0.323,
2007-09,0.124,
2007-10,0.172,
2007-11,0.077,
2007-12,0.077,
2008-01,0.327,
2008-02,0.181,
2008-03,0.081,
2008-04,0.382,
2008-05,0.384,
2008-06,0.231,
2008-07,0.231,
2008-08,0.077,
2008-09,0.077,
2008-10,0.078,
2008-11,0.078,
2008-12,0.228,
2009-01,0.078,
2009-02,0.073,
2009-03,0.073,
2009-04,0.073,
2009-05,0.072,
2009-06,0.072,
2009-07,0.073,
2009-08,0.074,
2009-09,0.075,
2009-10,0.075,
2009-11,0.075,
2009-12,0.065,
2010-01,0.085,
2010-02,0.065,
2010-03,0.065,
2010-04,0.065,
2010-05,0.065,
2010-06,0.065,
2010-07,0.065,
2010-08,0.065,
2010-09,0.064,
2010-10,0.064,
2010-11,0.064,
2010-12,0.064,
2011-01,0.064,
2011-02,0.064,
2011-03,0.074,
2011-04,0.083,
2011-05,0.083,
2011-06,0.073,
2011-07,0.073,
2011-08,0.073,
2011-09,0.072,
2011-10,0.072,
2011-11,0.062,
2011-12,0.052,
2012-01,0.052,
2012-02,0.051,
2012-03,0.057,
2012-04,0.057,
2012-05,0.057,
2012-06,0.057,
2012-07,0.057,
2012-08,0.057,
2012-09,0.058,
2012-10,0.058,
2012-11,0.083,
2012-12,0.086,
2013-01,0.086,
2013-02,0.086,
2013-03,0.086,
2013-04,0.081,
2013-05,0.081,
2013-06,0.081,
2013-07,0.081,
2013-08,0.081,
2013-09,0.101,
2013-10,0.101,
2013-11,0.100,
2013-12,0.100,
2014-01,0.100,
2014-02,0.100,
2014-03,0.100,
2014-04,0.100,
2014-05,0.095,
2014-06,0.095,
2014-07,0.095,
2014-08,0.095,
2014-09,0.105,
2014-10,0.105,
2014-11,0.105,
2014-12,0.178,Provisional value
