"",BBK01.WT4013,BBK01.WT4013_FLAGS
"","DE0001135192 / Prices / 5,000 Bund 02/12 I",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:36:00,
2002-01-02,100.520,
2002-01-03,100.280,
2002-01-04,100.430,
2002-01-05,.,No value available
2002-01-06,.,No value available
2002-01-07,100.370,
2002-01-08,101.210,
2002-01-09,100.920,
2002-01-10,100.860,
2002-01-11,101.230,
2002-01-12,.,No value available
2002-01-13,.,No value available
2002-01-14,101.800,
2002-01-15,101.780,
2002-01-16,101.920,
2002-01-17,101.710,
2002-01-18,101.480,
2002-01-19,.,No value available
2002-01-20,.,No value available
2002-01-21,101.350,
2002-01-22,101.300,
2002-01-23,101.250,
2002-01-24,101.150,
2002-01-25,100.760,
2002-01-26,.,No value available
2002-01-27,.,No value available
2002-01-28,100.360,
2002-01-29,100.230,
2002-01-30,100.630,
2002-01-31,100.550,
2002-02-01,100.670,
2002-02-02,.,No value available
2002-02-03,.,No value available
2002-02-04,101.120,
2002-02-05,101.270,
2002-02-06,101.400,
2002-02-07,101.080,
2002-02-08,100.560,
2002-02-09,.,No value available
2002-02-10,.,No value available
2002-02-11,100.580,
2002-02-12,100.520,
2002-02-13,100.090,
2002-02-14,100.100,
2002-02-15,100.370,
2002-02-16,.,No value available
2002-02-17,.,No value available
2002-02-18,100.620,
2002-02-19,100.760,
2002-02-20,100.220,
2002-02-21,100.200,
2002-02-22,100.530,
2002-02-23,.,No value available
2002-02-24,.,No value available
2002-02-25,100.540,
2002-02-26,100.170,
2002-02-27,99.920,
2002-02-28,100.450,
2002-03-01,100.310,
2002-03-02,.,No value available
2002-03-03,.,No value available
2002-03-04,99.660,
2002-03-05,99.710,
2002-03-06,99.020,
2002-03-07,98.890,
2002-03-08,98.790,
2002-03-09,.,No value available
2002-03-10,.,No value available
2002-03-11,98.850,
2002-03-12,98.830,
2002-03-13,98.590,
2002-03-14,98.580,
2002-03-15,98.170,
2002-03-16,.,No value available
2002-03-17,.,No value available
2002-03-18,98.330,
2002-03-19,98.570,
2002-03-20,98.710,
2002-03-21,98.290,
2002-03-22,98.290,
2002-03-23,.,No value available
2002-03-24,.,No value available
2002-03-25,97.880,
2002-03-26,98.160,
2002-03-27,98.380,
2002-03-28,98.470,
2002-03-29,.,No value available
2002-03-30,.,No value available
2002-03-31,.,No value available
2002-04-01,.,No value available
2002-04-02,98.030,
2002-04-03,98.330,
2002-04-04,98.670,
2002-04-05,98.890,
2002-04-06,.,No value available
2002-04-07,.,No value available
2002-04-08,99.000,
2002-04-09,98.620,
2002-04-10,98.880,
2002-04-11,98.540,
2002-04-12,98.860,
2002-04-13,.,No value available
2002-04-14,.,No value available
2002-04-15,99.100,
2002-04-16,99.030,
2002-04-17,98.530,
2002-04-18,98.420,
2002-04-19,98.550,
2002-04-20,.,No value available
2002-04-21,.,No value available
2002-04-22,98.680,
2002-04-23,98.790,
2002-04-24,98.600,
2002-04-25,99.180,
2002-04-26,99.050,
2002-04-27,.,No value available
2002-04-28,.,No value available
2002-04-29,99.240,
2002-04-30,99.130,
2002-05-01,.,No value available
2002-05-02,99.080,
2002-05-03,98.790,
2002-05-04,.,No value available
2002-05-05,.,No value available
2002-05-06,99.120,
2002-05-07,99.420,
2002-05-08,98.990,
2002-05-09,98.510,
2002-05-10,98.690,
2002-05-11,.,No value available
2002-05-12,.,No value available
2002-05-13,98.600,
2002-05-14,98.310,
2002-05-15,98.100,
2002-05-16,98.130,
