"",BBK01.PQ3246,BBK01.PQ3246_FLAGS
"",Housing loans to domestic enterprises and self-employed persons / Short-term / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:22:43,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,0.328,
1981-01,0.318,
1981-04,0.327,
1981-07,0.343,
1981-10,0.396,
1982-01,0.408,
1982-04,0.425,
1982-07,0.452,
1982-10,0.478,
1983-01,0.530,
1983-04,0.578,
1983-07,0.601,
1983-10,0.772,
1984-01,0.834,
1984-04,0.904,
1984-07,1.010,
1984-10,0.997,
1985-01,0.912,
1985-04,0.901,
1985-07,0.872,
1985-10,0.890,
1986-01,0.870,
1986-04,0.854,
1986-07,0.840,
1986-10,0.815,
1987-01,0.772,
1987-04,0.803,
1987-07,0.800,
1987-10,0.752,
1988-01,0.706,
1988-04,0.997,
1988-07,0.997,
1988-10,1.020,
1989-01,0.972,
1989-04,1.056,
1989-07,1.104,
1989-10,1.135,
1990-01,1.133,
1990-04,1.221,
1990-07,1.373,
1990-10,1.503,
1991-01,1.477,
1991-04,1.490,
1991-07,1.545,
1991-10,1.577,
1992-01,1.562,
1992-04,1.510,
1992-07,1.560,
1992-10,1.548,
1993-01,1.618,
1993-04,1.523,
1993-07,1.711,
1993-10,1.750,
1994-01,1.505,
1994-04,1.603,
1994-07,1.655,
1994-10,1.650,
1995-01,1.645,
1995-04,1.713,
1995-07,1.725,
1995-10,1.799,
1996-01,1.646,
1996-04,1.595,
1996-07,1.784,
1996-10,2.056,
1997-01,1.996,
1997-04,2.152,
1997-07,2.074,
1997-10,2.150,
1998-01,1.833,
1998-04,1.653,
1998-07,1.657,
1998-10,1.878,
1999-01,3.843,
1999-04,3.601,
1999-07,3.220,
1999-10,3.164,
2000-01,2.981,
2000-04,2.235,
2000-07,2.037,
2000-10,1.993,
2001-01,1.905,
2001-04,1.829,
2001-07,1.733,
2001-10,1.776,
2002-01,1.618,
2002-04,1.547,
2002-07,1.463,
2002-10,1.423,
2003-01,1.058,
2003-04,1.058,
2003-07,1.013,
2003-10,0.977,
2004-01,0.863,
2004-04,0.775,
2004-07,0.718,
2004-10,1.086,
2005-01,0.927,
2005-04,0.841,
2005-07,0.813,
2005-10,0.793,
2006-01,0.684,
2006-04,0.680,
2006-07,0.660,
2006-10,0.574,
2007-01,0.589,
2007-04,0.556,
2007-07,0.404,
2007-10,0.427,
2008-01,0.410,
2008-04,0.404,
2008-07,0.387,
2008-10,0.377,
2009-01,0.364,
2009-04,0.381,
2009-07,0.348,
2009-10,0.320,
2010-01,0.290,
2010-04,0.275,
2010-07,0.384,
2010-10,0.365,
2011-01,0.545,
2011-04,0.650,
2011-07,0.617,
2011-10,0.227,
2012-01,0.301,
2012-04,0.189,
2012-07,0.281,
2012-10,0.279,
2013-01,0.329,
2013-04,0.147,
2013-07,0.145,
2013-10,0.167,
2014-01,0.161,
2014-04,0.170,
2014-07,0.227,
2014-10,0.227,
