"",BBK01.QUX936,BBK01.QUX936_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Kuwait / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:56,
2002-03,0.451,
2002-04,0.364,
2002-05,0.315,
2002-06,0.315,
2002-07,0.362,
2002-08,0.412,
2002-09,0.467,
2002-10,0.440,
2002-11,0.411,
2002-12,0.390,
2003-01,0.341,
2003-02,0.369,
2003-03,0.361,
2003-04,0.346,
2003-05,0.296,
2003-06,0.288,
2003-07,0.384,
2003-08,0.491,
2003-09,0.464,
2003-10,0.470,
2003-11,0.491,
2003-12,0.513,
2004-01,0.526,
2004-02,0.458,
2004-03,0.528,
2004-04,0.542,
2004-05,0.519,
2004-06,0.536,
2004-07,0.589,
2004-08,0.531,
2004-09,0.541,
2004-10,0.543,
2004-11,0.609,
2004-12,0.641,
2005-01,0.655,
2005-02,0.694,
2005-03,0.593,
2005-04,0.664,
2005-05,0.688,
2005-06,0.724,
2005-07,0.720,
2005-08,0.699,
2005-09,0.690,
2005-10,0.677,
2005-11,0.731,
2005-12,0.726,
2006-01,0.698,
2006-02,0.715,
2006-03,0.667,
2006-04,0.765,
2006-05,0.663,
2006-06,0.912,
2006-07,0.917,
2006-08,0.957,
2006-09,1.042,
2006-10,0.891,
2006-11,0.841,
2006-12,0.910,
2007-01,0.948,
2007-02,1.087,
2007-03,1.146,
2007-04,1.041,
2007-05,1.050,
2007-06,0.999,
2007-07,1.014,
2007-08,1.151,
2007-09,1.200,
2007-10,1.351,
2007-11,1.435,
2007-12,1.633,
2008-01,1.425,
2008-02,1.472,
2008-03,1.357,
2008-04,1.562,
2008-05,1.589,
2008-06,1.690,
2008-07,1.740,
2008-08,1.965,
2008-09,2.100,
2008-10,2.354,
2008-11,2.452,
2008-12,2.088,
2009-01,2.334,
2009-02,2.212,
2009-03,1.779,
2009-04,1.622,
2009-05,1.429,
2009-06,1.322,
2009-07,1.212,
2009-08,1.144,
2009-09,1.074,
2009-10,1.061,
2009-11,0.872,
2009-12,0.920,
2010-01,0.951,
2010-02,0.995,
2010-03,1.026,
2010-04,0.994,
2010-05,0.849,
2010-06,0.776,
2010-07,0.727,
2010-08,0.745,
2010-09,0.681,
2010-10,0.658,
2010-11,0.700,
2010-12,0.600,
2011-01,0.561,
2011-02,0.558,
2011-03,0.568,
2011-04,0.585,
2011-05,0.591,
2011-06,0.572,
2011-07,0.668,
2011-08,0.665,
2011-09,0.700,
2011-10,0.693,
2011-11,0.684,
2011-12,0.693,
2012-01,0.674,
2012-02,0.649,
2012-03,0.651,
2012-04,0.634,
2012-05,0.651,
2012-06,0.589,
2012-07,0.600,
2012-08,0.598,
2012-09,0.574,
2012-10,0.433,
2012-11,0.438,
2012-12,0.378,
2013-01,0.358,
2013-02,0.384,
2013-03,0.583,
2013-04,1.340,
2013-05,1.757,
2013-06,1.696,
2013-07,1.642,
2013-08,1.654,
2013-09,1.422,
2013-10,1.341,
2013-11,1.198,
2013-12,1.218,
2014-01,1.212,
2014-02,1.248,
2014-03,1.196,
2014-04,1.188,
2014-05,1.180,
2014-06,1.170,
2014-07,1.170,
2014-08,1.153,
2014-09,0.977,
2014-10,0.896,
