"",BBK01.OU0136,BBK01.OU0136_FLAGS
"",Lending to domestic general government / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:53:58,
1948-12,2.204,
1949-01,2.504,
1949-02,2.505,
1949-03,2.560,
1949-04,2.594,
1949-05,2.643,
1949-06,2.838,
1949-07,2.860,
1949-08,2.844,
1949-09,2.977,
1949-10,3.089,
1949-11,3.223,
1949-12,3.300,
1950-01,3.295,
1950-02,3.390,
1950-03,3.454,
1950-04,3.480,
1950-05,3.544,
1950-06,3.506,
1950-07,3.513,
1950-08,3.575,
1950-09,3.611,
1950-10,3.671,
1950-11,3.688,
1950-12,3.692,
1951-01,3.722,
1951-02,3.761,
1951-03,3.771,
1951-04,3.790,
1951-05,3.812,
1951-06,3.816,
1951-07,3.852,
1951-08,3.957,
1951-09,3.992,
1951-10,4.270,
1951-11,4.300,
1951-12,4.332,
1952-01,4.351,
1952-02,4.296,
1952-03,4.372,
1952-04,4.422,
1952-05,4.516,
1952-06,4.479,
1952-07,4.563,
1952-08,4.650,
1952-09,4.654,
1952-10,4.673,
1952-11,4.681,
1952-12,4.827,
1953-01,4.962,
1953-02,5.021,
1953-03,5.063,
1953-04,5.179,
1953-05,5.221,
1953-06,5.344,
1953-07,5.385,
1953-08,5.585,
1953-09,5.539,
1953-10,5.551,
1953-11,5.668,
1953-12,5.811,
1954-01,5.994,
1954-02,6.353,
1954-03,6.579,
1954-04,6.611,
1954-05,6.777,
1954-06,6.904,
1954-07,6.985,
1954-08,7.033,
1954-09,7.113,
1954-10,7.219,
1954-11,7.288,
1954-12,7.353,
1955-01,7.376,
1955-02,7.421,
1955-03,7.515,
1955-04,7.602,
1955-05,7.474,
1955-06,7.537,
1955-07,7.790,
1955-08,7.905,
1955-09,7.952,
1955-10,8.063,
1955-11,8.062,
1955-12,8.117,
1956-01,8.258,
1956-02,8.289,
1956-03,8.392,
1956-04,8.392,
1956-05,8.475,
1956-06,8.520,
1956-07,8.553,
1956-08,8.641,
1956-09,8.685,
1956-10,8.734,
1956-11,8.809,
1956-12,8.821,
1957-01,8.900,
1957-02,8.864,
1957-03,8.892,
1957-04,8.987,
1957-05,9.056,
1957-06,8.997,
1957-07,9.087,
1957-08,9.201,
1957-09,9.232,
1957-10,9.361,
1957-11,9.525,
1957-12,9.636,
1958-01,9.799,
1958-02,9.966,
1958-03,10.063,
1958-04,10.159,
1958-05,10.230,
1958-06,10.326,
1958-07,10.408,
1958-08,10.525,
1958-09,10.557,
1958-10,10.770,
1958-11,10.852,
1958-12,10.967,
1959-01,11.274,
1959-02,11.355,
1959-03,11.442,
1959-04,11.626,
1959-05,11.785,
1959-06,11.832,
1959-07,12.081,
1959-08,12.234,
1959-09,12.504,
1959-10,12.746,
1959-11,12.777,
1959-12,12.757,
1960-01,12.883,
1960-02,12.902,
1960-03,13.159,
1960-04,13.289,
1960-05,13.290,
1960-06,13.302,
1960-07,13.367,
1960-08,13.362,
1960-09,13.358,
1960-10,13.414,
1960-11,13.464,
1960-12,13.927,
1961-01,14.114,
1961-02,14.134,
1961-03,14.227,
1961-04,14.282,
1961-05,14.320,
1961-06,14.339,
1961-07,14.374,
1961-08,14.413,
1961-09,14.507,
1961-10,14.597,
1961-11,14.687,
1961-12,14.704,
1962-01,14.830,
1962-02,14.820,
1962-03,14.810,
1962-04,14.819,
1962-05,14.955,
1962-06,15.018,
1962-07,15.167,
1962-08,15.262,
1962-09,15.370,
1962-10,15.595,
1962-11,15.663,
1962-12,15.782,
1963-01,16.140,
1963-02,16.182,
1963-03,16.236,
1963-04,16.264,
1963-05,16.392,
1963-06,16.445,
1963-07,16.655,
1963-08,16.833,
1963-09,16.988,
1963-10,17.261,
1963-11,17.492,
1963-12,17.654,
1964-01,18.314,
1964-02,18.530,
1964-03,18.637,
1964-04,18.829,
1964-05,18.892,
1964-06,19.002,
1964-07,19.280,
1964-08,19.455,
1964-09,19.843,
1964-10,20.235,
1964-11,20.438,
1964-12,20.705,
1965-01,21.283,
1965-02,21.387,
1965-03,21.575,
1965-04,21.863,
1965-05,22.166,
1965-06,22.312,
1965-07,22.682,
1965-08,23.048,
1965-09,23.216,
1965-10,23.600,
1965-11,24.192,
1965-12,24.302,
1966-01,24.825,
1966-02,24.854,
1966-03,25.057,
1966-04,25.153,
1966-05,25.180,
1966-06,25.205,
1966-07,25.352,
1966-08,25.599,
1966-09,25.929,
1966-10,26.536,
1966-11,27.357,
1966-12,27.591,
1967-01,28.738,
1967-02,29.249,
1967-03,29.672,
1967-04,30.338,
1967-05,30.872,
1967-06,30.749,
1967-07,31.518,
1967-08,32.468,
1967-09,32.668,
1967-10,32.929,
1967-11,33.735,
1967-12,34.713,
1968-01,36.577,
1968-02,37.247,
1968-03,37.328,
1968-04,37.680,
1968-05,38.048,
1968-06,38.300,
1968-07,38.569,
1968-08,39.099,
1968-09,39.825,
1968-10,40.458,
1968-11,40.475,
1968-12,38.025,
1969-01,38.723,
1969-02,39.296,
1969-03,38.679,
1969-04,38.749,
1969-05,38.813,
1969-06,38.410,
1969-07,38.066,
1969-08,38.658,
1969-09,39.077,
1969-10,39.394,
1969-11,39.374,
1969-12,38.712,
1970-01,39.169,
1970-02,38.966,
1970-03,39.258,
1970-04,39.513,
1970-05,39.601,
1970-06,39.723,
1970-07,40.027,
1970-08,40.397,
1970-09,40.603,
1970-10,40.960,
1970-11,41.561,
1970-12,42.201,
1971-01,42.706,
1971-02,42.875,
1971-03,43.011,
1971-04,43.406,
1971-05,43.854,
1971-06,44.128,
1971-07,44.567,
1971-08,44.940,
1971-09,45.293,
1971-10,45.855,
1971-11,46.539,
1971-12,47.361,
1972-01,47.914,
1972-02,48.268,
1972-03,48.594,
1972-04,48.965,
1972-05,49.299,
1972-06,49.945,
1972-07,50.421,
1972-08,50.814,
1972-09,51.301,
1972-10,51.857,
1972-11,52.088,
1972-12,52.592,
1973-01,53.064,
1973-02,53.604,
1973-03,54.086,
1973-04,54.148,
1973-05,54.163,
1973-06,54.601,
1973-07,54.740,
1973-08,54.930,
1973-09,55.299,
1973-10,56.022,
1973-11,56.949,
1973-12,58.210,
1974-01,58.722,
1974-02,58.903,
1974-03,58.784,
1974-04,59.381,
1974-05,60.187,
1974-06,60.899,
1974-07,61.607,
1974-08,62.723,
1974-09,63.464,
1974-10,64.697,
1974-11,66.328,
1974-12,67.689,
1975-01,68.845,
1975-02,69.841,
1975-03,70.403,
1975-04,72.483,
1975-05,74.302,
1975-06,75.644,
1975-07,76.703,
1975-08,81.535,
1975-09,82.195,
1975-10,86.005,
1975-11,88.955,
1975-12,92.242,
1976-01,93.157,
1976-02,94.357,
1976-03,96.106,
1976-04,96.542,
1976-05,97.970,
1976-06,98.725,
1976-07,101.253,
1976-08,103.483,
1976-09,103.815,
1976-10,103.588,
1976-11,107.030,
1976-12,107.836,
1977-01,108.318,
1977-02,109.236,
1977-03,110.492,
1977-04,111.232,
1977-05,110.432,
1977-06,111.389,
1977-07,113.237,
1977-08,114.255,
1977-09,114.451,
1977-10,116.451,
1977-11,119.508,
1977-12,121.483,
1978-01,123.341,
1978-02,123.743,
1978-03,124.123,
1978-04,124.891,
1978-05,125.304,
1978-06,127.012,
1978-07,128.053,
1978-08,132.409,
1978-09,134.097,
1978-10,135.232,
1978-11,138.137,
1978-12,139.219,
1979-01,138.622,
1979-02,139.690,
1979-03,141.167,
1979-04,141.755,
