"",BBK01.OUH077,BBK01.OUH077_FLAGS
"","Securities portfolios / Shares, mutual fund shares and other securities / Savings banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:49:12,
1965-01,0.006,
1965-02,0.006,
1965-03,0.006,
1965-04,0.009,
1965-05,0.009,
1965-06,0.010,
1965-07,0.007,
1965-08,0.007,
1965-09,0.007,
1965-10,0.007,
1965-11,0.007,
1965-12,0.007,
1966-01,0.006,
1966-02,0.006,
1966-03,0.006,
1966-04,0.006,
1966-05,0.006,
1966-06,0.006,
1966-07,0.006,
1966-08,0.006,
1966-09,0.006,
1966-10,0.006,
1966-11,0.006,
1966-12,0.006,
1967-01,0.006,
1967-02,0.006,
1967-03,0.009,
1967-04,0.009,
1967-05,0.006,
1967-06,0.006,
1967-07,0.006,
1967-08,0.006,
1967-09,0.006,
1967-10,0.006,
1967-11,0.006,
1967-12,0.006,
1968-01,0.006,
1968-02,0.007,
1968-03,0.007,
1968-04,0.008,
1968-05,0.009,
1968-06,0.009,
1968-07,0.010,
1968-08,0.011,
1968-09,0.011,
1968-10,0.016,
1968-11,0.016,
1968-12,0.025,
1969-01,0.046,
1969-02,0.073,
1969-03,0.088,
1969-04,0.092,
1969-05,0.095,
1969-06,0.096,
1969-07,0.098,
1969-08,0.100,
1969-09,0.102,
1969-10,0.104,
1969-11,0.108,
1969-12,0.114,
1970-01,0.111,
1970-02,0.111,
1970-03,0.112,
1970-04,0.113,
1970-05,0.114,
1970-06,0.115,
1970-07,0.117,
1970-08,0.117,
1970-09,0.117,
1970-10,0.118,
1970-11,0.119,
1970-12,0.120,
1971-01,0.115,
1971-02,0.118,
1971-03,0.120,
1971-04,0.124,
1971-05,0.122,
1971-06,0.124,
1971-07,0.124,
1971-08,0.126,
1971-09,0.128,
1971-10,0.131,
1971-11,0.133,
1971-12,0.132,
1972-01,0.134,
1972-02,0.135,
1972-03,0.134,
1972-04,0.137,
1972-05,0.137,
1972-06,0.138,
1972-07,0.139,
1972-08,0.137,
1972-09,0.137,
1972-10,0.137,
1972-11,0.136,
1972-12,0.138,
1973-01,0.138,
1973-02,0.141,
1973-03,0.139,
1973-04,0.137,
1973-05,0.138,
1973-06,0.138,
1973-07,0.140,
1973-08,0.141,
1973-09,0.143,
1973-10,0.144,
1973-11,0.148,
1973-12,0.148,
1974-01,0.143,
1974-02,0.142,
1974-03,0.144,
1974-04,0.146,
1974-05,0.146,
1974-06,0.148,
1974-07,0.146,
1974-08,0.145,
1974-09,0.148,
1974-10,0.149,
1974-11,0.152,
1974-12,0.156,
1975-01,0.146,
1975-02,0.150,
1975-03,0.150,
1975-04,0.151,
1975-05,0.157,
1975-06,0.167,
1975-07,0.170,
1975-08,0.171,
1975-09,0.178,
1975-10,0.179,
1975-11,0.184,
1975-12,0.184,
1976-01,0.199,
1976-02,0.210,
1976-03,0.223,
1976-04,0.231,
1976-05,0.237,
1976-06,0.237,
1976-07,0.237,
1976-08,0.243,
1976-09,0.247,
1976-10,0.253,
1976-11,0.271,
1976-12,0.291,
1977-01,0.293,
1977-02,0.316,
1977-03,0.337,
1977-04,0.358,
1977-05,0.382,
1977-06,0.404,
1977-07,0.410,
1977-08,0.436,
1977-09,0.448,
1977-10,0.450,
1977-11,0.457,
1977-12,0.473,
1978-01,0.479,
1978-02,0.505,
1978-03,0.522,
1978-04,0.535,
1978-05,0.536,
1978-06,0.506,
1978-07,0.480,
1978-08,0.465,
1978-09,0.453,
1978-10,0.445,
1978-11,0.436,
1978-12,0.432,
1979-01,0.426,
1979-02,0.433,
1979-03,0.442,
1979-04,0.442,
1979-05,0.438,
1979-06,0.437,
1979-07,0.440,
1979-08,0.431,
1979-09,0.427,
1979-10,0.428,
1979-11,0.455,
1979-12,0.462,
1980-01,0.452,
1980-02,0.454,
1980-03,0.437,
1980-04,0.443,
1980-05,0.438,
1980-06,0.427,
1980-07,0.431,
1980-08,0.439,
1980-09,0.441,
1980-10,0.445,
1980-11,0.451,
1980-12,0.445,
1981-01,0.441,
1981-02,0.432,
1981-03,0.428,
1981-04,0.419,
1981-05,0.410,
1981-06,0.401,
1981-07,0.399,
1981-08,0.399,
1981-09,0.399,
1981-10,0.407,
1981-11,0.429,
1981-12,0.427,
1982-01,0.425,
1982-02,0.431,
1982-03,0.450,
1982-04,0.459,
1982-05,0.473,
1982-06,0.477,
1982-07,0.493,
1982-08,0.511,
1982-09,0.507,
1982-10,0.530,
1982-11,0.551,
1982-12,0.571,
1983-01,0.557,
1983-02,0.600,
1983-03,0.636,
1983-04,0.632,
1983-05,0.642,
1983-06,0.607,
1983-07,0.577,
1983-08,0.603,
1983-09,0.606,
1983-10,0.610,
1983-11,0.627,
1983-12,0.617,
1984-01,0.600,
1984-02,0.661,
1984-03,0.663,
1984-04,0.665,
1984-05,0.673,
1984-06,0.681,
1984-07,0.686,
1984-08,0.688,
1984-09,0.676,
1984-10,0.681,
1984-11,0.687,
1984-12,0.673,
1985-01,0.647,
1985-02,0.703,
1985-03,0.719,
1985-04,0.698,
1985-05,0.753,
1985-06,0.839,
1985-07,0.879,
1985-08,0.885,
1985-09,0.877,
1985-10,0.932,
1985-11,1.005,
1985-12,1.002,
1986-01,1.063,
1986-02,1.111,
1986-03,1.108,
1986-04,1.135,
1986-05,1.256,
1986-06,1.253,
1986-07,1.255,
1986-08,1.237,
1986-09,1.268,
1986-10,1.385,
1986-11,1.379,
1986-12,1.415,
1987-01,1.530,
1987-02,1.632,
1987-03,1.595,
1987-04,1.493,
1987-05,1.590,
1987-06,1.652,
1987-07,1.760,
1987-08,1.816,
1987-09,1.858,
1987-10,1.968,
1987-11,2.052,
1987-12,2.066,
1988-01,1.940,
1988-02,2.225,
1988-03,2.255,
1988-04,2.060,
1988-05,1.972,
1988-06,1.942,
1988-07,1.815,
1988-08,1.747,
1988-09,1.891,
1988-10,1.966,
1988-11,2.244,
1988-12,2.215,
1989-01,2.142,
1989-02,2.408,
1989-03,2.503,
1989-04,2.564,
1989-05,2.323,
1989-06,2.353,
1989-07,2.475,
1989-08,2.373,
1989-09,2.472,
1989-10,2.579,
1989-11,2.686,
1989-12,2.835,
1990-01,2.791,
1990-02,2.940,
1990-03,2.971,
1990-04,3.145,
1990-05,3.273,
1990-06,3.304,
1990-07,3.418,
1990-08,3.639,
1990-09,3.986,
1990-10,4.045,
1990-11,4.369,
1990-12,4.527,
1991-01,4.163,
1991-02,4.173,
1991-03,4.456,
1991-04,4.995,
1991-05,5.148,
1991-06,5.336,
1991-07,5.705,
1991-08,5.871,
1991-09,6.245,
1991-10,6.514,
1991-11,6.652,
1991-12,6.803,
1992-01,6.896,
1992-02,7.654,
1992-03,7.663,
1992-04,8.005,
1992-05,8.220,
1992-06,8.569,
1992-07,8.754,
1992-08,8.807,
1992-09,9.060,
1992-10,9.720,
1992-11,9.557,
1992-12,10.012,
1993-01,10.904,
1993-02,11.327,
1993-03,11.536,
1993-04,12.093,
1993-05,11.955,
1993-06,11.867,
