"",BBK01.WX0084,BBK01.WX0084_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 12.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:26,
2002-01,5.330,
2002-02,5.370,
2002-03,5.665,
2002-04,5.557,
2002-05,5.578,
2002-06,5.385,
2002-07,5.217,
2002-08,5.018,
2002-09,4.799,
2002-10,4.976,
2002-11,4.964,
2002-12,4.684,
2003-01,4.564,
2003-02,4.442,
2003-03,4.559,
2003-04,4.566,
2003-05,4.194,
2003-06,4.286,
2003-07,4.649,
2003-08,4.581,
2003-09,4.468,
2003-10,4.708,
2003-11,4.834,
2003-12,4.696,
2004-01,4.690,
2004-02,4.521,
2004-03,4.419,
2004-04,4.627,
2004-05,4.798,
2004-06,4.712,
2004-07,4.606,
2004-08,4.419,
2004-09,4.371,
2004-10,4.256,
2004-11,4.105,
2004-12,3.975,
2005-01,3.820,
2005-02,4.017,
2005-03,3.925,
2005-04,3.764,
2005-05,3.602,
2005-06,3.423,
2005-07,3.555,
2005-08,3.394,
2005-09,3.436,
2005-10,3.665,
2005-11,3.699,
2005-12,3.552,
2006-01,3.760,
2006-02,3.765,
2006-03,4.086,
2006-04,4.272,
2006-05,4.322,
2006-06,4.397,
2006-07,4.275,
2006-08,4.093,
2006-09,4.030,
2006-10,4.000,
2006-11,3.957,
2006-12,4.228,
2007-01,4.378,
2007-02,4.235,
2007-03,4.358,
2007-04,4.444,
2007-05,4.710,
2007-06,4.914,
2007-07,4.766,
2007-08,4.715,
2007-09,4.791,
2007-10,4.731,
2007-11,4.720,
2007-12,4.811,
2008-01,4.524,
2008-02,4.485,
2008-03,4.552,
2008-04,4.720,
2008-05,4.921,
2008-06,5.059,
2008-07,4.882,
2008-08,4.705,
2008-09,4.709,
2008-10,4.658,
2008-11,4.139,
2008-12,3.897,
2009-01,3.989,
2009-02,3.727,
2009-03,3.656,
2009-04,3.697,
2009-05,3.998,
2009-06,3.908,
2009-07,3.817,
2009-08,3.724,
2009-09,3.748,
2009-10,3.777,
2009-11,3.724,
2009-12,3.901,
2010-01,3.707,
2010-02,3.642,
2010-03,3.597,
2010-04,3.483,
2010-05,3.215,
2010-06,3.159,
2010-07,3.242,
2010-08,2.518,
2010-09,2.783,
2010-10,3.025,
2010-11,3.311,
2010-12,3.581,
2011-01,3.699,
2011-02,3.671,
2011-03,3.873,
2011-04,3.772,
2011-05,3.604,
2011-06,3.682,
2011-07,3.407,
2011-08,3.132,
2011-09,2.723,
2011-10,2.790,
2011-11,2.951,
2011-12,2.593,
2012-01,2.467,
2012-02,2.473,
2012-03,2.518,
2012-04,2.425,
2012-05,1.836,
2012-06,2.190,
2012-07,2.010,
2012-08,1.951,
2012-09,2.012,
2012-10,2.033,
2012-11,1.938,
2012-12,1.827,
2013-01,2.148,
2013-02,2.012,
2013-03,1.939,
2013-04,1.725,
2013-05,2.021,
2013-06,2.277,
2013-07,2.228,
2013-08,2.471,
2013-09,2.338,
2013-10,2.259,
2013-11,2.288,
2013-12,2.464,
2014-01,2.174,
2014-02,2.151,
2014-03,2.071,
2014-04,1.983,
2014-05,1.839,
2014-06,1.713,
2014-07,1.634,
2014-08,1.296,
2014-09,1.389,
2014-10,1.292,
2014-11,1.113,
2014-12,0.990,
2015-01,0.798,
