"",BBK01.EU8237,BBK01.EU8237_FLAGS
"",External position of the Bundesbank up to 1998 / Net external position,
unit,DM (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:23,
1948-12,364.551,
1949-01,0.000,
1949-02,0.000,
1949-03,267.917,
1949-04,0.000,
1949-05,0.000,
1949-06,566.000,
1949-07,0.000,
1949-08,0.000,
1949-09,429.996,
1949-10,0.000,
1949-11,0.000,
1949-12,193.780,
1950-01,-125.778,
1950-02,-160.034,
1950-03,-12.271,
1950-04,-116.575,
1950-05,-62.378,
1950-06,257.691,
1950-07,-49.595,
1950-08,-105.837,
1950-09,-13.294,
1950-10,-482.660,
1950-11,-591.565,
1950-12,-339.498,
1951-01,-626.333,
1951-02,-716.320,
1951-03,-391.650,
1951-04,-575.203,
1951-05,-394.206,
1951-06,166.170,
1951-07,-51.640,
1951-08,178.952,
1951-09,658.544,
1951-10,347.167,
1951-11,507.713,
1951-12,778.698,
1952-01,445.847,
1952-02,496.464,
1952-03,1092.631,
1952-04,594.121,
1952-05,680.529,
1952-06,1721.520,
1952-07,970.432,
1952-08,1042.013,
1952-09,2244.060,
1952-10,1176.994,
1952-11,1202.559,
1952-12,2440.907,
1953-01,1379.465,
1953-02,1473.032,
1953-03,2746.660,
1953-04,1616.705,
1953-05,1702.091,
1953-06,3196.597,
1953-07,1942.909,
1953-08,2094.763,
1953-09,3713.002,
1953-10,2294.678,
1953-11,2407.162,
1953-12,4258.550,
1954-01,2716.494,
1954-02,2821.309,
1954-03,4743.766,
1954-04,3061.616,
1954-05,3181.769,
1954-06,5106.783,
1954-07,3699.197,
1954-08,3860.765,
1954-09,5489.741,
1954-10,4019.777,
1954-11,4093.914,
1954-12,5772.485,
1955-01,4310.191,
1955-02,4459.488,
1955-03,5946.325,
1955-04,4465.112,
1955-05,4538.738,
1955-06,6205.550,
1955-07,4659.914,
1955-08,4736.097,
1955-09,6437.165,
1955-10,4846.536,
1955-11,4894.086,
1955-12,6718.887,
1956-01,6818.589,
1956-02,6915.223,
1956-03,7032.309,
1956-04,7187.230,
1956-05,7455.147,
1956-06,7820.209,
1956-07,8191.407,
1956-08,8391.322,
1956-09,8655.149,
1956-10,8910.795,
1956-11,9083.100,
1956-12,9280.459,
1957-01,9415.951,
1957-02,9653.702,
1957-03,9712.501,
1957-04,9993.711,
1957-05,10322.472,
1957-06,10458.475,
1957-07,10897.164,
1957-08,11644.673,
1957-09,12188.176,
1957-10,12231.636,
1957-11,12094.609,
1957-12,11899.296,
1958-01,11881.912,
1958-02,11775.563,
1958-03,11907.988,
1958-04,12097.166,
1958-05,12388.602,
1958-06,12633.511,
1958-07,12881.488,
1958-08,13066.064,
1958-09,13156.563,
1958-10,13278.761,
1958-11,13472.030,
1958-12,13660.185,
1959-01,13080.891,
1959-02,12894.270,
1959-03,12019.961,
1959-04,11605.814,
1959-05,11855.836,
1959-06,11731.081,
1959-07,11695.802,
1959-08,11558.264,
1959-09,11651.319,
