"",BBK01.QU6072,BBK01.QU6072_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Singapore / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:22:08,
1984-12,1.433,
1985-01,1.227,
1985-02,1.424,
1985-03,1.261,
1985-04,1.407,
1985-05,1.374,
1985-06,1.570,
1985-07,1.779,
1985-08,1.666,
1985-09,1.679,
1985-10,1.735,
1985-11,1.549,
1985-12,1.502,
1986-01,1.434,
1986-02,1.377,
1986-03,1.383,
1986-04,1.288,
1986-05,1.310,
1986-06,1.301,
1986-07,1.196,
1986-08,1.341,
1986-09,1.445,
1986-10,1.423,
1986-11,1.286,
1986-12,1.409,
1987-01,1.158,
1987-02,1.216,
1987-03,1.327,
1987-04,1.224,
1987-05,1.278,
1987-06,1.413,
1987-07,1.277,
1987-08,1.252,
1987-09,1.120,
1987-10,1.068,
1987-11,1.145,
1987-12,1.024,
1988-01,1.173,
1988-02,1.024,
1988-03,1.221,
1988-04,1.152,
1988-05,1.042,
1988-06,1.329,
1988-07,1.319,
1988-08,1.697,
1988-09,1.674,
1988-10,1.589,
1988-11,1.565,
1988-12,1.689,
1989-01,1.762,
1989-02,1.593,
1989-03,1.825,
1989-04,1.917,
1989-05,1.910,
1989-06,2.187,
1989-07,1.911,
1989-08,2.166,
1989-09,1.769,
1989-10,1.614,
1989-11,2.011,
1989-12,1.536,
1990-01,1.688,
1990-02,1.794,
1990-03,1.387,
1990-04,1.597,
1990-05,1.868,
1990-06,2.032,
1990-07,2.032,
1990-08,1.744,
1990-09,2.029,
1990-10,2.019,
1990-11,1.995,
1990-12,1.904,
1991-01,2.056,
1991-02,1.639,
1991-03,1.852,
1991-04,2.249,
1991-05,1.633,
1991-06,2.043,
1991-07,1.816,
1991-08,1.844,
1991-09,1.728,
1991-10,1.536,
1991-11,2.158,
1991-12,1.555,
1992-01,1.797,
1992-02,1.485,
1992-03,1.759,
1992-04,2.103,
1992-05,2.023,
1992-06,1.554,
1992-07,1.845,
1992-08,1.628,
1992-09,1.817,
1992-10,1.769,
1992-11,1.660,
1992-12,1.821,
1993-01,1.572,
1993-02,1.824,
1993-03,1.918,
1993-04,1.938,
1993-05,1.994,
1993-06,1.914,
1993-07,2.452,
1993-08,2.313,
1993-09,2.763,
1993-10,2.837,
1993-11,2.578,
1993-12,2.710,
1994-01,3.808,
1994-02,3.395,
1994-03,2.973,
1994-04,4.179,
1994-05,3.286,
1994-06,3.397,
1994-07,3.102,
1994-08,3.945,
1994-09,3.901,
1994-10,3.381,
1994-11,3.661,
1994-12,3.550,
1995-01,3.334,
1995-02,3.451,
1995-03,3.367,
1995-04,3.458,
1995-05,3.547,
1995-06,3.733,
1995-07,3.482,
1995-08,3.867,
1995-09,3.564,
1995-10,3.472,
1995-11,3.337,
1995-12,3.742,
1996-01,3.278,
1996-02,3.085,
1996-03,3.780,
1996-04,3.419,
1996-05,3.715,
1996-06,4.142,
1996-07,4.220,
1996-08,3.517,
1996-09,3.805,
1996-10,3.194,
1996-11,3.248,
1996-12,3.508,
1997-01,3.325,
1997-02,4.168,
1997-03,3.861,
1997-04,4.270,
1997-05,3.882,
1997-06,4.558,
1997-07,4.806,
1997-08,4.671,
1997-09,5.542,
1997-10,4.165,
1997-11,4.468,
1997-12,4.180,
1998-01,3.220,
1998-02,2.846,
1998-03,2.719,
1998-04,2.459,
1998-05,2.435,
1998-06,2.548,
1998-07,2.142,
1998-08,2.124,
1998-09,2.070,
1998-10,2.167,
1998-11,2.071,
1998-12,2.480,
1999-01,2.495,
1999-02,2.147,
1999-03,2.291,
1999-04,2.255,
1999-05,2.043,
1999-06,2.179,
1999-07,2.009,
1999-08,2.094,
1999-09,2.316,
1999-10,2.137,
1999-11,2.020,
1999-12,2.216,
2000-01,1.983,
2000-02,1.955,
2000-03,1.932,
2000-04,1.857,
2000-05,2.330,
2000-06,2.477,
2000-07,2.117,
2000-08,1.879,
2000-09,2.056,
2000-10,2.068,
2000-11,2.063,
2000-12,1.861,
2001-01,1.411,
2001-02,1.428,
2001-03,1.558,
2001-04,1.578,
2001-05,1.756,
2001-06,1.776,
2001-07,1.737,
2001-08,1.565,
2001-09,1.440,
2001-10,1.856,
2001-11,1.996,
2001-12,2.113,
2002-01,1.641,
2002-02,2.045,
2002-03,2.383,
2002-04,1.614,
2002-05,1.638,
2002-06,3.404,
2002-07,1.462,
2002-08,1.487,
2002-09,1.733,
2002-10,3.029,
2002-11,3.903,
2002-12,2.828,
2003-01,4.289,
2003-02,3.076,
2003-03,3.692,
2003-04,2.198,
2003-05,1.644,
2003-06,1.737,
2003-07,1.592,
2003-08,1.272,
2003-09,1.150,
2003-10,1.272,
2003-11,1.465,
2003-12,1.067,
2004-01,1.269,
2004-02,1.188,
2004-03,1.540,
2004-04,1.481,
2004-05,1.427,
2004-06,1.565,
2004-07,1.633,
2004-08,1.597,
2004-09,1.560,
2004-10,1.833,
2004-11,1.560,
2004-12,1.517,
2005-01,1.579,
2005-02,1.674,
2005-03,1.265,
2005-04,1.604,
2005-05,1.534,
2005-06,1.865,
2005-07,1.419,
2005-08,1.593,
2005-09,1.381,
2005-10,1.681,
2005-11,1.844,
2005-12,2.363,
2006-01,2.173,
2006-02,2.927,
2006-03,2.988,
2006-04,3.073,
2006-05,3.015,
2006-06,2.803,
2006-07,2.488,
2006-08,2.374,
2006-09,3.023,
2006-10,2.677,
2006-11,2.584,
2006-12,3.622,
2007-01,3.527,
2007-02,3.170,
2007-03,3.982,
2007-04,4.489,
2007-05,3.923,
2007-06,4.384,
2007-07,4.058,
2007-08,3.841,
2007-09,3.421,
2007-10,3.006,
2007-11,2.926,
2007-12,2.849,
2008-01,3.329,
2008-02,3.728,
2008-03,3.048,
2008-04,4.054,
2008-05,3.701,
2008-06,4.297,
2008-07,4.241,
2008-08,4.574,
2008-09,4.568,
2008-10,4.512,
2008-11,4.262,
2008-12,4.092,
2009-01,4.241,
2009-02,4.496,
2009-03,3.906,
2009-04,4.489,
2009-05,4.029,
2009-06,3.775,
2009-07,3.407,
2009-08,3.348,
2009-09,3.167,
2009-10,2.840,
2009-11,2.777,
2009-12,3.561,
2010-01,3.190,
2010-02,3.461,
2010-03,3.993,
2010-04,4.409,
2010-05,4.279,
2010-06,3.532,
2010-07,3.121,
2010-08,2.954,
2010-09,2.566,
2010-10,2.483,
2010-11,2.353,
2010-12,2.265,
2011-01,1.420,
2011-02,1.741,
2011-03,1.555,
2011-04,2.196,
2011-05,2.734,
2011-06,2.596,
2011-07,2.141,
2011-08,2.220,
2011-09,2.355,
2011-10,2.125,
2011-11,2.129,
2011-12,2.175,
2012-01,2.379,
2012-02,2.438,
2012-03,2.194,
2012-04,2.334,
2012-05,2.638,
2012-06,2.595,
2012-07,2.471,
2012-08,2.295,
2012-09,2.149,
2012-10,2.275,
2012-11,2.190,
2012-12,2.199,
2013-01,2.279,
2013-02,2.375,
2013-03,2.520,
2013-04,2.540,
2013-05,2.500,
2013-06,2.280,
2013-07,2.104,
2013-08,2.157,
2013-09,2.318,
2013-10,2.235,
2013-11,2.207,
2013-12,2.160,
2014-01,2.618,
2014-02,1.972,
2014-03,1.862,
2014-04,1.983,
2014-05,2.127,
2014-06,2.255,
2014-07,2.265,
2014-08,2.327,
2014-09,2.894,
2014-10,2.884,
2014-11,3.026,
