"",BBK01.QUY277,BBK01.QUY277_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign banks / Denmark / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:49,
2002-03,4.805,
2002-04,4.601,
2002-05,4.665,
2002-06,4.472,
2002-07,4.488,
2002-08,4.370,
2002-09,4.066,
2002-10,4.153,
2002-11,3.882,
2002-12,3.464,
2003-01,3.197,
2003-02,3.162,
2003-03,3.318,
2003-04,3.322,
2003-05,3.858,
2003-06,3.689,
2003-07,3.746,
2003-08,3.963,
2003-09,4.036,
2003-10,4.184,
2003-11,4.134,
2003-12,4.173,
2004-01,4.009,
2004-02,4.033,
2004-03,4.298,
2004-04,4.333,
2004-05,4.294,
2004-06,4.451,
2004-07,4.317,
2004-08,4.142,
2004-09,4.309,
2004-10,4.208,
2004-11,4.323,
2004-12,4.955,
2005-01,4.966,
2005-02,5.203,
2005-03,6.273,
2005-04,6.379,
2005-05,6.429,
2005-06,6.745,
2005-07,6.779,
2005-08,6.894,
2005-09,7.014,
2005-10,6.922,
2005-11,7.241,
2005-12,7.008,
2006-01,6.112,
2006-02,6.598,
2006-03,6.728,
2006-04,6.786,
2006-05,6.660,
2006-06,7.183,
2006-07,7.161,
2006-08,7.207,
2006-09,7.657,
2006-10,8.101,
2006-11,8.333,
2006-12,8.666,
2007-01,9.075,
2007-02,9.362,
2007-03,9.862,
2007-04,10.060,
2007-05,10.386,
2007-06,11.017,
2007-07,10.943,
2007-08,11.020,
2007-09,11.208,
2007-10,11.287,
2007-11,11.487,
2007-12,11.455,
2008-01,11.148,
2008-02,11.547,
2008-03,11.174,
2008-04,11.374,
2008-05,11.267,
2008-06,11.746,
2008-07,11.896,
2008-08,11.702,
2008-09,12.119,
2008-10,11.334,
2008-11,11.074,
2008-12,10.800,
2009-01,10.132,
2009-02,9.960,
2009-03,9.903,
2009-04,9.919,
2009-05,9.921,
2009-06,9.882,
2009-07,9.756,
2009-08,8.883,
2009-09,8.616,
2009-10,8.675,
2009-11,8.139,
2009-12,8.124,
2010-01,8.031,
2010-02,7.756,
2010-03,7.542,
2010-04,7.606,
2010-05,7.472,
2010-06,7.546,
2010-07,7.448,
2010-08,7.243,
2010-09,7.164,
2010-10,7.077,
2010-11,6.864,
2010-12,6.808,
2011-01,6.604,
2011-02,6.440,
2011-03,6.842,
2011-04,6.604,
2011-05,6.842,
2011-06,6.230,
2011-07,6.206,
2011-08,6.321,
2011-09,6.281,
2011-10,6.147,
2011-11,6.091,
2011-12,5.825,
2012-01,5.538,
2012-02,5.849,
2012-03,5.932,
2012-04,5.743,
2012-05,5.731,
2012-06,5.061,
2012-07,5.148,
2012-08,5.167,
2012-09,5.045,
2012-10,5.289,
2012-11,5.410,
2012-12,5.155,
2013-01,6.220,
2013-02,6.394,
2013-03,6.349,
2013-04,6.230,
2013-05,6.303,
2013-06,5.755,
2013-07,5.732,
2013-08,5.774,
2013-09,5.714,
2013-10,5.835,
2013-11,5.882,
2013-12,5.927,
2014-01,5.561,
2014-02,5.524,
2014-03,5.198,
2014-04,5.193,
2014-05,5.182,
2014-06,5.637,
2014-07,5.664,
2014-08,5.850,
2014-09,6.052,
2014-10,6.208,
