"",BBK01.OUB369,BBK01.OUB369_FLAGS
"",Loans to foreign enterprises and households for up to and including one year / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:14,
1999-01,40.296,
1999-02,37.066,
1999-03,39.262,
1999-04,40.091,
1999-05,41.753,
1999-06,36.615,
1999-07,41.828,
1999-08,38.545,
1999-09,40.968,
1999-10,43.912,
1999-11,44.123,
1999-12,38.974,
2000-01,43.180,
2000-02,45.619,
2000-03,48.970,
2000-04,54.497,
2000-05,50.406,
2000-06,38.474,
2000-07,38.931,
2000-08,44.598,
2000-09,46.521,
2000-10,46.976,
2000-11,48.902,
2000-12,51.102,
2001-01,60.119,
2001-02,63.262,
2001-03,77.316,
2001-04,84.354,
2001-05,84.685,
2001-06,77.527,
2001-07,73.199,
2001-08,74.039,
2001-09,77.909,
2001-10,80.893,
2001-11,90.309,
2001-12,79.206,
2002-01,82.885,
2002-02,84.309,
2002-03,93.058,
2002-04,88.898,
2002-05,93.508,
2002-06,87.572,
2002-07,82.042,
2002-08,81.109,
2002-09,89.192,
2002-10,89.783,
2002-11,92.466,
2002-12,77.113,
2003-01,77.569,
2003-02,93.883,
2003-03,95.180,
2003-04,109.048,
2003-05,110.097,
2003-06,98.494,
2003-07,92.507,
2003-08,89.913,
2003-09,98.399,
2003-10,93.889,
2003-11,107.344,
2003-12,97.519,
2004-01,106.041,
2004-02,114.614,
2004-03,121.745,
2004-04,123.548,
2004-05,111.584,
2004-06,112.915,
2004-07,114.795,
2004-08,121.170,
2004-09,127.880,
2004-10,123.523,
2004-11,140.274,
2004-12,120.748,
2005-01,132.102,
2005-02,134.082,
2005-03,119.731,
2005-04,145.745,
2005-05,133.292,
2005-06,119.948,
2005-07,119.441,
2005-08,120.009,
2005-09,118.705,
2005-10,120.248,
2005-11,128.112,
2005-12,110.441,
2006-01,122.533,
2006-02,114.738,
2006-03,111.191,
2006-04,122.868,
2006-05,120.137,
2006-06,114.092,
2006-07,119.374,
2006-08,121.615,
2006-09,121.383,
2006-10,120.454,
2006-11,123.014,
2006-12,114.670,
2007-01,133.342,
2007-02,139.591,
2007-03,139.039,
2007-04,145.217,
2007-05,149.490,
2007-06,147.310,
2007-07,141.391,
2007-08,142.627,
2007-09,138.558,
2007-10,127.922,
2007-11,145.985,
2007-12,121.049,
2008-01,143.099,
2008-02,153.886,
2008-03,153.446,
2008-04,151.196,
2008-05,156.401,
2008-06,130.914,
2008-07,131.930,
2008-08,140.044,
2008-09,140.109,
2008-10,141.729,
2008-11,123.667,
2008-12,94.370,
2009-01,99.705,
2009-02,87.705,
2009-03,85.542,
2009-04,96.710,
2009-05,93.551,
2009-06,93.490,
2009-07,91.694,
2009-08,84.009,
2009-09,78.382,
2009-10,77.826,
2009-11,74.601,
2009-12,70.235,
2010-01,72.892,
2010-02,72.917,
2010-03,70.633,
2010-04,92.003,
2010-05,103.093,
2010-06,79.825,
2010-07,80.742,
2010-08,82.135,
2010-09,66.196,
2010-10,64.649,
2010-11,76.800,
2010-12,64.293,
2011-01,62.965,
2011-02,68.693,
2011-03,63.487,
2011-04,82.003,
2011-05,87.661,
2011-06,77.867,
2011-07,77.874,
2011-08,85.608,
2011-09,84.387,
2011-10,72.485,
2011-11,72.830,
2011-12,62.709,
2012-01,63.059,
2012-02,61.375,
2012-03,76.447,
2012-04,81.324,
2012-05,78.731,
2012-06,69.075,
2012-07,72.718,
2012-08,74.633,
2012-09,73.078,
2012-10,75.531,
2012-11,85.467,
2012-12,67.650,
2013-01,74.436,
2013-02,72.249,
2013-03,75.927,
2013-04,78.461,
2013-05,78.518,
2013-06,73.863,
2013-07,72.852,
2013-08,70.867,
2013-09,62.831,
2013-10,63.722,
2013-11,67.630,
2013-12,60.414,
2014-01,66.926,
2014-02,68.525,
2014-03,62.940,
2014-04,72.220,
2014-05,69.708,
2014-06,70.207,
2014-07,76.139,
2014-08,73.207,
2014-09,68.273,
2014-10,68.154,
2014-11,73.278,
2014-12,57.071,Provisional value
