"",BBK01.WT4045,BBK01.WT4045_FLAGS
"","DE0001135259 / Prices / 4,250 Bund 04/14",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:36:28,
2004-05-26,99.350,
2004-05-27,99.500,
2004-05-28,99.520,
2004-05-29,.,No value available
2004-05-30,.,No value available
2004-05-31,99.370,
2004-06-01,99.210,
2004-06-02,99.140,
2004-06-03,98.870,
2004-06-04,99.000,
2004-06-05,.,No value available
2004-06-06,.,No value available
2004-06-07,98.800,
2004-06-08,98.990,
2004-06-09,99.180,
2004-06-10,98.790,
2004-06-11,98.700,
2004-06-12,.,No value available
2004-06-13,.,No value available
2004-06-14,98.540,
2004-06-15,98.590,
2004-06-16,99.230,
2004-06-17,98.940,
2004-06-18,99.210,
2004-06-19,.,No value available
2004-06-20,.,No value available
2004-06-21,99.130,
2004-06-22,99.190,
2004-06-23,99.200,
2004-06-24,99.400,
2004-06-25,99.600,
2004-06-26,.,No value available
2004-06-27,.,No value available
2004-06-28,99.430,
2004-06-29,99.050,
2004-06-30,99.210,
2004-07-01,99.370,
2004-07-02,99.650,
2004-07-03,.,No value available
2004-07-04,.,No value available
2004-07-05,99.920,
2004-07-06,99.950,
2004-07-07,99.940,
2004-07-08,100.150,
2004-07-09,100.150,
2004-07-10,.,No value available
2004-07-11,.,No value available
2004-07-12,100.230,
2004-07-13,99.970,
2004-07-14,99.980,
2004-07-15,99.900,
2004-07-16,99.950,
2004-07-17,.,No value available
2004-07-18,.,No value available
2004-07-19,100.320,
2004-07-20,100.430,
2004-07-21,99.900,
2004-07-22,99.810,
2004-07-23,99.900,
2004-07-24,.,No value available
2004-07-25,.,No value available
2004-07-26,100.020,
2004-07-27,99.840,
2004-07-28,99.490,
2004-07-29,99.620,
2004-07-30,99.970,
2004-07-31,.,No value available
2004-08-01,.,No value available
2004-08-02,100.580,
2004-08-03,100.320,
2004-08-04,100.530,
2004-08-05,100.580,
2004-08-06,100.790,
2004-08-07,.,No value available
