"",BBK01.OUK218,BBK01.OUK218_FLAGS
"",Time deposits of social security funds / for up and including 1 year / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:32,
1968-12,0.053,
1969-01,0.054,
1969-02,0.044,
1969-03,0.044,
1969-04,0.041,
1969-05,0.041,
1969-06,0.051,
1969-07,0.059,
1969-08,0.063,
1969-09,0.063,
1969-10,0.069,
1969-11,0.064,
1969-12,0.063,
1970-01,0.057,
1970-02,0.049,
1970-03,0.046,
1970-04,0.046,
1970-05,0.037,
1970-06,0.037,
1970-07,0.055,
1970-08,0.056,
1970-09,0.058,
1970-10,0.064,
1970-11,0.060,
1970-12,0.056,
1971-01,0.054,
1971-02,0.054,
1971-03,0.054,
1971-04,0.044,
1971-05,0.062,
1971-06,0.074,
1971-07,0.058,
1971-08,0.058,
1971-09,0.072,
1971-10,0.080,
1971-11,0.072,
1971-12,0.065,
1972-01,0.066,
1972-02,0.050,
1972-03,0.056,
1972-04,0.066,
1972-05,0.064,
1972-06,0.067,
1972-07,0.066,
1972-08,0.079,
1972-09,0.085,
1972-10,0.104,
1972-11,0.087,
1972-12,0.105,
1973-01,0.103,
1973-02,0.105,
1973-03,0.094,
1973-04,0.083,
1973-05,0.066,
1973-06,0.053,
1973-07,0.055,
1973-08,0.069,
1973-09,0.074,
1973-10,0.094,
1973-11,0.089,
1973-12,0.084,
1974-01,0.070,
1974-02,0.050,
1974-03,0.059,
1974-04,0.042,
1974-05,0.046,
1974-06,0.036,
1974-07,0.066,
1974-08,0.076,
1974-09,0.077,
1974-10,0.063,
1974-11,0.036,
1974-12,0.067,
1975-01,0.089,
1975-02,0.095,
1975-03,0.084,
1975-04,0.111,
1975-05,0.083,
1975-06,0.100,
1975-07,0.109,
1975-08,0.111,
1975-09,0.111,
1975-10,0.088,
1975-11,0.103,
1975-12,0.056,
1976-01,0.093,
1976-02,0.100,
1976-03,0.103,
1976-04,0.066,
1976-05,0.115,
1976-06,0.170,
1976-07,0.166,
1976-08,0.191,
1976-09,0.163,
1976-10,0.128,
1976-11,0.122,
1976-12,0.144,
1977-01,0.170,
1977-02,0.165,
1977-03,0.135,
1977-04,0.177,
1977-05,0.200,
1977-06,0.192,
1977-07,0.175,
1977-08,0.196,
1977-09,0.197,
1977-10,0.182,
1977-11,0.175,
1977-12,0.153,
1978-01,0.224,
1978-02,0.183,
1978-03,0.139,
1978-04,0.155,
1978-05,0.136,
1978-06,0.164,
1978-07,0.158,
1978-08,0.211,
1978-09,0.139,
1978-10,0.164,
1978-11,0.200,
1978-12,0.161,
1979-01,0.242,
1979-02,0.131,
1979-03,0.120,
1979-04,0.120,
1979-05,0.145,
1979-06,0.110,
1979-07,0.137,
1979-08,0.122,
1979-09,0.112,
1979-10,0.083,
1979-11,0.093,
1979-12,0.075,
1980-01,0.156,
1980-02,0.101,
1980-03,0.126,
1980-04,0.148,
1980-05,0.130,
1980-06,0.140,
1980-07,0.194,
1980-08,0.195,
1980-09,0.121,
1980-10,0.097,
1980-11,0.126,
1980-12,0.129,
1981-01,0.196,
1981-02,0.114,
1981-03,0.049,
1981-04,0.054,
1981-05,0.183,
1981-06,0.192,
1981-07,0.141,
1981-08,0.183,
1981-09,0.169,
1981-10,0.117,
1981-11,0.108,
1981-12,0.099,
1982-01,0.086,
1982-02,0.221,
1982-03,0.203,
1982-04,0.078,
1982-05,0.123,
1982-06,0.104,
1982-07,0.171,
1982-08,0.094,
1982-09,0.103,
1982-10,0.127,
1982-11,0.108,
1982-12,0.119,
1983-01,0.137,
1983-02,0.090,
1983-03,0.162,
1983-04,0.126,
1983-05,0.175,
1983-06,0.115,
1983-07,0.122,
1983-08,0.124,
1983-09,0.101,
1983-10,0.086,
1983-11,0.059,
1983-12,0.090,
1984-01,0.069,
1984-02,0.054,
1984-03,0.076,
1984-04,0.060,
1984-05,0.066,
1984-06,0.078,
1984-07,0.088,
1984-08,0.084,
1984-09,0.100,
1984-10,0.105,
1984-11,0.087,
1984-12,0.108,
1985-01,0.135,
1985-02,0.121,
1985-03,0.106,
1985-04,0.096,
1985-05,0.104,
1985-06,0.180,
1985-07,0.160,
1985-08,0.172,
1985-09,0.164,
1985-10,0.158,
1985-11,0.151,
1985-12,0.171,
1986-01,0.224,
1986-02,0.198,
1986-03,0.155,
1986-04,0.162,
1986-05,0.259,
1986-06,0.189,
1986-07,0.228,
1986-08,0.288,
1986-09,0.301,
1986-10,0.243,
1986-11,0.226,
1986-12,0.195,
1987-01,0.258,
1987-02,0.254,
1987-03,0.200,
1987-04,0.152,
1987-05,0.207,
1987-06,0.156,
1987-07,0.213,
1987-08,0.294,
1987-09,0.189,
1987-10,0.178,
1987-11,0.142,
1987-12,0.175,
1988-01,0.366,
1988-02,0.287,
1988-03,0.173,
1988-04,0.185,
1988-05,0.212,
1988-06,0.241,
1988-07,0.218,
1988-08,0.242,
1988-09,0.170,
1988-10,0.132,
1988-11,0.172,
1988-12,0.144,
1989-01,0.213,
1989-02,0.229,
1989-03,0.212,
1989-04,0.200,
1989-05,0.245,
1989-06,0.223,
1989-07,0.311,
1989-08,0.220,
1989-09,0.272,
1989-10,0.139,
1989-11,0.156,
1989-12,0.140,
1990-01,0.206,
1990-02,0.126,
1990-03,0.164,
1990-04,0.184,
1990-05,0.224,
1990-06,0.152,
1990-07,0.185,
1990-08,0.214,
1990-09,0.171,
1990-10,0.194,
1990-11,0.133,
1990-12,0.203,
1991-01,0.255,
1991-02,0.146,
1991-03,0.222,
1991-04,0.154,
1991-05,0.233,
1991-06,0.186,
1991-07,0.185,
1991-08,0.190,
1991-09,0.148,
1991-10,0.186,
