"",BBK01.OUE035,BBK01.OUE035_FLAGS
1985-03,0.237,
1985-04,0.280,
1985-05,0.275,
1985-06,0.289,
1985-07,0.277,
1985-08,0.262,
1985-09,0.256,
1985-10,0.290,
1985-11,0.291,
1985-12,0.315,
1986-01,0.297,
1986-02,0.298,
1986-03,0.310,
1986-04,0.464,
1986-05,0.312,
1986-06,0.318,
1986-07,0.274,
1986-08,0.335,
1986-09,0.307,
1986-10,0.264,
1986-11,0.266,
1986-12,0.249,
1987-01,0.274,
1987-02,0.329,
1987-03,0.252,
1987-04,0.252,
1987-05,0.267,
1987-06,0.267,
1987-07,0.267,
1987-08,0.333,
1987-09,0.252,
1987-10,0.447,
1987-11,0.250,
1987-12,0.281,
1988-01,0.260,
1988-02,0.305,
1988-03,0.239,
1988-04,0.202,
1988-05,0.225,
1988-06,0.275,
1988-07,0.251,
1988-08,0.236,
1988-09,0.243,
1988-10,0.266,
1988-11,0.268,
1988-12,0.299,
1989-01,0.275,
1989-02,0.223,
1989-03,0.222,
1989-04,0.229,
1989-05,0.300,
1989-06,0.278,
1989-07,0.297,
1989-08,0.240,
1989-09,0.227,
1989-10,0.245,
1989-11,0.241,
1989-12,0.286,
1990-01,0.403,
1990-02,0.229,
1990-03,0.201,
1990-04,0.255,
1990-05,0.259,
1990-06,0.216,
1990-07,0.200,
1990-08,0.197,
1990-09,0.228,
1990-10,0.212,
1990-11,0.205,
1990-12,0.341,
1991-01,0.230,
1991-02,0.279,
1991-03,0.263,
1991-04,0.273,
1991-05,0.299,
1991-06,0.264,
1991-07,0.254,
1991-08,0.282,
1991-09,0.314,
1991-10,0.281,
1991-11,0.306,
1991-12,0.382,
1992-01,0.257,
1992-02,0.287,
1992-03,0.310,
1992-04,0.279,
1992-05,0.261,
1992-06,0.301,
1992-07,0.290,
1992-08,0.272,
1992-09,0.319,
1992-10,0.262,
1992-11,0.241,
1992-12,0.296,
1993-01,0.220,
1993-02,0.316,
1993-03,0.329,
1993-04,0.326,
1993-05,0.297,
1993-06,0.277,
1993-07,0.364,
1993-08,0.272,
1993-09,0.273,
1993-10,0.323,
1993-11,0.390,
1993-12,0.392,
1994-01,0.409,
1994-02,0.407,
1994-03,0.542,
1994-04,0.380,
1994-05,0.486,
1994-06,0.468,
1994-07,0.390,
1994-08,0.408,
1994-09,0.468,
1994-10,0.393,
1994-11,0.420,
1994-12,0.602,
1995-01,0.614,
1995-02,0.837,
1995-03,0.779,
1995-04,0.918,
1995-05,1.119,
1995-06,0.638,
1995-07,0.685,
1995-08,0.874,
1995-09,0.586,
1995-10,0.635,
1995-11,0.685,
1995-12,0.732,
1996-01,0.706,
1996-02,0.840,
1996-03,0.791,
1996-04,0.705,
1996-05,0.790,
1996-06,0.825,
1996-07,0.705,
1996-08,0.620,
1996-09,1.021,
1996-10,0.820,
1996-11,1.017,
1996-12,0.888,
1997-01,0.966,
1997-02,1.359,
1997-03,1.137,
1997-04,1.174,
1997-05,1.299,
1997-06,1.070,
1997-07,1.402,
1997-08,1.169,
1997-09,1.047,
1997-10,0.997,
1997-11,1.141,
1997-12,1.048,
1998-01,1.086,
1998-02,1.042,
1998-03,0.998,
1998-04,1.100,
1998-05,1.321,
1998-06,1.410,
1998-07,1.368,
1998-08,1.533,
1998-09,1.792,
1998-10,1.809,
1998-11,2.176,
1998-12,2.390,
1999-01,1.776,
1999-02,1.906,
1999-03,1.545,
1999-04,1.559,
1999-05,1.738,
1999-06,1.809,
1999-07,1.640,
1999-08,1.626,
1999-09,1.625,
1999-10,1.688,
1999-11,2.048,
1999-12,1.965,
2000-01,2.223,
2000-02,2.318,
2000-03,2.045,
2000-04,2.356,
2000-05,2.121,
2000-06,2.074,
2000-07,2.164,
2000-08,2.544,
2000-09,1.793,
2000-10,2.023,
2000-11,2.014,
2000-12,1.798,
2001-01,2.036,
2001-02,2.061,
2001-03,2.351,
2001-04,2.539,
2001-05,2.926,
2001-06,2.405,
2001-07,2.285,
2001-08,2.032,
2001-09,2.627,
2001-10,2.422,
2001-11,2.339,
2001-12,2.463,
2002-01,2.357,
2002-02,2.162,
2002-03,2.551,
2002-04,3.717,
2002-05,2.301,
2002-06,2.444,
2002-07,3.011,
2002-08,2.415,
2002-09,2.470,
2002-10,2.291,
2002-11,2.322,
2002-12,2.491,
2003-01,2.512,
2003-02,2.745,
2003-03,2.798,
2003-04,2.779,
2003-05,3.225,
2003-06,3.092,
2003-07,3.523,
2003-08,3.611,
2003-09,3.399,
2003-10,3.324,
2003-11,3.596,
2003-12,2.536,
2004-01,3.529,
2004-02,3.948,
2004-03,3.919,
2004-04,4.291,
2004-05,2.741,
2004-06,4.373,
2004-07,3.957,
2004-08,3.849,
2004-09,4.334,
2004-10,4.116,
2004-11,3.980,
2004-12,2.248,
2005-01,4.237,
2005-02,3.513,
2005-03,3.746,
2005-04,3.655,
2005-05,4.037,
2005-06,4.181,
2005-07,4.389,
2005-08,3.504,
2005-09,3.843,
2005-10,3.684,
2005-11,3.741,
2005-12,2.653,
2006-01,3.512,
2006-02,3.150,
2006-03,3.002,
2006-04,3.179,
2006-05,3.325,
2006-06,3.257,
2006-07,3.514,
2006-08,3.334,
2006-09,3.471,
2006-10,3.962,
2006-11,3.181,
2006-12,2.765,
2007-01,3.026,
2007-02,3.303,
2007-03,3.604,
2007-04,3.661,
2007-05,3.517,
2007-06,4.277,
2007-07,3.451,
2007-08,3.045,
2007-09,3.373,
2007-10,3.413,
2007-11,3.794,
2007-12,3.656,
2008-01,3.384,
2008-02,3.109,
2008-03,3.615,
2008-04,4.191,
2008-05,3.893,
2008-06,3.487,
2008-07,3.520,
2008-08,3.433,
2008-09,3.456,
2008-10,4.203,
2008-11,3.625,
2008-12,3.448,
2009-01,3.201,
2009-02,3.511,
2009-03,3.387,
2009-04,4.073,
2009-05,3.623,
2009-06,3.756,
2009-07,3.710,
2009-08,3.691,
2009-09,3.389,
2009-10,3.627,
2009-11,3.341,
2009-12,3.092,
2010-01,4.975,
2010-02,4.527,
2010-03,3.734,
2010-04,4.309,
2010-05,4.542,
2010-06,3.600,
2010-07,4.620,
2010-08,3.585,
2010-09,3.333,
2010-10,3.373,
2010-11,3.314,
2010-12,3.813,
2011-01,4.336,
2011-02,4.076,
2011-03,3.936,
2011-04,3.754,
2011-05,3.875,
2011-06,5.284,
2011-07,5.274,
2011-08,5.295,
2011-09,5.007,
2011-10,4.547,
2011-11,5.074,
2011-12,4.876,
2012-01,4.901,
2012-02,3.812,
2012-03,4.308,
2012-04,3.696,
2012-05,4.353,
2012-06,4.412,
2012-07,4.248,
2012-08,4.458,
2012-09,4.505,
2012-10,4.459,
2012-11,5.259,
2012-12,4.952,
2013-01,4.697,
2013-02,4.978,
2013-03,5.123,
2013-04,5.064,
2013-05,4.878,
2013-06,5.785,
2013-07,6.125,
2013-08,5.724,
2013-09,7.094,
2013-10,6.233,
2013-11,6.246,
2013-12,6.430,
2014-01,5.513,
2014-02,5.836,
2014-03,6.083,
2014-04,6.038,
2014-05,6.045,
2014-06,6.135,
2014-07,6.371,
2014-08,6.292,
2014-09,8.080,
2014-10,6.924,
2014-11,7.003,
2014-12,6.718,Provisional value
