"",BBK01.OUK365,BBK01.OUK365_FLAGS
"",Loans to foreign non-banks for over five years / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:28,
1999-01,2.153,
1999-02,2.244,
1999-03,2.374,
1999-04,2.463,
1999-05,2.587,
1999-06,2.825,
1999-07,2.900,
1999-08,2.944,
1999-09,3.080,
1999-10,3.366,
1999-11,3.500,
1999-12,3.660,
2000-01,3.678,
2000-02,3.670,
2000-03,3.833,
2000-04,3.906,
2000-05,3.958,
2000-06,3.619,
2000-07,3.694,
2000-08,3.783,
2000-09,3.738,
2000-10,3.931,
2000-11,3.938,
2000-12,3.876,
2001-01,3.849,
2001-02,4.203,
2001-03,4.290,
2001-04,4.337,
2001-05,4.377,
2001-06,4.921,
2001-07,4.870,
2001-08,4.886,
2001-09,5.127,
2001-10,5.098,
2001-11,5.143,
2001-12,5.285,
2002-01,5.200,
2002-02,5.212,
2002-03,3.468,
2002-04,3.383,
2002-05,3.315,
2002-06,3.243,
2002-07,3.225,
2002-08,3.209,
2002-09,3.187,
2002-10,3.129,
2002-11,3.091,
2002-12,2.985,
2003-01,2.924,
2003-02,2.905,
2003-03,2.872,
2003-04,2.830,
2003-05,2.767,
2003-06,2.841,
2003-07,2.816,
2003-08,2.818,
2003-09,2.807,
2003-10,2.764,
2003-11,2.661,
2003-12,2.448,
2004-01,2.452,
2004-02,2.433,
2004-03,2.419,
2004-04,2.437,
2004-05,2.472,
2004-06,3.679,
2004-07,3.621,
2004-08,3.533,
2004-09,3.454,
2004-10,3.494,
2004-11,3.180,
2004-12,2.987,
2005-01,2.935,
2005-02,2.727,
2005-03,3.805,
2005-04,4.126,
2005-05,4.257,
2005-06,4.305,
2005-07,4.002,
2005-08,3.208,
2005-09,3.390,
2005-10,3.395,
2005-11,3.531,
2005-12,3.985,
2006-01,3.904,
2006-02,4.132,
2006-03,4.328,
2006-04,4.271,
2006-05,4.456,
2006-06,4.586,
2006-07,4.540,
2006-08,4.589,
2006-09,2.067,
2006-10,2.064,
2006-11,2.074,
2006-12,2.057,
2007-01,1.998,
2007-02,2.037,
2007-03,2.309,
2007-04,1.843,
2007-05,1.793,
2007-06,1.738,
2007-07,1.702,
2007-08,1.808,
2007-09,2.175,
2007-10,2.099,
2007-11,1.941,
2007-12,2.012,
2008-01,2.269,
2008-02,2.277,
2008-03,2.290,
2008-04,2.311,
2008-05,2.258,
2008-06,2.258,
2008-07,2.283,
2008-08,2.364,
2008-09,2.408,
2008-10,2.529,
2008-11,2.640,
2008-12,2.508,
2009-01,2.615,
2009-02,2.599,
2009-03,2.517,
2009-04,2.336,
2009-05,2.233,
2009-06,2.164,
2009-07,2.176,
2009-08,2.138,
2009-09,2.097,
2009-10,1.954,
2009-11,1.933,
2009-12,2.181,
2010-01,2.266,
2010-02,2.294,
2010-03,2.256,
2010-04,2.120,
2010-05,2.200,
2010-06,2.186,
2010-07,2.127,
2010-08,2.174,
2010-09,2.115,
2010-10,2.071,
2010-11,2.142,
2010-12,1.878,
2011-01,1.917,
2011-02,1.909,
2011-03,1.835,
2011-04,1.771,
2011-05,1.748,
2011-06,1.744,
2011-07,1.778,
2011-08,1.818,
2011-09,1.892,
2011-10,1.858,
2011-11,1.898,
2011-12,1.893,
2012-01,1.907,
2012-02,1.900,
2012-03,1.924,
2012-04,1.939,
2012-05,2.012,
2012-06,1.987,
2012-07,1.977,
2012-08,1.968,
2012-09,1.934,
2012-10,1.990,
2012-11,1.988,
2012-12,1.970,
2013-01,1.918,
2013-02,1.909,
2013-03,1.989,
2013-04,2.013,
2013-05,1.995,
2013-06,1.980,
2013-07,1.942,
2013-08,1.946,
2013-09,1.933,
2013-10,1.910,
2013-11,1.903,
2013-12,1.895,
2014-01,1.917,
2014-02,1.917,
2014-03,1.874,
2014-04,1.910,
2014-05,2.027,
2014-06,2.031,
2014-07,2.189,
2014-08,2.230,
2014-09,2.247,
2014-10,2.162,
2014-11,2.161,
2014-12,2.189,Provisional value
