"",BBK01.WX0216,BBK01.WX0216_FLAGS
"",Zero-coupon euro swap curve / bootstrapped and interpolated / 44.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:39,
2002-01,5.224,
2002-02,5.349,
2002-03,5.554,
2002-04,5.492,
2002-05,5.501,
2002-06,5.185,
2002-07,5.076,
2002-08,4.959,
2002-09,4.862,
2002-10,5.032,
2002-11,5.010,
2002-12,4.825,
2003-01,4.679,
2003-02,4.764,
2003-03,4.921,
2003-04,4.980,
2003-05,4.898,
2003-06,5.087,
2003-07,5.363,
2003-08,5.175,
2003-09,5.211,
2003-10,5.256,
2003-11,5.350,
2003-12,5.260,
2004-01,5.253,
2004-02,5.197,
2004-03,5.116,
2004-04,5.222,
2004-05,5.348,
2004-06,5.196,
2004-07,5.104,
2004-08,4.975,
2004-09,4.928,
2004-10,4.882,
2004-11,4.711,
2004-12,4.563,
2005-01,4.289,
2005-02,4.453,
2005-03,4.364,
2005-04,4.292,
2005-05,4.108,
2005-06,3.935,
2005-07,4.041,
2005-08,3.845,
2005-09,3.867,
2005-10,4.031,
2005-11,4.014,
2005-12,3.787,
2006-01,3.964,
2006-02,3.954,
2006-03,4.231,
2006-04,4.419,
2006-05,4.566,
2006-06,4.562,
2006-07,4.461,
2006-08,4.247,
2006-09,4.082,
2006-10,3.952,
2006-11,3.926,
2006-12,4.137,
2007-01,4.300,
2007-02,4.184,
2007-03,4.346,
2007-04,4.399,
2007-05,4.599,
2007-06,4.800,
2007-07,4.615,
2007-08,4.666,
2007-09,4.753,
2007-10,4.661,
2007-11,4.754,
2007-12,4.702,
2008-01,4.586,
2008-02,4.495,
2008-03,4.491,
2008-04,4.647,
2008-05,4.789,
2008-06,4.604,
2008-07,4.448,
2008-08,4.368,
2008-09,4.174,
2008-10,3.884,
2008-11,3.040,
2008-12,3.009,
2009-01,3.151,
2009-02,2.882,
2009-03,3.304,
2009-04,3.363,
2009-05,3.562,
2009-06,3.712,
2009-07,3.565,
2009-08,3.548,
2009-09,3.682,
2009-10,3.641,
2009-11,3.491,
2009-12,3.624,
2010-01,3.541,
2010-02,3.423,
2010-03,3.429,
2010-04,3.266,
2010-05,2.937,
2010-06,2.990,
2010-07,3.149,
2010-08,2.342,
2010-09,2.592,
2010-10,2.645,
2010-11,2.832,
2010-12,3.180,
2011-01,3.363,
2011-02,3.332,
2011-03,3.557,
2011-04,3.503,
2011-05,3.392,
2011-06,3.791,
2011-07,3.374,
2011-08,3.170,
2011-09,2.695,
2011-10,2.800,
2011-11,2.817,
2011-12,2.530,
2012-01,2.412,
2012-02,2.449,
2012-03,2.512,
2012-04,2.504,
2012-05,1.884,
2012-06,2.371,
2012-07,2.452,
2012-08,2.394,
2012-09,2.596,
2012-10,2.549,
2012-11,2.522,
2012-12,2.472,
2013-01,2.605,
2013-02,2.576,
2013-03,2.518,
2013-04,2.357,
2013-05,2.592,
2013-06,2.676,
2013-07,2.587,
2013-08,2.825,
2013-09,2.739,
2013-10,2.759,
2013-11,2.696,
2013-12,2.787,
2014-01,2.585,
2014-02,2.599,
2014-03,2.551,
2014-04,2.457,
2014-05,2.358,
2014-06,2.250,
2014-07,2.182,
2014-08,1.883,
2014-09,2.047,
2014-10,1.927,
2014-11,1.707,
2014-12,1.554,
2015-01,1.197,
