"",BBK01.OUG050,BBK01.OUG050_FLAGS
"",Time deposits of non-profit institutions / Total / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:53,
1968-12,0.175,
1969-01,0.174,
1969-02,0.183,
1969-03,0.180,
1969-04,0.195,
1969-05,0.222,
1969-06,0.199,
1969-07,0.201,
1969-08,0.201,
1969-09,0.209,
1969-10,0.210,
1969-11,0.208,
1969-12,0.204,
1970-01,0.196,
1970-02,0.195,
1970-03,0.190,
1970-04,0.203,
1970-05,0.208,
1970-06,0.205,
1970-07,0.206,
1970-08,0.211,
1970-09,0.193,
1970-10,0.209,
1970-11,0.209,
1970-12,0.196,
1971-01,0.168,
1971-02,0.190,
1971-03,0.187,
1971-04,0.197,
1971-05,0.193,
1971-06,0.189,
1971-07,0.199,
1971-08,0.186,
1971-09,0.202,
1971-10,0.204,
1971-11,0.205,
1971-12,0.222,
1972-01,0.144,
1972-02,0.209,
1972-03,0.222,
1972-04,0.222,
1972-05,0.231,
1972-06,0.242,
1972-07,0.271,
1972-08,0.291,
1972-09,0.311,
1972-10,0.318,
1972-11,0.309,
1972-12,0.315,
1973-01,0.310,
1973-02,0.322,
1973-03,0.335,
1973-04,0.338,
1973-05,0.340,
1973-06,0.343,
1973-07,0.367,
1973-08,0.359,
1973-09,0.351,
1973-10,0.354,
1973-11,0.348,
1973-12,0.367,
1974-01,0.387,
1974-02,0.365,
1974-03,0.352,
1974-04,0.339,
1974-05,0.366,
1974-06,0.358,
1974-07,0.361,
1974-08,0.409,
1974-09,0.409,
1974-10,0.406,
1974-11,0.403,
1974-12,0.393,
1975-01,0.424,
1975-02,0.391,
1975-03,0.353,
1975-04,0.218,
1975-05,0.330,
1975-06,0.332,
1975-07,0.372,
1975-08,0.341,
1975-09,0.324,
1975-10,0.299,
1975-11,0.280,
1975-12,0.291,
1976-01,0.300,
1976-02,0.313,
1976-03,0.315,
1976-04,0.319,
1976-05,0.332,
1976-06,0.343,
1976-07,0.363,
1976-08,0.364,
1976-09,0.354,
1976-10,0.369,
1976-11,0.356,
1976-12,0.374,
1977-01,0.404,
1977-02,0.406,
1977-03,0.389,
1977-04,0.373,
1977-05,0.380,
1977-06,0.386,
1977-07,0.425,
1977-08,0.413,
1977-09,0.403,
1977-10,0.441,
1977-11,0.416,
1977-12,0.401,
1978-01,0.424,
1978-02,0.420,
1978-03,0.435,
1978-04,0.460,
1978-05,0.476,
1978-06,0.492,
1978-07,0.502,
1978-08,0.521,
1978-09,0.479,
1978-10,0.484,
1978-11,0.474,
