"",BBK01.QU5302,BBK01.QU5302_FLAGS
"","Foreign branches: Long-term loans and advances to foreign banks / Korea, Republic of / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:51:56,
1984-06,0.168,
1984-07,0.171,
1984-08,0.169,
1984-09,0.172,
1984-10,0.169,
1984-11,0.173,
1984-12,0.168,
1985-01,0.166,
1985-02,0.163,
1985-03,0.150,
1985-04,0.147,
1985-05,0.145,
1985-06,0.144,
1985-07,0.123,
1985-08,0.124,
1985-09,0.112,
1985-10,0.112,
1985-11,0.108,
1985-12,0.123,
1986-01,0.126,
1986-02,0.139,
1986-03,0.142,
1986-04,0.142,
1986-05,0.153,
1986-06,0.160,
1986-07,0.169,
1986-08,0.171,
1986-09,0.166,
1986-10,0.171,
1986-11,0.150,
1986-12,0.128,
1987-01,0.133,
1987-02,0.129,
1987-03,0.122,
1987-04,0.108,
1987-05,0.085,
1987-06,0.067,
1987-07,0.061,
1987-08,0.060,
1987-09,0.040,
1987-10,0.047,
1987-11,0.042,
1987-12,0.035,
1988-01,0.040,
1988-02,0.041,
1988-03,.,No value available
1988-04,.,No value available
1988-05,.,No value available
1988-06,0.072,
1988-07,0.074,
1988-08,0.087,
1988-09,.,No value available
1988-10,.,No value available
1988-11,.,No value available
1988-12,.,No value available
1989-01,.,No value available
1989-02,.,No value available
1989-03,.,No value available
1989-04,.,No value available
1989-05,.,No value available
1989-06,.,No value available
1989-07,.,No value available
1989-08,.,No value available
1989-09,.,No value available
1989-10,.,No value available
1989-11,.,No value available
1989-12,.,No value available
1990-01,.,No value available
1990-02,.,No value available
1990-03,.,No value available
1990-04,.,No value available
1990-05,.,No value available
1990-06,.,No value available
1990-07,.,No value available
1990-08,-,Nothing exists
1990-09,.,No value available
1990-10,.,No value available
1990-11,.,No value available
1990-12,0.028,
1991-01,0.022,
1991-02,0.019,
1991-03,0.028,
1991-04,0.036,
1991-05,0.044,
1991-06,0.063,
1991-07,0.073,
1991-08,0.075,
1991-09,0.073,
1991-10,0.061,
1991-11,0.059,
1991-12,0.060,
1992-01,0.061,
1992-02,0.061,
1992-03,0.070,
1992-04,0.085,
1992-05,0.082,
1992-06,0.082,
1992-07,0.081,
1992-08,0.078,
1992-09,0.083,
1992-10,0.100,
1992-11,0.104,
1992-12,0.115,
1993-01,0.119,
1993-02,0.124,
1993-03,0.124,
1993-04,0.122,
1993-05,0.130,
1993-06,0.144,
1993-07,0.152,
1993-08,0.147,
1993-09,0.143,
1993-10,0.147,
1993-11,0.151,
1993-12,0.168,
1994-01,0.175,
1994-02,0.173,
1994-03,0.158,
1994-04,0.157,
1994-05,0.152,
1994-06,0.142,
1994-07,0.142,
1994-08,0.142,
1994-09,0.148,
1994-10,0.132,
1994-11,0.137,
1994-12,0.143,
1995-01,0.133,
1995-02,0.121,
1995-03,0.114,
1995-04,0.100,
1995-05,0.115,
1995-06,0.112,
1995-07,0.145,
1995-08,0.197,
1995-09,0.126,
1995-10,0.115,
1995-11,0.139,
1995-12,0.146,
1996-01,0.150,
1996-02,0.152,
1996-03,0.156,
1996-04,0.157,
1996-05,0.147,
1996-06,0.143,
1996-07,0.135,
1996-08,0.125,
1996-09,0.129,
1996-10,0.124,
1996-11,0.103,
1996-12,0.093,
1997-01,0.092,
1997-02,0.089,
1997-03,0.088,
1997-04,0.090,
1997-05,0.093,
1997-06,0.117,
1997-07,0.112,
1997-08,0.110,
1997-09,0.101,
1997-10,0.109,
1997-11,0.095,
1997-12,0.118,
1998-01,0.117,
1998-02,0.117,
1998-03,0.129,
1998-04,0.711,
1998-05,0.648,
1998-06,0.666,
1998-07,0.592,
1998-08,0.511,
1998-09,0.484,
1998-10,0.477,
1998-11,0.477,
1998-12,0.452,
1999-01,0.455,
1999-02,0.472,
1999-03,0.484,
1999-04,0.467,
1999-05,0.465,
1999-06,0.456,
1999-07,0.521,
1999-08,0.532,
1999-09,0.524,
1999-10,0.431,
1999-11,0.441,
1999-12,0.422,
2000-01,0.488,
2000-02,0.452,
2000-03,0.433,
2000-04,0.285,
2000-05,0.279,
2000-06,0.279,
2000-07,0.203,
2000-08,0.234,
2000-09,0.211,
2000-10,0.155,
2000-11,0.158,
2000-12,0.210,
2001-01,0.416,
2001-02,0.450,
2001-03,0.472,
2001-04,0.413,
2001-05,0.457,
2001-06,0.421,
2001-07,0.431,
2001-08,0.506,
2001-09,0.445,
2001-10,0.463,
2001-11,0.470,
2001-12,0.505,
2002-01,0.515,
2002-02,0.366,
2002-03,0.355,
2002-04,0.363,
2002-05,0.339,
2002-06,0.365,
2002-07,0.358,
2002-08,0.354,
2002-09,0.370,
2002-10,0.390,
2002-11,0.405,
2002-12,0.403,
2003-01,0.384,
2003-02,0.409,
2003-03,0.418,
2003-04,0.399,
2003-05,0.406,
2003-06,0.545,
2003-07,0.511,
2003-08,0.540,
2003-09,0.505,
2003-10,0.442,
2003-11,0.452,
2003-12,0.435,
2004-01,0.168,
2004-02,0.281,
2004-03,0.305,
2004-04,0.182,
2004-05,0.304,
2004-06,0.324,
2004-07,0.341,
2004-08,0.345,
2004-09,0.373,
2004-10,0.360,
2004-11,0.355,
2004-12,0.370,
2005-01,0.403,
2005-02,0.375,
2005-03,0.375,
2005-04,0.418,
2005-05,0.435,
2005-06,0.445,
2005-07,0.480,
2005-08,0.408,
2005-09,0.415,
2005-10,0.431,
2005-11,0.423,
2005-12,0.468,
2006-01,0.428,
2006-02,0.453,
2006-03,0.469,
2006-04,0.460,
2006-05,0.446,
2006-06,0.572,
2006-07,0.543,
2006-08,0.526,
2006-09,0.510,
2006-10,0.516,
2006-11,0.458,
2006-12,0.511,
