"",BBK01.QUK766,BBK01.QUK766_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Countries in Europe / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:29:53,
2002-03,469.048,
2002-04,457.449,
2002-05,448.298,
2002-06,421.980,
2002-07,417.910,
2002-08,421.495,
2002-09,440.230,
2002-10,456.995,
2002-11,474.650,
2002-12,425.249,
2003-01,450.297,
2003-02,473.000,
2003-03,457.884,
2003-04,453.219,
2003-05,479.603,
2003-06,483.545,
2003-07,494.629,
2003-08,468.377,
2003-09,479.051,
2003-10,463.696,
2003-11,449.084,
2003-12,443.400,
2004-01,497.426,
2004-02,522.797,
2004-03,524.166,
2004-04,539.387,
2004-05,537.306,
2004-06,532.256,
2004-07,528.997,
2004-08,513.506,
2004-09,529.615,
2004-10,544.337,
2004-11,579.296,
2004-12,542.738,
2005-01,574.577,
2005-02,603.467,
2005-03,589.012,
2005-04,596.616,
2005-05,605.494,
2005-06,601.635,
2005-07,595.523,
2005-08,560.059,
2005-09,561.844,
2005-10,591.876,
2005-11,618.154,
2005-12,484.930,
2006-01,541.379,
2006-02,575.358,
2006-03,578.668,
2006-04,563.242,
2006-05,541.487,
2006-06,523.556,
2006-07,512.701,
2006-08,491.993,
2006-09,497.994,
2006-10,503.203,
2006-11,499.959,
2006-12,500.937,
2007-01,525.330,
2007-02,524.047,
2007-03,497.739,
2007-04,523.946,
2007-05,533.631,
2007-06,538.285,
2007-07,548.248,
2007-08,494.327,
2007-09,492.245,
2007-10,478.938,
2007-11,485.503,
2007-12,447.371,
2008-01,495.319,
2008-02,486.950,
2008-03,466.142,
2008-04,460.521,
2008-05,452.413,
2008-06,430.329,
2008-07,431.227,
2008-08,426.554,
2008-09,435.370,
2008-10,443.616,
2008-11,387.927,
2008-12,332.971,
2009-01,373.579,
2009-02,361.640,
2009-03,342.124,
2009-04,345.943,
2009-05,348.812,
2009-06,319.519,
2009-07,317.633,
2009-08,335.221,
2009-09,303.960,
2009-10,330.845,
2009-11,327.442,
2009-12,301.806,
2010-01,330.645,
2010-02,334.110,
2010-03,328.149,
2010-04,330.380,
2010-05,382.156,
2010-06,373.240,
2010-07,367.798,
2010-08,383.494,
2010-09,352.642,
2010-10,352.535,
2010-11,350.828,
2010-12,290.887,
2011-01,297.242,
2011-02,307.983,
2011-03,280.243,
2011-04,303.073,
2011-05,313.486,
2011-06,269.834,
2011-07,260.071,
2011-08,302.864,
2011-09,306.114,
2011-10,286.078,
2011-11,308.841,
2011-12,281.378,
2012-01,288.875,
2012-02,296.670,
2012-03,253.419,
2012-04,285.658,
2012-05,322.764,
2012-06,287.820,
2012-07,326.614,
2012-08,317.240,
2012-09,313.644,
2012-10,305.578,
2012-11,300.174,
2012-12,275.091,
2013-01,272.658,
2013-02,305.054,
2013-03,301.322,
2013-04,309.232,
2013-05,294.853,
2013-06,299.367,
2013-07,281.106,
2013-08,306.522,
2013-09,295.694,
2013-10,304.388,
2013-11,292.784,
2013-12,259.814,
2014-01,278.794,
2014-02,294.541,
2014-03,275.338,
2014-04,278.957,
2014-05,296.252,
2014-06,291.234,
2014-07,324.018,
2014-08,325.641,
2014-09,296.521,
2014-10,298.480,
