"",BBK01.OUM170,BBK01.OUM170_FLAGS
1966-11,0.182,
1966-12,0.156,
1967-01,0.163,
1967-02,0.172,
1967-03,0.187,
1967-04,0.197,
1967-05,0.211,
1967-06,0.189,
1967-07,0.190,
1967-08,0.185,
1967-09,0.195,
1967-10,0.192,
1967-11,0.189,
1967-12,0.192,
1968-01,0.232,
1968-02,0.247,
1968-03,0.309,
1968-04,0.327,
1968-05,0.395,
1968-06,0.431,
1968-07,0.474,
1968-08,0.482,
1968-09,0.489,
1968-10,0.447,
1968-11,0.447,
1968-12,0.123,
1969-01,0.099,
1969-02,0.124,
1969-03,0.115,
1969-04,0.100,
1969-05,0.097,
1969-06,0.123,
1969-07,0.144,
1969-08,0.145,
1969-09,0.145,
1969-10,0.141,
1969-11,0.149,
1969-12,0.122,
1970-01,0.092,
1970-02,0.088,
1970-03,0.093,
1970-04,0.075,
1970-05,0.079,
1970-06,0.085,
1970-07,0.076,
1970-08,0.078,
1970-09,0.091,
1970-10,0.093,
1970-11,0.104,
1970-12,0.105,
1971-01,0.117,
1971-02,0.109,
1971-03,0.129,
1971-04,0.128,
1971-05,0.138,
1971-06,0.168,
1971-07,0.168,
1971-08,0.246,
1971-09,0.220,
1971-10,0.225,
1971-11,0.223,
1971-12,0.105,
1972-01,0.105,
1972-02,0.110,
1972-03,0.104,
1972-04,0.105,
1972-05,0.108,
1972-06,0.133,
1972-07,0.159,
1972-08,0.187,
1972-09,0.219,
1972-10,0.239,
1972-11,0.236,
1972-12,0.247,
1973-01,0.243,
1973-02,0.276,
1973-03,0.270,
1973-04,0.274,
1973-05,0.271,
1973-06,0.291,
1973-07,0.276,
1973-08,0.282,
1973-09,0.238,
1973-10,0.293,
1973-11,0.239,
1973-12,0.264,
1974-01,0.236,
1974-02,0.315,
1974-03,0.307,
1974-04,0.335,
1974-05,0.275,
1974-06,0.266,
1974-07,0.279,
1974-08,0.275,
1974-09,0.263,
1974-10,0.230,
1974-11,0.223,
1974-12,0.191,
1975-01,0.187,
1975-02,0.180,
1975-03,0.179,
1975-04,0.182,
1975-05,0.177,
1975-06,0.175,
1975-07,0.155,
1975-08,0.186,
1975-09,0.205,
1975-10,0.220,
1975-11,0.242,
1975-12,0.280,
1976-01,0.291,
1976-02,0.315,
1976-03,0.329,
1976-04,0.354,
1976-05,0.356,
1976-06,0.348,
1976-07,0.436,
1976-08,0.472,
1976-09,0.512,
1976-10,0.479,
1976-11,0.498,
1976-12,0.472,
1977-01,0.498,
1977-02,0.495,
1977-03,0.525,
1977-04,0.557,
1977-05,0.583,
1977-06,0.549,
1977-07,0.552,
1977-08,0.550,
1977-09,0.549,
1977-10,0.520,
1977-11,0.524,
1977-12,0.511,
1978-01,0.520,
1978-02,0.486,
1978-03,0.459,
1978-04,0.415,
1978-05,0.396,
1978-06,0.394,
1978-07,0.412,
1978-08,0.437,
1978-09,0.457,
1978-10,0.534,
1978-11,0.536,
1978-12,0.500,
1979-01,0.561,
1979-02,0.598,
1979-03,0.603,
1979-04,0.612,
1979-05,0.608,
1979-06,0.614,
1979-07,0.629,
1979-08,0.602,
1979-09,0.616,
1979-10,0.612,
1979-11,0.594,
1979-12,0.615,
1980-01,0.623,
1980-02,0.601,
1980-03,0.579,
1980-04,0.619,
1980-05,0.635,
1980-06,0.611,
1980-07,0.532,
1980-08,0.546,
1980-09,0.546,
1980-10,0.549,
1980-11,0.562,
1980-12,0.515,
1981-01,0.527,
1981-02,0.545,
1981-03,0.496,
1981-04,0.480,
1981-05,0.502,
1981-06,0.585,
1981-07,0.548,
1981-08,0.549,
1981-09,0.525,
1981-10,0.538,
1981-11,0.526,
1981-12,0.484,
1982-01,0.463,
1982-02,0.429,
1982-03,0.461,
1982-04,0.473,
1982-05,0.450,
1982-06,0.441,
1982-07,0.412,
1982-08,0.436,
1982-09,0.471,
1982-10,0.504,
1982-11,0.531,
1982-12,0.508,
1983-01,0.520,
1983-02,0.523,
1983-03,0.532,
1983-04,0.519,
1983-05,0.616,
1983-06,0.638,
1983-07,0.698,
1983-08,0.697,
1983-09,0.741,
1983-10,0.733,
1983-11,0.762,
1983-12,0.885,
1984-01,1.002,
1984-02,1.046,
1984-03,1.131,
1984-04,1.142,
1984-05,1.206,
1984-06,1.271,
1984-07,1.428,
1984-08,1.477,
1984-09,1.662,
1984-10,1.673,
1984-11,1.744,
1984-12,1.959,
1985-01,2.008,
1985-02,2.112,
1985-03,2.132,
1985-04,2.167,
1985-05,2.246,
1985-06,2.379,
1985-07,2.530,
1985-08,3.084,
1985-09,3.045,
1985-10,3.069,
1985-11,3.073,
1985-12,3.329,
1986-01,3.808,
1986-02,4.003,
1986-03,4.149,
1986-04,4.252,
1986-05,4.254,
1986-06,4.227,
1986-07,4.298,
1986-08,4.644,
1986-09,4.820,
1986-10,4.901,
1986-11,4.866,
1986-12,5.015,
1987-01,5.212,
1987-02,5.231,
1987-03,5.306,
1987-04,5.513,
1987-05,5.584,
1987-06,5.682,
1987-07,5.732,
1987-08,5.745,
1987-09,5.856,
1987-10,5.908,
1987-11,6.121,
1987-12,6.071,
1988-01,6.116,
1988-02,6.408,
1988-03,6.717,
1988-04,6.752,
1988-05,6.989,
1988-06,7.145,
1988-07,7.290,
1988-08,7.171,
1988-09,7.315,
1988-10,7.132,
1988-11,7.580,
1988-12,7.480,
1989-01,7.371,
1989-02,7.269,
1989-03,7.301,
1989-04,7.168,
1989-05,7.222,
1989-06,8.325,
1989-07,8.314,
1989-08,7.105,
1989-09,7.144,
1989-10,7.483,
1989-11,7.515,
1989-12,7.480,
1990-01,7.843,
1990-02,7.943,
1990-03,8.423,
1990-04,8.459,
1990-05,8.543,
1990-06,8.492,
1990-07,8.416,
1990-08,8.593,
1990-09,8.615,
1990-10,8.684,
1990-11,8.703,
1990-12,8.162,
1991-01,7.504,
1991-02,7.225,
1991-03,7.352,
1991-04,7.507,
1991-05,7.616,
1991-06,7.709,
1991-07,7.756,
1991-08,7.974,
1991-09,8.271,
1991-10,8.193,
1991-11,8.176,
1991-12,8.095,
1992-01,8.196,
1992-02,7.829,
1992-03,7.536,
1992-04,7.217,
1992-05,7.261,
1992-06,7.463,
1992-07,7.249,
1992-08,7.091,
1992-09,7.133,
1992-10,7.579,
1992-11,7.871,
1992-12,7.718,
1993-01,7.659,
1993-02,7.509,
1993-03,7.711,
1993-04,7.728,
1993-05,7.790,
1993-06,8.208,
1993-07,8.462,
1993-08,8.551,
1993-09,8.539,
1993-10,8.265,
1993-11,8.583,
1993-12,8.426,
1994-01,8.543,
1994-02,8.277,
1994-03,8.301,
1994-04,7.979,
1994-05,8.094,
1994-06,8.148,
1994-07,8.547,
1994-08,8.506,
1994-09,8.478,
1994-10,8.169,
1994-11,8.259,
1994-12,7.906,
1995-01,7.618,
1995-02,7.242,
1995-03,7.156,
1995-04,7.515,
1995-05,7.863,
1995-06,8.208,
1995-07,8.367,
1995-08,8.822,
1995-09,9.101,
1995-10,9.057,
1995-11,9.473,
1995-12,9.457,
1996-01,9.646,
1996-02,10.238,
1996-03,10.481,
1996-04,10.781,
1996-05,11.315,
1996-06,12.057,
1996-07,12.074,
1996-08,12.776,
1996-09,13.784,
1996-10,14.207,
1996-11,14.998,
1996-12,14.814,
1997-01,15.224,
1997-02,15.529,
1997-03,15.432,
1997-04,16.103,
1997-05,16.501,
1997-06,17.110,
1997-07,17.645,
1997-08,17.898,
1997-09,18.153,
1997-10,18.274,
1997-11,18.012,
1997-12,17.399,
1998-01,16.938,
1998-02,17.341,
1998-03,17.394,
1998-04,17.311,
1998-05,18.109,
1998-06,18.406,
1998-07,18.517,
1998-08,18.857,
1998-09,18.777,
1998-10,18.510,
1998-11,18.172,
1998-12,17.729,
1999-01,33.811,
1999-02,35.224,
1999-03,35.022,
1999-04,36.018,
1999-05,36.174,
1999-06,35.808,
1999-07,36.190,
1999-08,37.302,
1999-09,37.564,
1999-10,36.911,
1999-11,36.962,
1999-12,36.125,
2000-01,36.505,
2000-02,36.682,
2000-03,36.468,
2000-04,35.678,
2000-05,36.956,
2000-06,36.511,
2000-07,34.991,
2000-08,34.313,
2000-09,34.633,
2000-10,33.821,
2000-11,33.234,
2000-12,31.805,
2001-01,31.135,
2001-02,30.673,
2001-03,30.629,
2001-04,30.867,
2001-05,30.174,
2001-06,29.837,
2001-07,28.605,
2001-08,27.149,
2001-09,26.583,
2001-10,25.936,
2001-11,24.931,
2001-12,23.165,
2002-01,22.302,
2002-02,21.765,
2002-03,21.254,
2002-04,20.696,
2002-05,20.700,
2002-06,19.508,
2002-07,18.984,
2002-08,18.296,
2002-09,17.939,
2002-10,17.165,
2002-11,16.622,
2002-12,16.293,
2003-01,16.157,
2003-02,15.770,
2003-03,15.487,
2003-04,14.636,
2003-05,14.863,
2003-06,14.559,
2003-07,14.301,
2003-08,13.709,
2003-09,13.580,
2003-10,13.672,
2003-11,14.030,
2003-12,13.363,
2004-01,14.086,
2004-02,12.890,
2004-03,12.587,
2004-04,12.296,
2004-05,11.823,
2004-06,11.520,
2004-07,11.059,
2004-08,10.730,
2004-09,10.783,
2004-10,10.722,
2004-11,10.489,
2004-12,10.314,
2005-01,9.680,
2005-02,9.423,
2005-03,9.212,
2005-04,9.510,
2005-05,9.517,
2005-06,9.494,
2005-07,9.890,
2005-08,9.682,
2005-09,9.499,
2005-10,9.721,
2005-11,9.233,
2005-12,8.471,
2006-01,9.589,
2006-02,10.601,
2006-03,10.581,
2006-04,10.599,
2006-05,11.475,
2006-06,12.788,
2006-07,12.637,
2006-08,12.694,
2006-09,12.694,
2006-10,11.951,
2006-11,12.479,
2006-12,12.229,
2007-01,11.157,
2007-02,11.218,
2007-03,11.477,
2007-04,12.287,
2007-05,12.121,
2007-06,12.641,
2007-07,12.749,
2007-08,12.592,
2007-09,12.457,
2007-10,12.553,
2007-11,12.541,
2007-12,11.538,
2008-01,11.300,
2008-02,11.045,
2008-03,11.216,
2008-04,11.155,
2008-05,10.925,
2008-06,10.639,
2008-07,10.579,
2008-08,10.567,
2008-09,10.186,
2008-10,9.670,
2008-11,9.337,
2008-12,8.735,
2009-01,8.527,
2009-02,8.106,
2009-03,7.493,
2009-04,8.187,
2009-05,8.021,
2009-06,8.137,
2009-07,7.891,
2009-08,7.532,
2009-09,7.145,
2009-10,6.964,
2009-11,7.045,
2009-12,6.992,
2010-01,7.565,
2010-02,7.434,
2010-03,6.755,
2010-04,5.307,
2010-05,5.285,
2010-06,4.685,
2010-07,4.239,
2010-08,4.045,
2010-09,3.988,
2010-10,4.042,
2010-11,4.008,
2010-12,3.881,
2011-01,3.471,
2011-02,3.502,
2011-03,3.483,
2011-04,3.470,
2011-05,3.496,
2011-06,3.290,
2011-07,3.158,
2011-08,2.446,
2011-09,2.286,
2011-10,1.802,
2011-11,1.737,
2011-12,1.682,
2012-01,1.779,
2012-02,1.899,
2012-03,1.994,
2012-04,2.049,
2012-05,1.754,
2012-06,1.735,
2012-07,1.712,
2012-08,1.693,
2012-09,1.808,
2012-10,1.642,
2012-11,1.621,
2012-12,1.586,
2013-01,1.466,
2013-02,1.518,
2013-03,1.309,
2013-04,1.258,
2013-05,1.211,
2013-06,1.158,
2013-07,0.862,
2013-08,1.043,
2013-09,0.974,
2013-10,0.957,
2013-11,0.953,
2013-12,0.921,
2014-01,0.893,
2014-02,0.882,
2014-03,0.811,
2014-04,0.717,
2014-05,0.746,
2014-06,0.745,
2014-07,0.736,
2014-08,0.733,
2014-09,0.735,
2014-10,0.732,
2014-11,0.687,
2014-12,0.687,Provisional value
