"",BBK01.WX4203,BBK01.WX4203_FLAGS
"",Purchases of domestic and foreign debt securities by credit institutions including building and loan associations (book values),
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 09:16:13,
2000-01,16987,
2000-02,17004,
2000-03,3861,
2000-04,9299,
2000-05,10064,
2000-06,2798,
2000-07,11681,
2000-08,4006,
2000-09,3945,
2000-10,7137,
2000-11,8359,
2000-12,-3694,
2001-01,-1229,
2001-02,13024,
2001-03,11007,
2001-04,11518,
2001-05,10737,
2001-06,859,
2001-07,15508,
2001-08,-10162,
2001-09,-13535,
2001-10,245,
2001-11,-6845,
2001-12,4721,
2002-01,610,
2002-02,10467,
2002-03,11244,
2002-04,7207,
2002-05,12427,
2002-06,-3765,
2002-07,-3364,
2002-08,-5920,
2002-09,4303,
2002-10,-9674,
2002-11,17377,
2002-12,-27376,
2003-01,6796,
2003-02,-213,
2003-03,13398,
2003-04,339,
2003-05,5636,
2003-06,-2777,
2003-07,5957,
2003-08,-14625,
2003-09,12630,
2003-10,12463,
2003-11,8488,
2003-12,-12344,
2004-01,4371,
2004-02,33263,
2004-03,17680,
2004-04,11085,
2004-05,18498,
2004-06,8588,
2004-07,11754,
2004-08,4861,
2004-09,9240,
2004-10,7509,
2004-11,3875,
2004-12,-8883,
2005-01,14068,
2005-02,12555,
2005-03,19812,
2005-04,21100,
2005-05,-1967,
2005-06,7670,
2005-07,-5507,
2005-08,2988,
2005-09,-7678,
2005-10,-3260,
2005-11,10685,
2005-12,-8726,
2006-01,6414,
2006-02,3114,
2006-03,15031,
2006-04,-1470,
2006-05,21337,
2006-06,3746,
2006-07,-931,
2006-08,-7527,
2006-09,7620,
2006-10,14687,
2006-11,20604,
2006-12,-13732,
2007-01,22749,
2007-02,10026,
2007-03,13205,
2007-04,7314,
2007-05,11873,
2007-06,6081,
2007-07,-87,
2007-08,-1755,
2007-09,1664,
2007-10,23214,
2007-11,10756,
2007-12,-8564,
2008-01,-5990,
2008-02,11750,
2008-03,14063,
2008-04,5772,
2008-05,18595,
2008-06,8971,
2008-07,502,
2008-08,27217,
2008-09,-23358,
2008-10,-20782,
2008-11,11366,
2008-12,19943,
2009-01,-6715,
2009-02,9709,
2009-03,7125,
2009-04,-332,
2009-05,7366,
2009-06,20342,
2009-07,1394,
2009-08,-3895,
2009-09,-2937,
2009-10,-4509,
2009-11,354,
2009-12,-14929,
2010-01,2131,
2010-02,-7949,
2010-03,7919,
2010-04,-1145,
2010-05,-44398,
2010-06,1016,
2010-07,-23894,
2010-08,-1922,
2010-09,-6129,
2010-10,80918,
2010-11,-74149,
2010-12,-35669,
2011-01,7228,
2011-02,-3185,
2011-03,-15442,
2011-04,-1559,
2011-05,2140,
2011-06,-18102,
2011-07,-12490,
2011-08,-9417,
2011-09,-12051,
2011-10,-4494,
2011-11,-8744,
2011-12,-18677,
2012-01,-1929,
2012-02,1270,
2012-03,2516,
2012-04,-11066,
2012-05,-6457,
2012-06,-4104,
2012-07,-9002,
2012-08,2868,
2012-09,1204,
2012-10,-8766,
2012-11,3024,
2012-12,-11575,
2013-01,-2621,
2013-02,-5501,
2013-03,-6735,
2013-04,-2027,
2013-05,-3962,
2013-06,3451,
2013-07,-3106,
2013-08,1447,
2013-09,-6077,
2013-10,-3717,
2013-11,7717,
2013-12,-4647,
2014-01,-4149,
2014-02,-1895,
2014-03,641,
2014-04,1680,
2014-05,1764,
2014-06,-2240,
2014-07,32,
2014-08,-2744,
2014-09,7579,
2014-10,-5699,
2014-11,8392,
2014-12,-15492,
