"",BBK01.OUP225,BBK01.OUP225_FLAGS
"",Time deposits of domestic banks (MFIs) (exxcluding the Bundesbank) / medium-and longtherm / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:46,
1985-12,1.656,
1986-01,1.702,
1986-02,1.757,
1986-03,1.750,
1986-04,1.783,
1986-05,1.837,
1986-06,1.853,
1986-07,1.868,
1986-08,1.972,
1986-09,2.063,
1986-10,2.080,
1986-11,2.043,
1986-12,2.052,
1987-01,2.066,
1987-02,2.119,
1987-03,2.195,
1987-04,2.251,
1987-05,2.338,
1987-06,2.461,
1987-07,2.506,
1987-08,2.607,
1987-09,2.725,
1987-10,2.916,
1987-11,2.999,
1987-12,3.093,
1988-01,3.285,
1988-02,3.284,
1988-03,3.298,
1988-04,3.241,
1988-05,3.224,
1988-06,3.290,
1988-07,3.303,
1988-08,3.265,
1988-09,3.229,
1988-10,3.204,
1988-11,3.198,
1988-12,3.160,
1989-01,3.137,
1989-02,3.074,
1989-03,3.034,
1989-04,3.029,
1989-05,2.970,
1989-06,3.015,
1989-07,2.984,
1989-08,2.896,
1989-09,2.958,
1989-10,2.996,
1989-11,2.950,
1989-12,3.038,
1990-01,3.210,
1990-02,3.414,
1990-03,3.641,
1990-04,4.192,
1990-05,4.349,
1990-06,4.405,
1990-07,4.391,
1990-08,4.402,
1990-09,4.492,
1990-10,4.606,
1990-11,4.629,
1990-12,4.706,
1991-01,4.646,
1991-02,4.770,
1991-03,4.713,
1991-04,4.759,
1991-05,4.759,
1991-06,4.797,
1991-07,4.807,
1991-08,4.810,
1991-09,4.791,
1991-10,4.635,
1991-11,4.603,
1991-12,4.510,
1992-01,4.402,
1992-02,4.309,
1992-03,4.407,
1992-04,4.540,
1992-05,4.361,
1992-06,4.305,
1992-07,4.561,
1992-08,4.591,
1992-09,4.547,
1992-10,4.600,
1992-11,4.526,
1992-12,5.402,
1993-01,5.362,
1993-02,5.347,
1993-03,5.254,
1993-04,5.187,
1993-05,5.122,
1993-06,5.059,
1993-07,5.023,
1993-08,5.014,
1993-09,4.875,
1993-10,4.793,
1993-11,4.757,
1993-12,4.806,
1994-01,4.624,
1994-02,4.647,
1994-03,6.309,
1994-04,6.205,
1994-05,6.242,
1994-06,6.278,
1994-07,6.951,
1994-08,6.846,
1994-09,6.802,
1994-10,6.867,
1994-11,7.116,
1994-12,7.708,
1995-01,7.527,
1995-02,7.387,
1995-03,7.395,
1995-04,7.423,
1995-05,7.336,
1995-06,7.208,
1995-07,7.226,
1995-08,7.187,
1995-09,7.170,
1995-10,7.121,
1995-11,7.052,
1995-12,6.898,
1996-01,7.196,
1996-02,7.210,
1996-03,6.937,
1996-04,6.801,
1996-05,6.841,
1996-06,6.822,
1996-07,6.867,
1996-08,6.697,
1996-09,6.487,
1996-10,6.563,
1996-11,6.533,
1996-12,6.449,
1997-01,6.404,
1997-02,6.621,
1997-03,6.623,
1997-04,6.640,
1997-05,6.833,
1997-06,6.788,
1997-07,6.379,
1997-08,6.387,
1997-09,6.370,
1997-10,6.612,
1997-11,6.531,
1997-12,6.827,
1998-01,7.254,
1998-02,6.958,
1998-03,7.242,
1998-04,7.619,
1998-05,7.655,
1998-06,7.983,
1998-07,8.082,
1998-08,8.123,
1998-09,8.317,
1998-10,8.599,
1998-11,8.673,
1998-12,8.291,
1999-01,7.697,
1999-02,7.820,
1999-03,7.740,
1999-04,7.882,
1999-05,7.756,
1999-06,7.390,
1999-07,7.423,
1999-08,7.355,
1999-09,7.406,
1999-10,7.314,
1999-11,7.366,
1999-12,7.423,
2000-01,7.709,
2000-02,7.533,
2000-03,7.524,
2000-04,7.397,
2000-05,7.308,
2000-06,5.942,
2000-07,6.001,
2000-08,6.030,
2000-09,5.916,
2000-10,5.991,
2000-11,6.776,
2000-12,6.706,
2001-01,8.076,
2001-02,8.077,
2001-03,8.140,
2001-04,8.073,
2001-05,8.065,
2001-06,8.127,
2001-07,8.248,
2001-08,8.223,
2001-09,7.785,
2001-10,7.325,
2001-11,7.517,
2001-12,7.553,
2002-01,7.691,
2002-02,7.696,
2002-03,7.452,
2002-04,7.765,
2002-05,10.671,
2002-06,9.765,
2002-07,9.897,
2002-08,10.066,
2002-09,10.083,
2002-10,8.794,
2002-11,8.466,
2002-12,8.475,
2003-01,8.739,
2003-02,8.646,
2003-03,8.600,
2003-04,8.332,
2003-05,8.633,
2003-06,8.584,
2003-07,9.470,
2003-08,9.226,
2003-09,9.136,
2003-10,8.768,
2003-11,8.700,
2003-12,8.949,
2004-01,8.774,
2004-02,8.963,
2004-03,8.917,
2004-04,8.856,
2004-05,9.021,
2004-06,8.734,
2004-07,8.184,
2004-08,8.141,
2004-09,8.002,
2004-10,8.048,
2004-11,8.137,
2004-12,7.407,
2005-01,7.359,
2005-02,7.568,
2005-03,7.900,
2005-04,7.782,
2005-05,8.080,
2005-06,7.965,
2005-07,8.556,
2005-08,8.423,
2005-09,8.522,
2005-10,9.169,
2005-11,9.181,
2005-12,21.263,
2006-01,21.521,
2006-02,21.377,
2006-03,21.222,
2006-04,21.286,
2006-05,21.218,
2006-06,20.931,
2006-07,20.399,
2006-08,20.425,
2006-09,20.284,
2006-10,19.993,
2006-11,20.041,
2006-12,19.841,
2007-01,19.494,
2007-02,19.566,
2007-03,19.306,
2007-04,19.131,
2007-05,19.610,
2007-06,20.093,
2007-07,19.939,
2007-08,19.773,
2007-09,19.677,
2007-10,19.749,
2007-11,20.012,
2007-12,20.046,
2008-01,19.994,
2008-02,20.205,
2008-03,20.175,
2008-04,20.485,
2008-05,20.817,
2008-06,20.482,
2008-07,20.544,
2008-08,20.990,
2008-09,21.095,
2008-10,21.150,
2008-11,21.389,
2008-12,21.837,
2009-01,21.655,
2009-02,21.597,
2009-03,23.283,
2009-04,23.432,
2009-05,23.531,
2009-06,23.270,
2009-07,23.189,
2009-08,23.237,
2009-09,23.515,
2009-10,23.587,
2009-11,23.546,
2009-12,23.540,
2010-01,23.644,
2010-02,23.601,
2010-03,23.513,
2010-04,23.569,
2010-05,23.778,
2010-06,24.080,
2010-07,24.406,
2010-08,24.342,
2010-09,24.251,
2010-10,25.015,
2010-11,25.529,
2010-12,25.625,
2011-01,25.439,
2011-02,25.447,
2011-03,25.508,
2011-04,25.721,
2011-05,25.750,
2011-06,25.847,
2011-07,25.718,
2011-08,25.844,
2011-09,25.858,
2011-10,25.762,
2011-11,26.059,
2011-12,26.255,
2012-01,26.082,
2012-02,26.356,
2012-03,26.377,
2012-04,26.516,
2012-05,26.673,
2012-06,26.820,
2012-07,26.970,
2012-08,27.189,
2012-09,27.067,
2012-10,27.147,
2012-11,27.683,
2012-12,27.522,
2013-01,27.585,
2013-02,27.759,
2013-03,27.063,
2013-04,26.150,
2013-05,26.424,
2013-06,26.874,
2013-07,27.368,
2013-08,27.449,
2013-09,27.599,
2013-10,27.786,
2013-11,28.621,
2013-12,28.542,
2014-01,29.062,
2014-02,29.491,
2014-03,29.566,
2014-04,29.615,
2014-05,31.419,
2014-06,32.642,
2014-07,32.900,
2014-08,33.781,
2014-09,33.486,
2014-10,33.900,
2014-11,30.839,
2014-12,30.077,Provisional value
