"",BBK01.WU5005,BBK01.WU5005_FLAGS
"",Exchange rates on the Frankfurt exchange / GBP 1 = DM ... / United Kingdom,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:23,
1953-05,11.7210,
1953-06,11.7070,
1953-07,11.7000,
1953-08,11.7000,
1953-09,11.6900,
1953-10,11.6970,
1953-11,11.7120,
1953-12,11.6970,
1954-01,11.6890,
1954-02,11.7020,
1954-03,11.7150,
1954-04,11.7450,
1954-05,11.7570,
1954-06,11.7450,
1954-07,11.7240,
1954-08,11.7230,
1954-09,11.7350,
1954-10,11.7550,
1954-11,11.7720,
1954-12,11.7630,
1955-01,11.7530,
1955-02,11.7690,
1955-03,11.7980,
1955-04,11.7910,
1955-05,11.7550,
1955-06,11.7150,
1955-07,11.6860,
1955-08,11.6940,
1955-09,11.6940,
1955-10,11.7230,
1955-11,11.7450,
1955-12,11.7380,
1956-01,11.7320,
1956-02,11.7230,
1956-03,11.7210,
1956-04,11.7350,
1956-05,11.7300,
1956-06,11.6900,
1956-07,11.6750,
1956-08,11.6860,
1956-09,11.6930,
1956-10,11.7060,
1956-11,11.6970,
1956-12,11.7110,
1957-01,11.7410,
1957-02,11.7530,
1957-03,11.7510,
1957-04,11.7560,
1957-05,11.7440,
1957-06,11.7160,
1957-07,11.6790,
1957-08,11.6740,
1957-09,11.6840,
1957-10,11.7600,
1957-11,11.7720,
1957-12,11.7640,
1958-01,11.7740,
1958-02,11.7740,
1958-03,11.7590,
1958-04,11.7340,
1958-05,11.7110,
1958-06,11.6970,
1958-07,11.6770,
1958-08,11.6900,
1958-09,11.6910,
1958-10,11.6880,
1958-11,11.6980,
1958-12,11.6950,
1959-01,11.7260,
1959-02,11.7410,
1959-03,11.7610,
1959-04,11.7770,
1959-05,11.7700,
1959-06,11.7520,
1959-07,11.7550,
1959-08,11.7550,
1959-09,11.7300,
1959-10,11.7260,
1959-11,11.6920,
1959-12,11.6730,
1960-01,11.6780,
1960-02,11.6910,
1960-03,11.7000,
1960-04,11.7160,
1960-05,11.7020,
1960-06,11.6880,
1960-07,11.7100,
1960-08,11.7190,
1960-09,11.7290,
1960-10,11.7290,
1960-11,11.7360,
1960-12,11.7110,
1961-01,11.7080,
1961-02,11.6830,
1961-03,11.1780,
1961-04,11.1090,
1961-05,11.0920,
1961-06,11.0840,
1961-07,11.0910,
1961-08,11.1890,
1961-09,11.2370,
1961-10,11.2530,
1961-11,11.2640,
1961-12,11.2360,
1962-01,11.2290,
1962-02,11.2530,
1962-03,11.2550,
1962-04,11.2520,
1962-05,11.2430,
1962-06,11.2140,
1962-07,11.1890,
1962-08,11.2060,
1962-09,11.2050,
1962-10,11.2210,
1962-11,11.2310,
1962-12,11.2010,
1963-01,11.2350,
1963-02,11.2200,
1963-03,11.1920,
1963-04,11.1830,
1963-05,11.1570,
1963-06,11.1470,
1963-07,11.1540,
1963-08,11.1530,
1963-09,11.1360,
1963-10,11.1300,
1963-11,11.1230,
1963-12,11.1130,
1964-01,11.1260,
1964-02,11.1130,
1964-03,11.1190,
1964-04,11.1240,
1964-05,11.1270,
1964-06,11.1030,
1964-07,11.0880,
1964-08,11.0790,
1964-09,11.0660,
1964-10,11.0640,
1964-11,11.0760,
1964-12,11.0950,
1965-01,11.1040,
1965-02,11.1190,
1965-03,11.1040,
1965-04,11.1150,
1965-05,11.1440,
1965-06,11.1670,
1965-07,11.1800,
1965-08,11.1970,
1965-09,11.2150,
1965-10,11.2270,
1965-11,11.2160,
1965-12,11.2110,
1966-01,11.2480,
1966-02,11.2520,
1966-03,11.2200,
1966-04,11.2180,
1966-05,11.2170,
1966-06,11.1760,
1966-07,11.1330,
1966-08,11.1300,
1966-09,11.1250,
1966-10,11.1190,
1966-11,11.0980,
1966-12,11.0850,
1967-01,11.1010,
1967-02,11.1010,
1967-03,11.1110,
1967-04,11.1220,
1967-05,11.1220,
1967-06,11.1100,
1967-07,11.1490,
1967-08,11.1470,
1967-09,11.1390,
1967-10,11.1440,
1967-11,10.5500,
1967-12,9.5920,
1968-01,9.6460,
1968-02,9.6450,
1968-03,9.5740,
1968-04,9.5720,
1968-05,9.5110,
1968-06,9.5290,
1968-07,9.5770,
1968-08,9.5980,
1968-09,9.4890,
1968-10,9.5150,
1968-11,9.4950,
1968-12,9.5240,
1969-01,9.5570,
1969-02,9.6110,
1969-03,9.6130,
1969-04,9.6000,
1969-05,9.5210,
1969-06,9.5640,
1969-07,9.5620,
1969-08,9.5130,
1969-09,9.4580,
1969-10,8.9170,
1969-11,8.8440,
1969-12,8.8350,
1970-01,8.8490,
1970-02,8.8700,
1970-03,8.8400,
1970-04,8.7640,
1970-05,8.7340,
1970-06,8.7110,
1970-07,8.6810,
1970-08,8.6710,
1970-09,8.6610,
1970-10,8.6720,
1970-11,8.6790,
1970-12,8.7140,
1971-01,8.7490,
1971-02,8.7800,
1971-03,8.7840,
1971-04,8.7880,
1971-05,8.5830,
1971-06,8.4990,
1971-07,8.4220,
1971-08,8.3250,
1971-09,8.3000,
1971-10,8.2860,
1971-11,8.3070,
1971-12,8.2650,
1972-01,8.3070,
1972-02,8.2970,
1972-03,8.3020,
1972-04,8.2940,
1972-05,8.3070,
1972-06,8.1810,
1972-07,7.7250,
1972-08,7.8060,
1972-09,7.7950,
1972-10,7.6840,
1972-11,7.5330,
1972-12,7.5000,
1973-01,7.5320,
1973-02,7.3030,
1973-03,7.0040,
1973-04,7.0460,
1973-05,7.0690,
1973-06,6.6440,
1973-07,5.9360,
1973-08,6.0040,
1973-09,5.8630,
1973-10,5.8610,
1973-11,6.1660,
1973-12,6.1600,
1974-01,6.2550,
1974-02,6.1790,
1974-03,6.1330,
1974-04,6.0340,
1974-05,5.9370,
1974-06,6.0340,
1974-07,6.1030,
1974-08,6.1400,
1974-09,6.1650,
1974-10,6.0510,
1974-11,5.8590,
1974-12,5.7230,
1975-01,5.5870,
1975-02,5.5770,
1975-03,5.6040,
1975-04,5.6280,
1975-05,5.4500,
1975-06,5.3410,
1975-07,5.3860,
1975-08,5.4460,
1975-09,5.4560,
1975-10,5.3090,
1975-11,5.3040,
1975-12,5.3050,
1976-01,5.2800,
1976-02,5.1880,
1976-03,4.9810,
1976-04,4.6830,
1976-05,4.6330,
1976-06,4.5480,
1976-07,4.5980,
1976-08,4.5070,
1976-09,4.3150,
1976-10,3.9880,
1976-11,3.9450,
1976-12,4.0020,
1977-01,4.0960,
1977-02,4.1120,
1977-03,4.1060,
1977-04,4.0800,
1977-05,4.0530,
1977-06,4.0480,
1977-07,3.9340,
1977-08,4.0290,
1977-09,4.0510,
1977-10,4.0330,
1977-11,4.0790,
1977-12,3.9950,
