"",BBK01.QUY928,BBK01.QUY928_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / International Organisations / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:41:10,
2002-03,4.288,
2002-04,4.325,
2002-05,4.241,
2002-06,4.114,
2002-07,4.003,
2002-08,4.085,
2002-09,4.044,
2002-10,3.787,
2002-11,3.715,
2002-12,3.609,
2003-01,3.587,
2003-02,3.574,
2003-03,3.497,
2003-04,3.415,
2003-05,3.236,
2003-06,3.177,
2003-07,3.410,
2003-08,3.365,
2003-09,3.196,
2003-10,3.163,
2003-11,3.239,
2003-12,3.118,
2004-01,3.463,
2004-02,3.477,
2004-03,3.728,
2004-04,3.795,
2004-05,3.603,
2004-06,3.727,
2004-07,3.286,
2004-08,3.409,
2004-09,3.149,
2004-10,3.148,
2004-11,2.987,
2004-12,3.163,
2005-01,3.596,
2005-02,3.632,
2005-03,3.487,
2005-04,3.369,
2005-05,3.522,
2005-06,3.638,
2005-07,3.592,
2005-08,3.561,
2005-09,3.549,
2005-10,3.709,
2005-11,3.948,
2005-12,3.833,
2006-01,3.694,
2006-02,3.632,
2006-03,3.680,
2006-04,3.736,
2006-05,3.437,
2006-06,3.596,
2006-07,3.783,
2006-08,3.733,
2006-09,3.905,
2006-10,4.192,
2006-11,3.993,
2006-12,4.110,
2007-01,4.041,
2007-02,4.240,
2007-03,4.356,
2007-04,4.460,
2007-05,4.299,
2007-06,4.319,
2007-07,4.402,
2007-08,4.333,
2007-09,3.770,
2007-10,3.774,
2007-11,3.612,
2007-12,3.602,
2008-01,4.297,
2008-02,4.057,
2008-03,3.915,
2008-04,3.921,
2008-05,3.929,
2008-06,3.931,
2008-07,3.868,
2008-08,3.908,
2008-09,3.972,
2008-10,4.105,
2008-11,3.992,
2008-12,1.543,
2009-01,1.589,
2009-02,1.539,
2009-03,1.562,
2009-04,1.489,
2009-05,1.604,
2009-06,1.449,
2009-07,1.867,
2009-08,1.836,
2009-09,1.888,
2009-10,1.856,
2009-11,1.852,
2009-12,1.840,
2010-01,1.885,
2010-02,1.938,
2010-03,2.173,
2010-04,2.161,
2010-05,1.471,
2010-06,1.529,
2010-07,1.602,
2010-08,1.529,
2010-09,1.424,
2010-10,1.394,
2010-11,1.433,
2010-12,1.700,
2011-01,1.715,
2011-02,1.794,
2011-03,2.003,
2011-04,2.024,
2011-05,2.437,
2011-06,3.396,
2011-07,3.367,
2011-08,3.325,
2011-09,4.051,
2011-10,4.138,
2011-11,3.960,
2011-12,3.775,
2012-01,4.081,
2012-02,4.230,
2012-03,4.390,
2012-04,4.577,
2012-05,5.021,
2012-06,5.083,
2012-07,4.830,
2012-08,4.966,
2012-09,5.066,
2012-10,5.164,
2012-11,5.198,
2012-12,5.263,
2013-01,5.312,
2013-02,5.269,
2013-03,5.176,
2013-04,5.260,
2013-05,5.285,
2013-06,5.395,
2013-07,5.398,
2013-08,5.308,
2013-09,5.482,
2013-10,5.437,
2013-11,5.680,
2013-12,5.675,
2014-01,6.015,
2014-02,6.008,
2014-03,6.203,
2014-04,6.106,
2014-05,6.156,
2014-06,6.210,
2014-07,6.273,
2014-08,6.178,
2014-09,6.216,
2014-10,6.155,
