"",BBK01.WT4014,BBK01.WT4014_FLAGS
"","DE0001137297 / Yields / 1,000 BSA 10",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:33:26,
2010-02-17,1.07,
2010-02-18,1.06,
2010-02-19,1.09,
2010-02-20,.,No value available
2010-02-21,.,No value available
2010-02-22,1.07,
2010-02-23,1.04,
2010-02-24,1.00,
2010-02-25,0.94,
2010-02-26,0.94,
2010-02-27,.,No value available
2010-02-28,.,No value available
2010-03-01,0.96,
2010-03-02,0.94,
2010-03-03,0.94,
2010-03-04,0.98,
2010-03-05,0.97,
2010-03-06,.,No value available
2010-03-07,.,No value available
2010-03-08,0.99,
2010-03-09,0.98,
2010-03-10,1.00,
2010-03-11,1.03,
2010-03-12,1.04,
2010-03-13,.,No value available
2010-03-14,.,No value available
2010-03-15,1.03,
2010-03-16,1.03,
2010-03-17,0.98,
2010-03-18,0.96,
2010-03-19,0.99,
2010-03-20,.,No value available
2010-03-21,.,No value available
2010-03-22,0.99,
2010-03-23,0.96,
2010-03-24,0.96,
2010-03-25,0.98,
2010-03-26,1.02,
2010-03-27,.,No value available
2010-03-28,.,No value available
2010-03-29,0.99,
2010-03-30,0.96,
2010-03-31,0.95,
2010-04-01,0.95,
2010-04-02,.,No value available
2010-04-03,.,No value available
2010-04-04,.,No value available
2010-04-05,.,No value available
2010-04-06,0.98,
2010-04-07,0.96,
2010-04-08,0.89,
2010-04-09,0.94,
2010-04-10,.,No value available
2010-04-11,.,No value available
2010-04-12,1.00,
2010-04-13,0.99,
2010-04-14,0.97,
2010-04-15,0.93,
2010-04-16,0.91,
2010-04-17,.,No value available
2010-04-18,.,No value available
2010-04-19,0.87,
2010-04-20,0.89,
2010-04-21,0.89,
2010-04-22,0.87,
2010-04-23,0.90,
2010-04-24,.,No value available
2010-04-25,.,No value available
2010-04-26,0.88,
2010-04-27,0.86,
2010-04-28,0.77,
2010-04-29,0.79,
2010-04-30,0.79,
2010-05-01,.,No value available
2010-05-02,.,No value available
2010-05-03,0.79,
2010-05-04,0.72,
2010-05-05,0.65,
2010-05-06,0.61,
2010-05-07,0.45,
2010-05-08,.,No value available
2010-05-09,.,No value available
2010-05-10,0.67,
2010-05-11,0.53,
2010-05-12,0.57,
2010-05-13,0.55,
2010-05-14,0.48,
2010-05-15,.,No value available
2010-05-16,.,No value available
2010-05-17,0.49,
2010-05-18,0.49,
2010-05-19,0.43,
2010-05-20,0.45,
2010-05-21,0.42,
2010-05-22,.,No value available
2010-05-23,.,No value available
2010-05-24,0.45,
2010-05-25,0.40,
2010-05-26,0.44,
2010-05-27,0.42,
2010-05-28,0.45,
2010-05-29,.,No value available
2010-05-30,.,No value available
2010-05-31,0.43,
2010-06-01,0.40,
2010-06-02,0.40,
2010-06-03,0.44,
2010-06-04,0.42,
2010-06-05,.,No value available
2010-06-06,.,No value available
2010-06-07,0.35,
2010-06-08,0.31,
2010-06-09,0.39,
2010-06-10,0.40,
2010-06-11,0.41,
2010-06-12,.,No value available
2010-06-13,.,No value available
2010-06-14,0.38,
2010-06-15,0.39,
2010-06-16,0.39,
2010-06-17,0.40,
2010-06-18,0.44,
2010-06-19,.,No value available
2010-06-20,.,No value available
2010-06-21,0.52,
2010-06-22,0.51,
2010-06-23,0.50,
2010-06-24,0.47,
2010-06-25,0.45,
2010-06-26,.,No value available
2010-06-27,.,No value available
2010-06-28,0.50,
2010-06-29,0.45,
2010-06-30,0.44,
2010-07-01,0.58,
2010-07-02,0.57,
2010-07-03,.,No value available
2010-07-04,.,No value available
2010-07-05,0.54,
2010-07-06,0.56,
2010-07-07,0.57,
2010-07-08,0.61,
2010-07-09,0.70,
2010-07-10,.,No value available
2010-07-11,.,No value available
2010-07-12,0.65,
2010-07-13,0.63,
2010-07-14,0.67,
2010-07-15,0.73,
2010-07-16,0.72,
2010-07-17,.,No value available
2010-07-18,.,No value available
2010-07-19,0.74,
2010-07-20,0.73,
2010-07-21,0.66,
2010-07-22,0.62,
2010-07-23,0.67,
2010-07-24,.,No value available
2010-07-25,.,No value available
2010-07-26,0.67,
2010-07-27,0.76,
2010-07-28,0.78,
2010-07-29,0.76,
2010-07-30,0.71,
2010-07-31,.,No value available
2010-08-01,.,No value available
2010-08-02,0.73,
2010-08-03,0.70,
2010-08-04,0.65,
2010-08-05,0.70,
2010-08-06,0.70,
2010-08-07,.,No value available
2010-08-08,.,No value available
2010-08-09,0.68,
2010-08-10,0.66,
2010-08-11,0.62,
2010-08-12,0.53,
2010-08-13,0.55,
2010-08-14,.,No value available
2010-08-15,.,No value available
2010-08-16,0.52,
2010-08-17,0.55,
2010-08-18,0.56,
2010-08-19,0.58,
2010-08-20,0.52,
2010-08-21,.,No value available
2010-08-22,.,No value available
2010-08-23,0.49,
2010-08-24,0.50,
2010-08-25,0.49,
2010-08-26,0.50,
2010-08-27,0.54,
2010-08-28,.,No value available
2010-08-29,.,No value available
2010-08-30,0.52,
2010-08-31,0.51,
2010-09-01,0.50,
2010-09-02,0.55,
2010-09-03,0.53,
2010-09-04,.,No value available
2010-09-05,.,No value available
2010-09-06,0.54,
2010-09-07,0.52,
2010-09-08,0.51,
2010-09-09,0.56,
2010-09-10,0.60,
2010-09-11,.,No value available
2010-09-12,.,No value available
2010-09-13,0.64,
2010-09-14,0.62,
2010-09-15,0.65,
2010-09-16,0.71,
2010-09-17,0.73,
2010-09-18,.,No value available
2010-09-19,.,No value available
2010-09-20,0.71,
2010-09-21,0.72,
2010-09-22,0.66,
2010-09-23,0.60,
2010-09-24,0.60,
2010-09-25,.,No value available
2010-09-26,.,No value available
2010-09-27,0.61,
2010-09-28,0.63,
2010-09-29,0.64,
2010-09-30,0.69,
2010-10-01,0.78,
2010-10-02,.,No value available
2010-10-03,.,No value available
2010-10-04,0.73,
2010-10-05,0.73,
2010-10-06,0.70,
2010-10-07,0.73,
2010-10-08,0.74,
2010-10-09,.,No value available
2010-10-10,.,No value available
2010-10-11,0.71,
2010-10-12,0.70,
2010-10-13,0.74,
2010-10-14,0.74,
2010-10-15,0.75,
2010-10-16,.,No value available
2010-10-17,.,No value available
2010-10-18,0.79,
2010-10-19,0.84,
2010-10-20,0.84,
2010-10-21,0.87,
2010-10-22,0.90,
2010-10-23,.,No value available
2010-10-24,.,No value available
2010-10-25,0.88,
2010-10-26,0.90,
2010-10-27,0.93,
2010-10-28,0.93,
2010-10-29,0.92,
2010-10-30,.,No value available
2010-10-31,.,No value available
2010-11-01,0.90,
2010-11-02,0.92,
2010-11-03,0.92,
2010-11-04,0.93,
2010-11-05,0.87,
2010-11-06,.,No value available
2010-11-07,.,No value available
2010-11-08,0.88,
2010-11-09,0.87,
2010-11-10,0.89,
2010-11-11,0.85,
2010-11-12,0.84,
2010-11-13,.,No value available
2010-11-14,.,No value available
2010-11-15,0.90,
2010-11-16,0.89,
2010-11-17,0.86,
2010-11-18,0.88,
2010-11-19,0.91,
2010-11-20,.,No value available
2010-11-21,.,No value available
2010-11-22,0.92,
2010-11-23,0.84,
2010-11-24,0.75,
2010-11-25,0.79,
2010-11-26,0.77,
2010-11-27,.,No value available
2010-11-28,.,No value available
2010-11-29,0.74,
2010-11-30,0.70,
2010-12-01,0.71,
2010-12-02,0.71,
2010-12-03,0.70,
2010-12-04,.,No value available
2010-12-05,.,No value available
2010-12-06,0.69,
2010-12-07,0.70,
2010-12-08,0.72,
2010-12-09,0.73,
