"",BBK01.OUB382,BBK01.OUB382_FLAGS
"",Securities (excluding money market paper) issued by foreign general government / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:01:03,
1999-01,16.370,
1999-02,12.368,
1999-03,13.148,
1999-04,16.979,
1999-05,18.572,
1999-06,16.400,
1999-07,16.171,
1999-08,16.304,
1999-09,19.013,
1999-10,21.180,
1999-11,20.941,
1999-12,22.299,
2000-01,23.885,
2000-02,24.691,
2000-03,26.583,
2000-04,26.786,
2000-05,37.891,
2000-06,35.406,
2000-07,33.976,
2000-08,32.689,
2000-09,36.814,
2000-10,35.255,
2000-11,33.405,
2000-12,31.900,
2001-01,31.385,
2001-02,34.237,
2001-03,31.736,
2001-04,32.172,
2001-05,34.315,
2001-06,31.578,
2001-07,29.721,
2001-08,33.212,
2001-09,29.587,
2001-10,29.421,
2001-11,27.774,
2001-12,28.468,
2002-01,29.366,
2002-02,30.084,
2002-03,31.240,
2002-04,30.409,
2002-05,34.030,
2002-06,35.552,
2002-07,38.436,
2002-08,38.015,
2002-09,40.610,
2002-10,34.271,
2002-11,35.616,
2002-12,31.203,
2003-01,33.418,
2003-02,33.092,
2003-03,31.840,
2003-04,31.435,
2003-05,29.213,
2003-06,30.245,
2003-07,25.805,
2003-08,18.008,
2003-09,26.480,
2003-10,26.365,
2003-11,26.053,
2003-12,27.138,
2004-01,28.235,
2004-02,32.016,
2004-03,38.310,
2004-04,37.547,
2004-05,37.396,
2004-06,33.822,
2004-07,34.052,
2004-08,33.853,
2004-09,31.999,
2004-10,35.701,
2004-11,31.758,
2004-12,31.033,
2005-01,36.830,
2005-02,38.841,
2005-03,41.922,
2005-04,50.845,
2005-05,46.715,
2005-06,40.458,
2005-07,35.312,
2005-08,34.796,
2005-09,30.905,
2005-10,32.841,
2005-11,35.708,
2005-12,34.334,
2006-01,38.046,
2006-02,38.429,
2006-03,41.101,
2006-04,39.384,
2006-05,39.706,
2006-06,36.250,
2006-07,35.523,
2006-08,32.356,
2006-09,33.241,
2006-10,31.655,
2006-11,30.303,
2006-12,29.406,
2007-01,33.428,
2007-02,31.895,
2007-03,33.510,
2007-04,30.860,
2007-05,35.599,
2007-06,33.179,
2007-07,31.848,
2007-08,28.541,
2007-09,23.860,
2007-10,24.019,
2007-11,23.841,
2007-12,25.186,
2008-01,28.305,
2008-02,30.528,
2008-03,29.782,
2008-04,29.512,
2008-05,26.710,
2008-06,30.543,
2008-07,28.764,
2008-08,26.636,
2008-09,26.095,
2008-10,25.296,
2008-11,25.187,
2008-12,24.169,
2009-01,24.261,
2009-02,23.900,
2009-03,24.694,
2009-04,23.279,
2009-05,24.090,
2009-06,23.330,
2009-07,22.766,
2009-08,21.358,
2009-09,22.796,
2009-10,22.067,
2009-11,21.770,
2009-12,24.395,
2010-01,24.103,
2010-02,26.647,
2010-03,24.104,
2010-04,23.338,
2010-05,22.211,
2010-06,23.408,
2010-07,23.648,
2010-08,23.672,
2010-09,24.703,
2010-10,27.396,
2010-11,27.312,
2010-12,24.852,
2011-01,25.652,
2011-02,25.194,
2011-03,22.683,
2011-04,22.161,
2011-05,21.167,
2011-06,22.346,
2011-07,22.141,
2011-08,19.602,
2011-09,20.384,
2011-10,20.129,
2011-11,20.690,
2011-12,19.270,
2012-01,18.888,
2012-02,20.723,
2012-03,22.724,
2012-04,21.563,
2012-05,22.448,
2012-06,22.732,
2012-07,21.446,
2012-08,21.425,
2012-09,21.927,
2012-10,23.620,
2012-11,23.257,
2012-12,24.377,
2013-01,25.535,
2013-02,23.447,
2013-03,23.322,
2013-04,23.846,
2013-05,25.796,
2013-06,25.356,
2013-07,26.705,
2013-08,25.861,
2013-09,24.785,
2013-10,24.281,
2013-11,25.601,
2013-12,24.906,
2014-01,25.565,
2014-02,27.707,
2014-03,27.318,
2014-04,27.282,
2014-05,26.576,
2014-06,26.992,
2014-07,29.911,
2014-08,29.863,
2014-09,33.739,
2014-10,34.054,
2014-11,35.807,
2014-12,36.093,Provisional value
