"",BBK01.QU6304,BBK01.QU6304_FLAGS
"",All foreign subsidiaries: Short-term liabilities to non-residents / Hong Kong / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:21:43,
1984-12,.,No value available
1985-01,.,No value available
1985-02,.,No value available
1985-03,.,No value available
1985-04,.,No value available
1985-05,.,No value available
1985-06,.,No value available
1985-07,.,No value available
1985-08,.,No value available
1985-09,.,No value available
1985-10,.,No value available
1985-11,.,No value available
1985-12,2.078,
1986-01,1.850,
1986-02,1.710,
1986-03,1.688,
1986-04,1.859,
1986-05,1.692,
1986-06,1.577,
1986-07,1.423,
1986-08,1.478,
1986-09,.,No value available
1986-10,.,No value available
1986-11,.,No value available
1986-12,1.333,
1987-01,1.187,
1987-02,1.149,
1987-03,1.296,
1987-04,1.490,
1987-05,1.749,
1987-06,1.422,
1987-07,0.871,
1987-08,0.925,
1987-09,1.036,
1987-10,0.899,
1987-11,1.110,
1987-12,1.177,
1988-01,1.329,
1988-02,1.896,
1988-03,1.357,
1988-04,1.655,
1988-05,1.569,
1988-06,1.391,
1988-07,1.153,
1988-08,0.848,
1988-09,0.770,
1988-10,0.703,
1988-11,0.718,
1988-12,.,No value available
1989-01,.,No value available
1989-02,.,No value available
1989-03,.,No value available
1989-04,.,No value available
1989-05,.,No value available
1989-06,1.257,
1989-07,0.936,
1989-08,0.772,
1989-09,0.780,
1989-10,0.718,
1989-11,0.832,
1989-12,0.705,
1990-01,0.806,
1990-02,0.773,
1990-03,1.143,
1990-04,1.114,
1990-05,1.101,
1990-06,1.045,
1990-07,0.910,
1990-08,0.780,
1990-09,0.757,
1990-10,0.801,
1990-11,0.682,
1990-12,0.560,
1991-01,0.635,
1991-02,0.493,
1991-03,.,No value available
1991-04,.,No value available
1991-05,.,No value available
1991-06,0.473,
1991-07,0.482,
1991-08,0.637,
1991-09,0.641,
1991-10,0.667,
1991-11,0.563,
1991-12,0.637,
1992-01,0.683,
1992-02,0.707,
1992-03,0.612,
1992-04,0.536,
1992-05,0.560,
1992-06,0.409,
1992-07,0.547,
1992-08,0.540,
1992-09,0.624,
1992-10,0.518,
1992-11,0.457,
1992-12,0.366,
1993-01,0.533,
1993-02,0.560,
1993-03,0.585,
1993-04,0.630,
1993-05,0.711,
1993-06,0.494,
1993-07,0.441,
1993-08,0.455,
1993-09,0.488,
1993-10,0.474,
1993-11,0.538,
1993-12,0.262,
1994-01,0.309,
1994-02,0.325,
1994-03,.,No value available
1994-04,0.299,
1994-05,.,No value available
1994-06,.,No value available
1994-07,.,No value available
1994-08,0.299,
1994-09,0.352,
1994-10,0.283,
1994-11,0.327,
1994-12,0.326,
1995-01,0.356,
1995-02,0.386,
1995-03,0.451,
1995-04,0.412,
1995-05,0.442,
1995-06,0.443,
1995-07,0.438,
1995-08,0.413,
1995-09,0.412,
1995-10,0.401,
1995-11,1.270,
1995-12,1.088,
1996-01,1.051,
1996-02,1.097,
1996-03,1.273,
1996-04,1.239,
1996-05,1.322,
1996-06,1.421,
1996-07,1.008,
1996-08,1.209,
1996-09,1.194,
1996-10,0.975,
1996-11,0.930,
1996-12,0.771,
1997-01,1.124,
1997-02,0.977,
1997-03,1.246,
