"",BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.E.E027.VWM.A,BBDB1.A.DE.N.BN2BCDEF.C.IFRS.B.A.K.E.E027.VWM.A_FLAGS
"",Operating income (EBIT) as a percentage of revenues / Weighted average / Non-financial listed groups / Germany / Groups with a focus on the production sector / Profitability,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 13:14:08,
2005,6.48,
2006,6.21,
2007,8.19,
2008,6.41,
2009,4.90,
2010,7.78,
2011,6.81,
2012,6.95,
2013,6.28,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Including groups in agriculture and forestry.",
