"",BBK01.OUC244,BBK01.OUC244_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for more than 2 years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:16,
1999-01,0.126,
1999-02,0.127,
1999-03,0.120,
1999-04,0.117,
1999-05,0.117,
1999-06,0.114,
1999-07,0.111,
1999-08,0.108,
1999-09,0.057,
1999-10,0.062,
1999-11,0.062,
1999-12,0.069,
2000-01,0.055,
2000-02,0.052,
2000-03,0.054,
2000-04,0.052,
2000-05,0.049,
2000-06,0.044,
2000-07,0.041,
2000-08,0.038,
2000-09,0.038,
2000-10,0.036,
2000-11,0.036,
2000-12,0.035,
2001-01,0.033,
2001-02,0.032,
2001-03,0.031,
2001-04,0.031,
2001-05,0.028,
2001-06,0.027,
2001-07,0.026,
2001-08,0.026,
2001-09,0.029,
2001-10,0.026,
2001-11,0.023,
2001-12,0.023,
2002-01,0.023,
2002-02,0.023,
2002-03,0.029,
2002-04,0.026,
2002-05,0.026,
2002-06,0.024,
2002-07,0.024,
2002-08,0.024,
2002-09,0.026,
2002-10,0.025,
2002-11,0.025,
2002-12,0.034,
2003-01,0.025,
2003-02,0.025,
2003-03,0.024,
2003-04,0.026,
2003-05,0.027,
2003-06,0.031,
2003-07,0.034,
2003-08,0.034,
2003-09,0.035,
2003-10,0.036,
2003-11,0.035,
2003-12,0.037,
2004-01,0.037,
2004-02,0.040,
2004-03,0.039,
2004-04,0.039,
2004-05,0.043,
2004-06,0.048,
2004-07,0.048,
2004-08,0.048,
2004-09,0.046,
2004-10,0.044,
2004-11,0.045,
2004-12,0.116,
2005-01,0.089,
2005-02,0.089,
2005-03,0.085,
2005-04,0.085,
2005-05,0.086,
2005-06,0.086,
2005-07,0.087,
2005-08,0.076,
2005-09,0.075,
2005-10,0.074,
2005-11,0.072,
2005-12,0.073,
2006-01,0.072,
2006-02,0.071,
2006-03,0.071,
2006-04,0.075,
2006-05,0.072,
2006-06,0.076,
2006-07,0.076,
2006-08,0.076,
2006-09,0.074,
2006-10,0.073,
2006-11,0.073,
2006-12,0.071,
2007-01,0.069,
2007-02,0.068,
2007-03,0.069,
2007-04,0.068,
2007-05,0.067,
2007-06,0.067,
2007-07,0.067,
2007-08,0.068,
2007-09,0.069,
2007-10,0.068,
2007-11,0.067,
2007-12,0.067,
2008-01,0.067,
2008-02,0.066,
2008-03,0.065,
2008-04,0.065,
2008-05,0.064,
2008-06,0.060,
2008-07,0.081,
2008-08,0.081,
2008-09,0.080,
2008-10,0.086,
2008-11,0.124,
2008-12,0.186,
2009-01,0.216,
2009-02,0.238,
2009-03,0.255,
2009-04,0.264,
2009-05,0.276,
2009-06,0.266,
2009-07,0.269,
2009-08,0.281,
2009-09,0.297,
2009-10,0.302,
2009-11,0.321,
2009-12,0.320,
2010-01,0.328,
2010-02,0.333,
2010-03,0.333,
2010-04,0.338,
2010-05,0.338,
2010-06,0.320,
2010-07,0.323,
2010-08,0.299,
2010-09,0.287,
2010-10,0.298,
2010-11,0.324,
2010-12,0.291,
2011-01,0.298,
2011-02,0.276,
2011-03,0.268,
2011-04,0.200,
2011-05,0.199,
2011-06,0.200,
2011-07,0.238,
2011-08,0.243,
2011-09,0.189,
2011-10,0.187,
2011-11,0.197,
2011-12,0.199,
2012-01,0.156,
2012-02,0.151,
2012-03,0.182,
2012-04,0.187,
2012-05,0.186,
2012-06,0.183,
2012-07,0.162,
2012-08,0.216,
2012-09,0.204,
2012-10,0.202,
2012-11,0.201,
2012-12,0.181,
2013-01,0.180,
2013-02,0.180,
2013-03,0.166,
2013-04,0.161,
2013-05,0.144,
2013-06,0.117,
2013-07,0.107,
2013-08,0.106,
2013-09,0.109,
2013-10,0.106,
2013-11,0.108,
2013-12,0.106,
2014-01,0.105,
2014-02,0.106,
2014-03,0.099,
2014-04,0.088,
2014-05,0.081,
2014-06,0.081,
2014-07,0.075,
2014-08,0.081,
2014-09,0.079,
2014-10,0.079,
2014-11,0.076,
2014-12,0.068,Provisional value
