"",BBK01.OUN309,BBK01.OUN309_FLAGS
"",Time deposits of the federal states / Total / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:24,
1999-01,3.849,
1999-02,3.843,
1999-03,3.816,
1999-04,3.842,
1999-05,3.845,
1999-06,3.785,
1999-07,3.809,
1999-08,3.813,
1999-09,3.807,
1999-10,3.835,
1999-11,3.836,
1999-12,3.987,
2000-01,3.971,
2000-02,3.966,
2000-03,3.925,
2000-04,3.995,
2000-05,3.912,
2000-06,3.849,
2000-07,3.866,
2000-08,3.948,
2000-09,3.871,
2000-10,3.901,
2000-11,3.912,
2000-12,4.053,
2001-01,4.113,
2001-02,4.123,
2001-03,4.125,
2001-04,4.168,
2001-05,4.148,
2001-06,4.171,
2001-07,4.066,
2001-08,3.974,
2001-09,3.975,
2001-10,3.986,
2001-11,3.983,
2001-12,4.085,
2002-01,4.043,
2002-02,3.991,
2002-03,3.910,
2002-04,3.986,
2002-05,3.929,
2002-06,3.878,
2002-07,3.864,
2002-08,3.896,
2002-09,3.889,
2002-10,3.899,
2002-11,3.903,
2002-12,3.989,
2003-01,3.963,
2003-02,4.268,
2003-03,4.220,
2003-04,4.135,
2003-05,4.135,
2003-06,4.633,
2003-07,4.408,
2003-08,4.329,
2003-09,4.314,
2003-10,4.321,
2003-11,4.323,
2003-12,4.443,
2004-01,4.538,
2004-02,4.637,
2004-03,4.421,
2004-04,4.329,
2004-05,4.329,
2004-06,4.254,
2004-07,4.216,
2004-08,4.216,
2004-09,10.618,
2004-10,10.368,
2004-11,10.392,
2004-12,9.469,
2005-01,9.471,
2005-02,9.467,
2005-03,9.397,
2005-04,9.460,
2005-05,9.499,
2005-06,9.472,
2005-07,9.474,
2005-08,9.489,
2005-09,9.366,
2005-10,9.480,
2005-11,9.438,
2005-12,9.431,
2006-01,9.380,
2006-02,9.362,
2006-03,9.311,
2006-04,9.314,
2006-05,9.365,
2006-06,9.323,
2006-07,9.292,
2006-08,9.291,
2006-09,9.288,
2006-10,9.085,
2006-11,9.032,
2006-12,9.010,
2007-01,8.965,
2007-02,8.980,
2007-03,8.831,
2007-04,8.835,
2007-05,8.878,
2007-06,8.825,
2007-07,8.816,
2007-08,10.318,
2007-09,9.924,
2007-10,8.713,
2007-11,8.803,
2007-12,8.734,
2008-01,8.719,
2008-02,8.745,
2008-03,8.734,
2008-04,8.834,
2008-05,8.979,
2008-06,8.816,
2008-07,8.887,
2008-08,8.986,
2008-09,8.877,
2008-10,8.804,
2008-11,8.677,
2008-12,8.481,
2009-01,8.484,
2009-02,8.412,
2009-03,8.779,
2009-04,8.344,
2009-05,8.447,
2009-06,8.491,
2009-07,8.431,
2009-08,8.402,
2009-09,8.420,
2009-10,8.293,
2009-11,8.293,
2009-12,8.312,
2010-01,10.658,
2010-02,10.792,
2010-03,10.597,
2010-04,10.939,
2010-05,10.904,
2010-06,10.914,
2010-07,11.010,
2010-08,10.789,
2010-09,10.844,
2010-10,10.735,
2010-11,10.605,
2010-12,10.612,
2011-01,10.497,
2011-02,10.794,
2011-03,10.768,
2011-04,10.682,
2011-05,10.733,
2011-06,10.573,
2011-07,10.639,
2011-08,10.580,
2011-09,10.336,
2011-10,9.976,
2011-11,10.564,
2011-12,10.543,
2012-01,10.005,
2012-02,9.941,
2012-03,9.882,
2012-04,9.910,
2012-05,9.896,
2012-06,10.409,
2012-07,9.645,
2012-08,9.505,
2012-09,9.495,
2012-10,9.489,
2012-11,9.374,
2012-12,9.352,
2013-01,9.247,
2013-02,9.252,
2013-03,9.208,
2013-04,9.143,
2013-05,9.153,
2013-06,9.192,
2013-07,9.055,
2013-08,8.976,
2013-09,8.890,
2013-10,8.803,
2013-11,8.799,
2013-12,8.908,
2014-01,8.789,
2014-02,8.791,
2014-03,8.688,
2014-04,8.572,
2014-05,8.550,
2014-06,8.399,
2014-07,8.385,
2014-08,8.357,
2014-09,8.935,
2014-10,8.350,
2014-11,8.337,
2014-12,8.367,Provisional value
