"",BBEX3.A.IDR.EUR.CA.AC.A04,BBEX3.A.IDR.EUR.CA.AC.A04_FLAGS
"",Exchange rates for the euro in Indonesia / EUR 1 = IDR ... (middle),
unit,IDR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:14:23,
1999,8393.394,
2000,7776.040,
2001,9139.686,
2002,8786.729,
2003,9722.877,
2004,11145.622,
2005,12050.007,
2006,11505.118,
2007,12581.911,
2008,14261.386,
2009,14402.899,
2010,12032.274,
2011,12216.157,
2012,12161.142,
2013,14092.605,
2014,15704.827,
"","Source: Bank Indonesia, Jakarta.",
"","Methodology: Calculated on the basis of mid-month and month-end buying and selling rates, from 2012 on the basis of month-end buying and selling rates.",
