"",BBK01.OUA311,BBK01.OUA311_FLAGS
"",Time deposits of the federal states / for more than two years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:43,
1999-01,13.759,
1999-02,13.797,
1999-03,13.683,
1999-04,13.688,
1999-05,13.706,
1999-06,13.631,
1999-07,13.629,
1999-08,13.665,
1999-09,13.621,
1999-10,13.617,
1999-11,13.716,
1999-12,13.906,
2000-01,14.506,
2000-02,14.470,
2000-03,14.381,
2000-04,14.390,
2000-05,14.421,
2000-06,14.352,
2000-07,14.355,
2000-08,14.454,
2000-09,14.420,
2000-10,14.388,
2000-11,14.487,
2000-12,14.608,
2001-01,14.486,
2001-02,14.582,
2001-03,14.607,
2001-04,14.560,
2001-05,14.648,
2001-06,14.589,
2001-07,14.596,
2001-08,14.573,
2001-09,14.470,
2001-10,14.429,
2001-11,14.274,
2001-12,14.476,
2002-01,14.872,
2002-02,14.836,
2002-03,14.743,
2002-04,14.726,
2002-05,14.767,
2002-06,14.645,
2002-07,14.609,
2002-08,14.676,
2002-09,14.649,
2002-10,14.639,
2002-11,14.724,
2002-12,14.859,
2003-01,14.477,
2003-02,14.394,
2003-03,14.397,
2003-04,14.318,
2003-05,14.351,
2003-06,14.279,
2003-07,14.165,
2003-08,14.200,
2003-09,14.164,
2003-10,14.068,
2003-11,14.048,
2003-12,14.096,
2004-01,13.185,
2004-02,13.209,
2004-03,13.025,
2004-04,13.012,
2004-05,13.052,
2004-06,12.913,
2004-07,12.690,
2004-08,11.753,
2004-09,11.661,
2004-10,11.642,
2004-11,11.661,
2004-12,10.192,
2005-01,10.162,
2005-02,10.068,
2005-03,10.038,
2005-04,10.029,
2005-05,10.071,
2005-06,10.017,
2005-07,9.968,
2005-08,9.894,
2005-09,9.799,
2005-10,9.830,
2005-11,9.864,
2005-12,9.865,
2006-01,9.748,
2006-02,9.722,
2006-03,9.628,
2006-04,9.626,
2006-05,9.672,
2006-06,9.593,
2006-07,9.383,
2006-08,9.388,
2006-09,9.377,
2006-10,9.410,
2006-11,9.449,
2006-12,9.452,
2007-01,9.434,
2007-02,9.452,
2007-03,9.316,
2007-04,9.296,
2007-05,9.337,
2007-06,9.236,
2007-07,9.216,
2007-08,9.229,
2007-09,9.238,
2007-10,9.101,
2007-11,9.123,
2007-12,9.857,
2008-01,9.654,
2008-02,9.669,
2008-03,9.606,
2008-04,9.667,
2008-05,9.516,
2008-06,9.552,
2008-07,9.512,
2008-08,9.541,
2008-09,9.498,
2008-10,9.442,
2008-11,9.482,
2008-12,9.590,
2009-01,9.514,
2009-02,9.451,
2009-03,9.364,
2009-04,9.338,
2009-05,9.402,
2009-06,9.355,
2009-07,9.404,
2009-08,9.391,
2009-09,9.356,
2009-10,9.358,
2009-11,9.403,
2009-12,9.126,
2010-01,11.496,
2010-02,11.489,
2010-03,11.385,
2010-04,11.409,
2010-05,11.440,
2010-06,12.925,
2010-07,12.944,
2010-08,12.933,
2010-09,12.838,
2010-10,12.719,
2010-11,12.757,
2010-12,12.567,
2011-01,12.581,
2011-02,12.605,
2011-03,12.471,
2011-04,12.313,
2011-05,12.333,
2011-06,12.217,
2011-07,12.170,
2011-08,12.191,
2011-09,12.033,
2011-10,11.967,
2011-11,11.995,
2011-12,11.987,
2012-01,11.958,
2012-02,11.943,
2012-03,11.903,
2012-04,11.725,
2012-05,11.699,
2012-06,24.224,
2012-07,24.131,
2012-08,24.042,
2012-09,24.035,
2012-10,23.777,
2012-11,23.775,
2012-12,23.999,
2013-01,23.652,
2013-02,23.620,
2013-03,23.510,
2013-04,23.174,
2013-05,23.143,
2013-06,22.983,
2013-07,22.899,
2013-08,22.832,
2013-09,22.830,
2013-10,22.651,
2013-11,22.604,
2013-12,22.615,
2014-01,22.432,
2014-02,22.433,
2014-03,22.330,
2014-04,22.291,
2014-05,22.276,
2014-06,22.440,
2014-07,21.975,
2014-08,21.963,
2014-09,21.907,
2014-10,21.889,
2014-11,21.980,
2014-12,15.101,Provisional value
