"",BBK01.QUW961,BBK01.QUW961_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Jersey / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:18:25,
2003-01,0.795,
2003-02,1.234,
2003-03,1.154,
2003-04,1.078,
2003-05,1.138,
2003-06,1.207,
2003-07,1.459,
2003-08,1.460,
2003-09,1.576,
2003-10,1.454,
2003-11,1.578,
2003-12,1.572,
2004-01,1.650,
2004-02,1.605,
2004-03,1.713,
2004-04,1.751,
2004-05,1.697,
2004-06,1.676,
2004-07,1.740,
2004-08,2.560,
2004-09,2.209,
2004-10,2.041,
2004-11,1.984,
2004-12,1.930,
2005-01,2.335,
2005-02,2.426,
2005-03,2.302,
2005-04,2.313,
2005-05,2.428,
2005-06,2.433,
2005-07,2.383,
2005-08,2.961,
2005-09,3.437,
2005-10,4.843,
2005-11,4.675,
2005-12,3.767,
2006-01,3.473,
2006-02,3.482,
2006-03,2.604,
2006-04,2.705,
2006-05,2.606,
2006-06,2.682,
2006-07,2.477,
2006-08,2.998,
2006-09,2.873,
2006-10,2.849,
2006-11,3.377,
2006-12,3.319,
2007-01,3.118,
2007-02,3.238,
2007-03,2.924,
2007-04,2.874,
2007-05,2.971,
2007-06,2.842,
2007-07,3.776,
2007-08,3.939,
2007-09,3.925,
2007-10,3.971,
2007-11,4.060,
2007-12,4.335,
2008-01,4.178,
2008-02,3.846,
2008-03,3.379,
2008-04,3.172,
2008-05,3.129,
2008-06,3.056,
2008-07,2.780,
2008-08,2.847,
2008-09,2.661,
2008-10,2.484,
2008-11,2.278,
2008-12,2.104,
2009-01,2.148,
2009-02,2.078,
2009-03,1.647,
2009-04,1.820,
2009-05,1.625,
2009-06,1.673,
2009-07,1.673,
2009-08,1.594,
2009-09,1.950,
2009-10,1.609,
2009-11,1.480,
2009-12,1.495,
2010-01,1.501,
2010-02,1.548,
2010-03,1.011,
2010-04,1.534,
2010-05,1.569,
2010-06,1.517,
2010-07,1.085,
2010-08,1.112,
2010-09,0.673,
2010-10,0.930,
2010-11,0.919,
2010-12,0.975,
2011-01,0.513,
2011-02,0.687,
2011-03,0.676,
2011-04,2.036,
2011-05,2.151,
2011-06,1.776,
2011-07,2.331,
2011-08,2.003,
2011-09,1.614,
2011-10,1.180,
2011-11,1.165,
2011-12,0.836,
2012-01,0.643,
2012-02,0.559,
2012-03,0.598,
2012-04,0.465,
2012-05,0.508,
2012-06,0.469,
2012-07,0.503,
2012-08,0.503,
2012-09,0.461,
2012-10,0.473,
2012-11,0.456,
2012-12,0.463,
2013-01,0.565,
2013-02,0.519,
2013-03,0.469,
2013-04,0.617,
2013-05,0.528,
2013-06,0.555,
2013-07,0.553,
2013-08,0.561,
2013-09,0.467,
2013-10,0.495,
2013-11,0.536,
2013-12,0.552,
2014-01,0.528,
2014-02,0.453,
2014-03,0.422,
2014-04,0.506,
2014-05,0.781,
2014-06,0.348,
2014-07,0.555,
2014-08,0.348,
2014-09,0.370,
2014-10,0.433,
2014-11,0.331,
