"",BBK01.SU0434,BBK01.SU0434_FLAGS
"",Money market rates / EONIA SWAP INDEX twelve months / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 15:04:58,
2005-07,2.10,
2005-08,2.16,
2005-09,2.16,
2005-10,2.35,
2005-11,2.62,
2005-12,2.72,
2006-01,2.77,
2006-02,2.85,
2006-03,3.04,
2006-04,3.15,
2006-05,3.23,
2006-06,3.33,
2006-07,3.47,
2006-08,3.54,
2006-09,3.64,
2006-10,3.73,
2006-11,3.79,
2006-12,3.85,
2007-01,3.99,
2007-02,4.02,
2007-03,4.04,
2007-04,4.19,
2007-05,4.31,
2007-06,4.44,
2007-07,4.49,
2007-08,4.31,
2007-09,4.15,
2007-10,4.14,
2007-11,4.08,
2007-12,4.15,
2008-01,3.91,
2008-02,3.63,
2008-03,3.71,
2008-04,3.96,
2008-05,4.15,
2008-06,4.55,
2008-07,4.51,
2008-08,4.29,
2008-09,4.15,
2008-10,3.10,
2008-11,2.21,
2008-12,1.76,
2009-01,1.32,
2009-02,1.02,
2009-03,0.80,
2009-04,0.87,
2009-05,0.81,
2009-06,0.88,
2009-07,0.71,
2009-08,0.74,
2009-09,0.64,
2009-10,0.75,
2009-11,0.73,
2009-12,0.74,
2010-01,0.72,
2010-02,0.64,
2010-03,0.62,
2010-04,0.65,
2010-05,0.53,
2010-06,0.54,
2010-07,0.71,
2010-08,0.66,
2010-09,0.68,
2010-10,0.89,
2010-11,0.92,
2010-12,0.84,
2011-01,0.93,
2011-02,1.18,
2011-03,1.37,
2011-04,1.54,
2011-05,1.55,
2011-06,1.49,
2011-07,1.43,
2011-08,0.89,
2011-09,0.63,
2011-10,0.70,
2011-11,0.51,
2011-12,0.43,
2012-01,0.35,
2012-02,0.35,
2012-03,0.36,
2012-04,0.34,
2012-05,0.27,
2012-06,0.22,
2012-07,0.11,
2012-08,0.05,
2012-09,0.07,
2012-10,0.08,
2012-11,0.05,
2012-12,0.03,
2013-01,0.14,
2013-02,0.16,
2013-03,0.09,
2013-04,0.09,
2013-05,0.06,
2013-06,0.13,
2013-07,0.14,
2013-08,0.16,
2013-09,0.16,
2013-10,0.17,
2013-11,0.12,
2013-12,0.15,
2014-01,0.16,
2014-02,0.11,
2014-03,0.15,
2014-04,0.15,
2014-05,0.10,
2014-06,0.04,
"",General: EONIA Swap Index published rate from 20 June 2005 to 30 June 2014 on every Target-Day by Reuters at 11 a.m. CET as a reference rate for euro-money market-derivates. As a Spot-figure (T+2) it is calculated according to the act/360 method. Monthly averages are Bundesbank calculations. Data become fee liable from 1 January 2014 and therefore will be published with the delay of one working day.,
