"",BBK01.SU0534,BBK01.SU0534_FLAGS
"","Deposit rates of banks / Savings deposits with higher rates of return, with agreed notice of 3 months and a duration of contract of more than 4 years / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:35,
1996-11,3.25,
1996-12,3.25,
1997-01,3.25,
1997-02,3.25,
1997-03,3.00,
1997-04,3.25,
1997-05,3.25,
1997-06,3.25,
1997-07,3.00,
1997-08,3.00,
1997-09,3.10,
1997-10,3.10,
1997-11,3.10,
1997-12,3.10,
1998-01,3.00,
1998-02,3.10,
1998-03,3.50,
1998-04,3.30,
1998-05,3.30,
1998-06,3.30,
1998-07,3.30,
1998-08,3.10,
1998-09,3.10,
1998-10,3.10,
1998-11,3.33,
1998-12,3.10,
1999-01,2.90,
1999-02,2.85,
1999-03,2.90,
1999-04,2.75,
1999-05,2.69,
1999-06,2.69,
1999-07,2.71,
1999-08,2.71,
1999-09,3.00,
1999-10,3.00,
1999-11,3.02,
1999-12,3.14,
2000-01,3.15,
2000-02,3.20,
2000-03,3.25,
2000-04,3.25,
2000-05,3.25,
2000-06,3.58,
2000-07,3.58,
2000-08,3.58,
2000-09,3.58,
2000-10,3.58,
2000-11,3.58,
2000-12,3.64,
2001-01,3.60,
2001-02,3.60,
2001-03,3.60,
2001-04,3.60,
2001-05,3.64,
2001-06,3.64,
2001-07,3.64,
2001-08,3.60,
2001-09,3.36,
2001-10,3.00,
2001-11,2.66,
2001-12,2.88,
2002-01,2.91,
2002-02,2.91,
2002-03,3.13,
2002-04,2.91,
2002-05,2.91,
2002-06,2.91,
2002-07,2.91,
2002-08,2.91,
2002-09,2.90,
2002-10,2.75,
2002-11,2.75,
2002-12,2.50,
2003-01,2.50,
2003-02,2.31,
2003-03,2.24,
2003-04,2.25,
2003-05,2.24,
2003-06,2.00,
"","General: Up to December 2001, savings deposits of DM 20,000 and more but less than DM 50,000; from January 2002, EUR 10,000 and more but less than EUR 25,000. Total rate of return: rate of return which is paid when savings plans are held until maturity or when savings objektives have been achieved. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
