"",BBK01.TU2066,BBK01.TU2066_FLAGS
"",Deposits / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:42,
1984-12,88.622,
1985-01,86.653,
1985-02,90.323,
1985-03,88.320,
1985-04,85.269,
1985-05,87.086,
1985-06,93.172,
1985-07,88.324,
1985-08,85.718,
1985-09,84.663,
1985-10,83.684,
1985-11,82.519,
1985-12,84.186,
1986-01,81.971,
1986-02,77.789,
1986-03,82.335,
1986-04,81.264,
1986-05,83.598,
1986-06,81.516,
1986-07,79.696,
1986-08,79.085,
1986-09,78.676,
1986-10,80.532,
1986-11,80.019,
1986-12,83.344,
1987-01,83.590,
1987-02,83.744,
1987-03,85.131,
1987-04,85.343,
1987-05,86.825,
1987-06,86.910,
1987-07,87.748,
1987-08,86.078,
1987-09,88.727,
1987-10,90.250,
1987-11,88.679,
1987-12,85.500,
1988-01,88.907,
1988-02,89.612,
1988-03,88.225,
1988-04,87.651,
1988-05,89.326,
1988-06,93.345,
1988-07,95.588,
1988-08,96.584,
1988-09,96.154,
1988-10,94.371,
1988-11,94.667,
1988-12,97.393,
1989-01,105.675,
1989-02,104.558,
1989-03,107.009,
1989-04,108.383,
1989-05,112.482,
1989-06,110.845,
1989-07,109.480,
1989-08,110.663,
1989-09,109.205,
1989-10,110.245,
1989-11,112.148,
1989-12,111.005,
1990-01,115.146,
1990-02,113.890,
1990-03,114.599,
1990-04,114.884,
1990-05,120.642,
1990-06,121.082,
1990-07,122.077,
1990-08,123.242,
1990-09,123.441,
1990-10,122.270,
1990-11,124.890,
1990-12,122.101,
1991-01,125.770,
1991-02,126.701,
1991-03,130.037,
1991-04,128.986,
1991-05,130.741,
1991-06,133.043,
1991-07,128.380,
1991-08,129.146,
1991-09,130.960,
1991-10,130.953,
1991-11,130.870,
1991-12,132.387,
1992-01,136.987,
1992-02,138.523,
1992-03,138.576,
1992-04,140.898,
1992-05,142.854,
1992-06,142.981,
1992-07,143.022,
1992-08,144.172,
1992-09,153.144,
1992-10,156.042,
1992-11,154.723,
1992-12,155.410,
1993-01,161.131,
1993-02,162.349,
1993-03,166.826,
1993-04,167.081,
1993-05,169.141,
1993-06,178.654,
1993-07,181.674,
1993-08,180.436,
1993-09,181.618,
1993-10,183.889,
1993-11,192.445,
1993-12,188.387,
1994-01,193.779,
1994-02,189.994,
1994-03,191.473,
1994-04,192.395,
1994-05,192.599,
1994-06,195.436,
1994-07,193.030,
1994-08,196.997,
1994-09,198.382,
1994-10,198.309,
1994-11,202.911,
1994-12,210.903,
1995-01,209.202,
1995-02,210.203,
1995-03,211.366,
1995-04,207.603,
1995-05,213.438,
1995-06,211.738,
1995-07,210.507,
1995-08,214.470,
1995-09,219.086,
1995-10,218.563,
1995-11,224.585,
1995-12,236.967,
1996-01,241.214,
1996-02,247.032,
1996-03,253.518,
1996-04,257.714,
1996-05,261.001,
1996-06,265.830,
1996-07,261.673,
1996-08,264.070,
1996-09,269.385,
1996-10,269.331,
1996-11,281.214,
1996-12,276.254,
1997-01,290.019,
1997-02,295.489,
1997-03,295.785,
1997-04,301.237,
1997-05,307.472,
1997-06,312.299,
1997-07,322.771,
1997-08,315.792,
1997-09,310.445,
1997-10,307.675,
1997-11,311.782,
1997-12,307.182,
1998-01,328.470,
1998-02,334.641,
1998-03,347.871,
1998-04,355.040,
1998-05,353.390,
1998-06,352.462,
1998-07,344.424,
1998-08,345.231,
1998-09,344.986,
1998-10,348.309,
1998-11,339.562,
1998-12,326.586,
1999-01,331.684,
1999-02,344.571,
1999-03,334.711,
1999-04,334.056,
1999-05,341.964,
1999-06,403.328,
1999-07,400.945,
1999-08,396.606,
1999-09,384.153,
1999-10,382.099,
1999-11,393.142,
1999-12,383.352,
2000-01,382.514,
2000-02,394.453,
2000-03,397.942,
2000-04,403.766,
2000-05,399.946,
2000-06,394.806,
2000-07,396.880,
2000-08,406.724,
2000-09,409.586,
2000-10,421.541,
2000-11,423.119,
2000-12,414.584,
2001-01,415.593,
2001-02,415.165,
2001-03,546.744,
2001-04,539.452,
2001-05,547.230,
2001-06,556.705,
2001-07,552.609,
2001-08,534.195,
2001-09,548.139,
2001-10,549.275,
2001-11,557.786,
2001-12,576.540,
2002-01,580.008,
2002-02,568.780,
2002-03,578.122,
2002-04,547.726,
2002-05,539.495,
2002-06,521.723,
2002-07,500.815,
2002-08,490.107,
2002-09,488.829,
2002-10,495.945,
2002-11,502.763,
2002-12,503.467,
2003-01,478.159,
2003-02,474.604,
2003-03,463.677,
2003-04,464.570,
2003-05,459.796,
2003-06,465.133,
2003-07,477.381,
2003-08,477.389,
2003-09,478.497,
2003-10,469.283,
2003-11,469.663,
2003-12,467.904,
2004-01,444.305,
2004-02,447.356,
2004-03,470.222,
2004-04,480.599,
2004-05,451.080,
2004-06,449.166,
2004-07,456.979,
2004-08,447.811,
2004-09,454.083,
2004-10,455.810,
2004-11,458.708,
2004-12,462.343,
2005-01,459.974,
2005-02,470.070,
2005-03,477.116,
2005-04,479.436,
2005-05,489.825,
2005-06,508.496,
2005-07,501.236,
2005-08,512.190,
2005-09,516.640,
2005-10,518.613,
2005-11,526.518,
2005-12,525.410,
2006-01,534.619,
2006-02,553.394,
2006-03,557.116,
2006-04,558.073,
2006-05,564.157,
2006-06,557.390,
2006-07,559.881,
2006-08,549.257,
2006-09,573.507,
2006-10,558.583,
2006-11,550.253,
2006-12,557.315,
2007-01,446.099,
2007-02,440.720,
2007-03,447.164,
2007-04,446.898,
2007-05,457.722,
2007-06,453.356,
2007-07,445.900,
2007-08,442.660,
2007-09,443.627,
2007-10,440.315,
2007-11,443.162,
2007-12,437.275,
2008-01,445.308,
2008-02,448.597,
2008-03,452.066,
2008-04,457.982,
2008-05,459.211,
2008-06,461.769,
2008-07,452.441,
2008-08,453.631,
2008-09,465.843,
2008-10,469.576,
2008-11,463.798,
2008-12,453.748,
2009-01,435.873,
2009-02,430.524,
2009-03,423.207,
2009-04,416.505,
2009-05,402.524,
2009-06,403.027,
2009-07,397.504,
