"",BBK01.OUM004,BBK01.OUM004_FLAGS
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.600,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.610,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.671,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.701,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.729,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.748,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.836,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.910,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.994,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.054,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.096,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.127,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.211,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.294,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.410,
1965-01,1.420,
1965-02,1.433,
1965-03,1.472,
1965-04,1.477,
1965-05,1.519,
1965-06,1.519,
1965-07,1.564,
1965-08,1.605,
1965-09,1.641,
1965-10,1.732,
1965-11,1.787,
1965-12,1.779,
1966-01,1.816,
1966-02,1.819,
1966-03,1.882,
1966-04,1.878,
1966-05,1.909,
1966-06,1.920,
1966-07,1.949,
1966-08,1.987,
1966-09,2.053,
1966-10,2.072,
1966-11,2.156,
1966-12,2.229,
1967-01,2.271,
1967-02,2.278,
1967-03,2.290,
1967-04,2.273,
1967-05,2.260,
1967-06,2.299,
1967-07,2.343,
1967-08,2.353,
1967-09,2.393,
1967-10,2.437,
1967-11,2.411,
1967-12,2.384,
1968-01,2.767,
1968-02,2.821,
1968-03,2.831,
1968-04,2.862,
1968-05,2.854,
1968-06,2.843,
1968-07,2.855,
1968-08,2.876,
1968-09,2.919,
1968-10,2.973,
1968-11,2.967,
1968-12,3.493,
1969-01,3.492,
1969-02,3.508,
1969-03,3.504,
1969-04,3.524,
1969-05,3.565,
1969-06,3.605,
1969-07,3.706,
1969-08,3.770,
1969-09,3.871,
1969-10,3.949,
1969-11,3.983,
1969-12,3.988,
1970-01,3.984,
1970-02,4.025,
1970-03,4.006,
1970-04,4.020,
1970-05,4.070,
1970-06,4.181,
1970-07,4.228,
1970-08,4.335,
1970-09,4.344,
1970-10,4.531,
1970-11,4.765,
1970-12,4.754,
1971-01,4.852,
1971-02,4.944,
1971-03,5.114,
1971-04,5.330,
1971-05,5.527,
1971-06,5.788,
1971-07,6.174,
1971-08,6.422,
1971-09,6.471,
1971-10,6.352,
1971-11,6.327,
1971-12,6.345,
1972-01,6.379,
1972-02,6.297,
1972-03,6.124,
1972-04,6.089,
1972-05,6.056,
1972-06,5.885,
1972-07,5.074,
1972-08,4.982,
1972-09,4.941,
1972-10,5.046,
1972-11,5.089,
1972-12,5.135,
1973-01,5.237,
1973-02,5.057,
1973-03,5.021,
1973-04,4.978,
1973-05,5.039,
1973-06,5.020,
1973-07,4.920,
1973-08,4.977,
1973-09,4.970,
1973-10,5.070,
1973-11,5.240,
1973-12,5.454,
1974-01,5.523,
1974-02,5.653,
1974-03,5.742,
1974-04,5.890,
1974-05,6.025,
1974-06,6.156,
1974-07,6.362,
1974-08,6.385,
1974-09,6.527,
1974-10,6.693,
1974-11,7.036,
1974-12,7.277,
1975-01,7.552,
1975-02,7.580,
1975-03,7.681,
1975-04,7.896,
1975-05,8.066,
1975-06,8.219,
1975-07,8.553,
1975-08,8.795,
1975-09,9.044,
1975-10,9.287,
1975-11,9.391,
1975-12,9.794,
1976-01,9.976,
1976-02,10.124,
1976-03,10.351,
1976-04,10.375,
1976-05,10.123,
1976-06,10.260,
1976-07,10.852,
1976-08,10.900,
1976-09,10.848,
1976-10,11.070,
1976-11,11.432,
1976-12,12.127,
1977-01,12.458,
1977-02,12.265,
1977-03,12.459,
1977-04,12.789,
1977-05,13.540,
1977-06,13.803,
1977-07,14.309,
1977-08,14.626,
1977-09,14.630,
1977-10,15.341,
1977-11,15.946,
1977-12,16.364,
1978-01,16.758,
1978-02,16.982,
1978-03,16.879,
1978-04,17.130,
1978-05,17.300,
1978-06,17.809,
1978-07,18.101,
1978-08,18.917,
1978-09,18.942,
1978-10,19.504,
1978-11,20.229,
1978-12,20.696,
1979-01,21.136,
1979-02,21.619,
1979-03,21.624,
1979-04,22.067,
1979-05,22.287,
1979-06,22.294,
1979-07,22.510,
1979-08,22.592,
1979-09,22.694,
1979-10,22.917,
1979-11,23.021,
1979-12,22.916,
1980-01,23.023,
1980-02,23.166,
1980-03,23.482,
1980-04,23.444,
1980-05,23.520,
1980-06,23.570,
1980-07,23.905,
1980-08,23.539,
1980-09,24.042,
1980-10,24.257,
1980-11,24.847,
1980-12,24.528,
1981-01,24.503,
1981-02,24.612,
1981-03,24.105,
1981-04,23.941,
1981-05,24.309,
1981-06,24.028,
1981-07,24.093,
1981-08,23.821,
1981-09,23.650,
1981-10,23.785,
1981-11,23.867,
1981-12,23.961,
1982-01,23.825,
1982-02,23.799,
1982-03,23.997,
1982-04,24.300,
1982-05,24.336,
1982-06,24.507,
1982-07,26.267,
1982-08,26.422,
1982-09,26.809,
1982-10,26.898,
1982-11,27.823,
1982-12,27.979,
1983-01,27.594,
1983-02,27.742,
1983-03,26.660,
1983-04,25.958,
1983-05,25.778,
1983-06,25.706,
1983-07,24.679,
1983-08,24.721,
1983-09,23.871,
1983-10,23.512,
1983-11,23.451,
1983-12,23.463,
1984-01,22.234,
1984-02,22.099,
1984-03,21.473,
1984-04,21.331,
1984-05,21.113,
1984-06,20.718,
1984-07,21.488,
1984-08,21.555,
1984-09,21.444,
1984-10,22.072,
1984-11,21.979,
1984-12,22.292,
1985-01,22.181,
1985-02,22.464,
1985-03,21.740,
1985-04,21.395,
1985-05,21.764,
1985-06,22.044,
1985-07,22.689,
1985-08,23.109,
1985-09,23.405,
1985-10,23.853,
1985-11,23.891,
1985-12,24.277,
1986-01,24.245,
1986-02,24.666,
1986-03,23.882,
1986-04,24.198,
1986-05,24.432,
1986-06,24.557,
1986-07,24.479,
1986-08,25.130,
1986-09,25.376,
1986-10,25.283,
1986-11,25.784,
1986-12,25.197,
1987-01,25.485,
1987-02,26.312,
1987-03,26.446,
1987-04,25.295,
1987-05,25.701,
1987-06,26.044,
1987-07,26.776,
1987-08,26.644,
1987-09,26.534,
1987-10,27.029,
1987-11,27.737,
1987-12,27.587,
1988-01,27.466,
1988-02,28.348,
1988-03,28.077,
1988-04,28.289,
1988-05,28.561,
1988-06,28.857,
1988-07,29.491,
1988-08,28.800,
1988-09,30.128,
1988-10,30.067,
1988-11,30.164,
1988-12,31.377,
1989-01,30.940,
1989-02,31.551,
1989-03,31.399,
1989-04,30.829,
1989-05,30.694,
1989-06,30.744,
1989-07,29.210,
1989-08,29.626,
1989-09,29.528,
1989-10,28.538,
1989-11,29.561,
1989-12,29.793,
1990-01,28.217,
1990-02,28.845,
1990-03,29.736,
1990-04,28.621,
1990-05,29.457,
1990-06,28.313,
1990-07,27.976,
1990-08,29.786,
1990-09,29.575,
1990-10,29.614,
1990-11,31.073,
1990-12,29.546,
1991-01,28.511,
1991-02,29.558,
1991-03,28.904,
1991-04,28.631,
1991-05,29.600,
1991-06,28.291,
1991-07,28.264,
1991-08,29.513,
1991-09,28.079,
1991-10,30.749,
1991-11,29.215,
1991-12,29.565,
1992-01,29.289,
1992-02,26.502,
1992-03,25.944,
1992-04,28.046,
1992-05,26.013,
1992-06,25.524,
1992-07,28.152,
1992-08,26.171,
1992-09,26.679,
1992-10,27.319,
1992-11,27.212,
1992-12,27.075,
1993-01,25.715,
1993-02,25.250,
1993-03,25.281,
1993-04,25.054,
1993-05,25.977,
1993-06,25.869,
1993-07,25.351,
1993-08,25.854,
1993-09,26.407,
1993-10,28.385,
1993-11,28.885,
1993-12,30.542,
1994-01,31.803,
1994-02,33.463,
1994-03,34.067,
1994-04,36.887,
1994-05,37.200,
1994-06,37.270,
1994-07,37.437,
1994-08,37.855,
1994-09,38.851,
1994-10,38.868,
1994-11,41.789,
1994-12,40.381,
1995-01,40.841,
1995-02,40.030,
1995-03,39.629,
1995-04,39.729,
1995-05,41.433,
1995-06,42.015,
1995-07,41.781,
1995-08,42.505,
1995-09,44.833,
1995-10,43.896,
1995-11,45.791,
1995-12,47.243,
1996-01,49.881,
1996-02,51.033,
1996-03,51.520,
1996-04,50.030,
1996-05,49.538,
1996-06,50.434,
1996-07,52.035,
1996-08,52.116,
1996-09,52.183,
1996-10,53.483,
1996-11,55.173,
1996-12,56.809,
1997-01,56.290,
1997-02,58.004,
1997-03,58.335,
1997-04,58.953,
1997-05,59.865,
1997-06,59.664,
1997-07,62.091,
1997-08,62.720,
1997-09,64.995,
1997-10,69.735,
1997-11,73.695,
1997-12,77.295,
1998-01,76.818,
1998-02,73.848,
1998-03,72.784,
1998-04,71.366,
1998-05,73.913,
1998-06,74.332,
1998-07,76.423,
1998-08,76.062,
1998-09,80.170,
1998-10,84.092,
1998-11,86.531,
1998-12,87.625,
1999-01,87.868,
1999-02,79.818,
1999-03,75.877,
1999-04,72.918,
1999-05,74.859,
1999-06,75.774,
1999-07,77.753,
1999-08,78.033,
1999-09,77.043,
1999-10,76.562,
1999-11,82.168,
1999-12,87.712,
2000-01,90.899,
2000-02,86.394,
2000-03,85.850,
2000-04,83.542,
2000-05,86.925,
2000-06,92.665,
2000-07,90.888,
2000-08,93.789,
2000-09,90.674,
2000-10,98.840,
2000-11,100.356,
2000-12,101.642,
2001-01,100.380,
2001-02,100.719,
2001-03,102.768,
2001-04,103.187,
2001-05,102.601,
2001-06,106.664,
2001-07,107.230,
2001-08,108.192,
2001-09,109.453,
2001-10,106.035,
2001-11,109.981,
2001-12,113.865,
2002-01,112.901,
2002-02,107.237,
2002-03,105.387,
2002-04,105.330,
2002-05,108.866,
2002-06,107.639,
2002-07,108.639,
2002-08,108.848,
2002-09,108.423,
2002-10,110.588,
2002-11,111.539,
2002-12,116.688,
2003-01,120.417,
2003-02,120.093,
2003-03,121.860,
2003-04,120.240,
2003-05,119.650,
2003-06,120.992,
2003-07,118.363,
2003-08,120.010,
2003-09,118.200,
2003-10,116.861,
2003-11,121.608,
2003-12,130.357,
2004-01,124.966,
2004-02,126.910,
2004-03,127.758,
2004-04,126.646,
2004-05,125.690,
2004-06,128.420,
2004-07,129.010,
2004-08,131.209,
2004-09,130.966,
2004-10,133.912,
2004-11,133.572,
2004-12,135.232,
2005-01,144.353,
2005-02,147.853,
2005-03,148.928,
2005-04,153.206,
2005-05,155.186,
2005-06,159.895,
2005-07,165.747,
2005-08,155.625,
2005-09,161.616,
2005-10,159.861,
2005-11,158.462,
2005-12,162.907,
2006-01,168.113,
2006-02,163.724,
2006-03,155.979,
2006-04,151.679,
2006-05,152.103,
2006-06,156.648,
2006-07,148.392,
2006-08,148.418,
2006-09,149.424,
2006-10,151.642,
2006-11,152.339,
2006-12,156.447,
2007-01,151.757,
2007-02,153.712,
2007-03,157.493,
2007-04,150.355,
2007-05,149.119,
2007-06,153.549,
2007-07,151.342,
2007-08,152.728,
2007-09,157.356,
2007-10,162.935,
2007-11,158.534,
2007-12,159.723,
2008-01,154.905,
2008-02,157.975,
2008-03,160.003,
2008-04,159.456,
2008-05,161.180,
2008-06,163.984,
2008-07,169.267,
2008-08,166.865,
2008-09,173.393,
2008-10,172.190,
2008-11,167.573,
2008-12,186.895,
2009-01,197.582,
2009-02,212.466,
2009-03,225.525,
2009-04,226.778,
2009-05,229.562,
2009-06,225.666,
2009-07,220.489,
2009-08,225.715,
2009-09,217.593,
2009-10,219.403,
2009-11,215.253,
2009-12,221.781,
2010-01,223.646,
2010-02,220.032,
2010-03,215.106,
2010-04,217.552,
2010-05,230.232,
2010-06,236.956,
2010-07,238.109,
2010-08,246.142,
2010-09,236.450,
2010-10,232.476,
2010-11,229.717,
2010-12,218.593,
2011-01,208.743,
2011-02,195.820,
2011-03,190.206,
2011-04,178.386,
2011-05,168.147,
2011-06,163.588,
2011-07,155.791,
2011-08,153.592,
2011-09,157.183,
2011-10,143.137,
2011-11,141.889,
2011-12,154.540,
2012-01,154.144,
2012-02,152.394,
2012-03,150.714,
2012-04,144.404,
2012-05,144.234,
2012-06,142.990,
2012-07,141.724,
2012-08,137.063,
2012-09,132.840,
2012-10,128.530,
2012-11,129.098,
2012-12,126.176,
2013-01,127.575,
2013-02,120.013,
2013-03,118.141,
2013-04,115.506,
2013-05,113.741,
2013-06,112.824,
2013-07,110.218,
2013-08,115.620,
2013-09,113.738,
2013-10,114.153,
2013-11,112.924,
2013-12,108.013,
2014-01,107.526,
2014-02,105.379,
2014-03,102.190,
2014-04,101.557,
2014-05,97.868,
2014-06,95.396,
2014-07,92.369,
2014-08,92.108,
2014-09,89.341,
2014-10,88.822,
2014-11,89.869,
2014-12,90.843,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
