"",BBK01.OUC002,BBK01.OUC002_FLAGS
2003-03,51.796,
2003-04,54.231,
2003-05,58.005,
2003-06,57.816,
2003-07,54.951,
2003-08,54.581,
2003-09,54.140,
2003-10,54.869,
2003-11,55.406,
2003-12,54.936,
2004-01,54.778,
2004-02,60.098,
2004-03,59.313,
2004-04,58.354,
2004-05,60.401,
2004-06,52.829,
2004-07,52.056,
2004-08,53.414,
2004-09,57.434,
2004-10,57.564,
2004-11,58.279,
2004-12,74.923,
2005-01,74.142,
2005-02,74.140,
2005-03,74.445,
2005-04,74.838,
2005-05,76.694,
2005-06,77.649,
2005-07,73.503,
2005-08,71.531,
2005-09,70.851,
2005-10,67.421,
2005-11,70.108,
2005-12,70.309,
2006-01,70.472,
2006-02,68.938,
2006-03,68.638,
2006-04,66.453,
2006-05,70.500,
2006-06,69.785,
2006-07,64.393,
2006-08,64.779,
2006-09,70.244,
2006-10,68.033,
2006-11,73.958,
2006-12,77.696,
2007-01,74.636,
2007-02,76.373,
2007-03,80.538,
2007-04,78.621,
2007-05,83.856,
2007-06,81.253,
2007-07,80.096,
2007-08,80.025,
2007-09,81.494,
2007-10,78.925,
2007-11,81.518,
2007-12,80.305,
2008-01,82.057,
2008-02,81.925,
2008-03,81.804,
2008-04,82.578,
2008-05,85.634,
2008-06,79.123,
2008-07,80.049,
2008-08,81.186,
2008-09,79.766,
2008-10,79.041,
2008-11,81.778,
2008-12,82.324,
2009-01,79.624,
2009-02,76.740,
2009-03,95.320,
2009-04,91.542,
2009-05,92.670,
2009-06,91.670,
2009-07,90.688,
2009-08,89.111,
2009-09,88.126,
2009-10,84.437,
2009-11,82.940,
2009-12,63.562,
2010-01,62.013,
2010-02,59.167,
2010-03,58.404,
2010-04,55.289,
2010-05,58.471,
2010-06,58.066,
2010-07,54.258,
2010-08,57.017,
2010-09,55.622,
2010-10,55.151,
2010-11,55.756,
2010-12,54.012,
2011-01,54.810,
2011-02,57.404,
2011-03,54.054,
2011-04,55.701,
2011-05,62.152,
2011-06,58.630,
2011-07,55.441,
2011-08,57.426,
2011-09,56.539,
2011-10,54.070,
2011-11,53.811,
2011-12,52.419,
2012-01,51.079,
2012-02,50.747,
2012-03,49.635,
2012-04,47.296,
2012-05,47.421,
2012-06,45.603,
2012-07,44.534,
2012-08,45.040,
2012-09,44.994,
2012-10,45.413,
2012-11,45.403,
2012-12,45.175,
2013-01,46.066,
2013-02,46.272,
2013-03,46.967,
2013-04,46.663,
2013-05,48.986,
2013-06,47.466,
2013-07,47.163,
2013-08,46.988,
2013-09,46.093,
2013-10,45.178,
2013-11,46.009,
2013-12,46.979,
2014-01,47.784,
2014-02,47.092,
2014-03,52.977,
2014-04,51.709,
2014-05,52.175,
2014-06,50.962,
2014-07,49.516,
2014-08,48.429,
2014-09,49.184,
2014-10,48.560,
2014-11,48.727,
2014-12,47.722,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
