"",BBK01.WZ3404,BBK01.WZ3404_FLAGS
2001-04,4.76,
2001-05,4.78,
2001-06,4.62,
2001-07,4.46,
2001-08,4.31,
2001-09,4.14,
2001-10,3.84,
2001-11,4.12,
2001-12,4.47,
2002-01,4.63,
2002-02,4.55,
2002-03,4.91,
2002-04,4.74,
2002-05,4.78,
2002-06,4.57,
2002-07,4.34,
2002-08,4.09,
2002-09,3.77,
2002-10,3.90,
2002-11,3.89,
2002-12,3.54,
2003-01,3.35,
2003-02,3.14,
2003-03,3.30,
2003-04,3.35,
2003-05,2.87,
2003-06,3.03,
2003-07,3.28,
2003-08,3.51,
2003-09,3.24,
2003-10,3.66,
2003-11,3.76,
2003-12,3.58,
2004-01,3.51,
2004-02,3.21,
2004-03,3.12,
2004-04,3.48,
2004-05,3.56,
2004-06,3.66,
2004-07,3.56,
2004-08,3.38,
2004-09,3.34,
2004-10,3.20,
2004-11,3.07,
2004-12,3.11,
2005-01,3.00,
2005-02,3.15,
2005-03,3.14,
2005-04,2.83,
2005-05,2.70,
2005-06,2.54,
2005-07,2.70,
2005-08,2.64,
2005-09,2.78,
2005-10,3.04,
2005-11,3.10,
2005-12,3.07,
2006-01,3.26,
2006-02,3.30,
2006-03,3.57,
2006-04,3.77,
2006-05,3.68,
2006-06,3.87,
2006-07,3.73,
2006-08,3.63,
2006-09,3.58,
2006-10,3.74,
2006-11,3.66,
2006-12,3.91,
2007-01,4.04,
2007-02,3.89,
2007-03,4.00,
2007-04,4.18,
2007-05,4.39,
2007-06,4.52,
2007-07,4.32,
2007-08,4.16,
2007-09,4.21,
2007-10,4.11,
2007-11,3.89,
2007-12,4.19,
2008-01,3.62,
2008-02,3.45,
2008-03,3.69,
2008-04,3.97,
2008-05,4.32,
2008-06,4.57,
2008-07,4.36,
2008-08,4.03,
2008-09,3.71,
2008-10,3.19,
2008-11,2.68,
2008-12,2.44,
2009-01,2.54,
2009-02,2.29,
2009-03,2.26,
2009-04,2.44,
2009-05,2.69,
2009-06,2.57,
2009-07,2.57,
2009-08,2.53,
2009-09,2.49,
2009-10,2.50,
2009-11,2.29,
2009-12,2.48,
2010-01,2.29,
2010-02,2.13,
2010-03,2.16,
2010-04,2.03,
2010-05,1.59,
2010-06,1.51,
2010-07,1.76,
2010-08,1.31,
2010-09,1.47,
2010-10,1.76,
2010-11,1.78,
2010-12,1.96,
2011-01,2.41,
2011-02,2.37,
2011-03,2.68,
2011-04,2.64,
2011-05,2.36,
2011-06,2.25,
2011-07,1.86,
2011-08,1.35,
2011-09,1.23,
2011-10,1.25,
2011-11,1.30,
2011-12,0.86,
2012-01,0.83,
2012-02,0.84,
2012-03,0.86,
2012-04,0.66,
2012-05,0.44,
2012-06,0.68,
2012-07,0.41,
2012-08,0.44,
2012-09,0.52,
2012-10,0.54,
2012-11,0.44,
2012-12,0.38,
2013-01,0.76,
2013-02,0.48,
2013-03,0.31,
2013-04,0.35,
2013-05,0.49,
2013-06,0.74,
2013-07,0.71,
2013-08,0.84,
2013-09,0.68,
2013-10,0.65,
2013-11,0.66,
2013-12,0.94,
2014-01,0.61,
2014-02,0.60,
2014-03,0.60,
2014-04,0.60,
2014-05,0.44,
2014-06,0.38,
2014-07,0.34,
2014-08,0.23,
2014-09,0.18,
2014-10,0.15,
2014-11,0.10,
2014-12,0.02,
2015-01,-0.07,
