"",BBDR1.A.WESTDGEB.N.BUL.BRHHNEUK.P.I10.A,BBDR1.A.WESTDGEB.N.BUL.BRHHNEUK.P.I10.A_FLAGS
"","bulwiengesa AG / Price index for new terraced housing / Western Germany: broken series: 50/100 towns and cities; up to and including 1994, includes West Berlin / Unadjusted figure",
unit,2010=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:11:26,
1975,48.6,
1976,51.2,
1977,55.1,
1978,59.9,
1979,65.0,
1980,68.2,
1981,73.7,
1982,76.1,
1983,76.0,
1984,74.0,
1985,72.3,
1986,72.5,
1987,71.8,
1988,73.1,
1989,76.5,
1990,81.7,
1991,85.5,
1992,88.6,
1993,91.4,
1994,93.4,
1995,96.1,
1996,96.3,
1997,95.1,
1998,93.6,
1999,94.6,
2000,96.0,
2001,97.7,
2002,98.2,
2003,97.2,
2004,96.1,
2005,95.6,
2006,95.3,
2007,96.0,
2008,96.6,
2009,97.8,
2010,100.0,
2011,104.0,
2012,108.9,
2013,115.0,
2014,122.7,
"",Source: Bundesbank calculations based on data provided by bulwiengesa AG,
