"",BBK01.SU0070,BBK01.SU0070_FLAGS
"","Deposit rates of banks / Instalment savings contracts concluded for 7 years with one-off bonus, effective interest rate / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:27,
1986-06,5.52,
1986-07,5.52,
1986-08,5.52,
1986-09,5.52,
1986-10,5.52,
1986-11,5.52,
1986-12,5.52,
1987-01,5.51,
1987-02,5.45,
1987-03,5.29,
1987-04,5.13,
1987-05,5.10,
1987-06,5.10,
1987-07,5.09,
1987-08,5.09,
1987-09,5.08,
1987-10,5.08,
1987-11,5.08,
1987-12,5.08,
1988-01,5.07,
1988-02,5.07,
1988-03,5.07,
1988-04,5.06,
1988-05,5.06,
1988-06,5.06,
1988-07,5.05,
1988-08,5.06,
1988-09,5.07,
1988-10,5.07,
1988-11,5.06,
1988-12,5.06,
1989-01,5.06,
1989-02,5.09,
1989-03,5.33,
1989-04,5.42,
1989-05,5.44,
1989-06,5.45,
1989-07,5.46,
1989-08,5.47,
1989-09,5.47,
1989-10,5.53,
1989-11,5.73,
1989-12,5.78,
1990-01,5.78,
1990-02,5.81,
1990-03,5.81,
1990-04,5.82,
1990-05,5.82,
1990-06,5.82,
1990-07,5.82,
1990-08,5.82,
1990-09,5.83,
1990-10,5.82,
1990-11,5.83,
1990-12,5.82,
1991-01,5.85,
1991-02,5.85,
1991-03,5.84,
1991-04,5.84,
1991-05,5.83,
1991-06,5.83,
1991-07,5.83,
1991-08,5.82,
1991-09,5.82,
1991-10,5.83,
1991-11,5.83,
1991-12,5.83,
1992-01,5.83,
1992-02,5.83,
1992-03,5.82,
1992-04,5.82,
1992-05,5.83,
1992-06,5.83,
1992-07,5.83,
1992-08,5.83,
1992-09,5.83,
1992-10,5.83,
1992-11,5.82,
1992-12,5.82,
1993-01,5.82,
1993-02,5.81,
1993-03,5.79,
1993-04,5.76,
1993-05,5.71,
1993-06,5.70,
1993-07,5.64,
1993-08,5.58,
1993-09,5.46,
1993-10,5.39,
1993-11,5.35,
1993-12,5.31,
1994-01,5.27,
1994-02,5.23,
1994-03,5.23,
1994-04,5.21,
1994-05,5.19,
1994-06,5.15,
1994-07,5.14,
1994-08,5.15,
1994-09,5.15,
1994-10,5.14,
1994-11,5.14,
1994-12,5.14,
1995-01,5.14,
1995-02,5.14,
1995-03,5.14,
1995-04,5.13,
1995-05,5.13,
1995-06,5.12,
1995-07,5.11,
1995-08,5.11,
1995-09,5.11,
1995-10,5.11,
1995-11,5.10,
1995-12,5.10,
1996-01,5.09,
1996-02,5.09,
1996-03,5.08,
1996-04,5.08,
1996-05,5.06,
1996-06,5.06,
1996-07,5.05,
1996-08,5.04,
1996-09,5.04,
1996-10,5.03,
1996-11,5.02,
"",General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. Saving over six years and blocked for one year. From December 1996 no longer collected.,
