"",BBK01.QUV937,BBK01.QUV937_FLAGS
"",Banks in Germany: Liabilities to non-residents / Countries in America / Euro,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:41,
2001-12,48.997,
2002-01,52.005,
2002-02,54.660,
2002-03,55.057,
2002-04,56.225,
2002-05,59.061,
2002-06,56.958,
2002-07,53.897,
2002-08,56.132,
2002-09,53.407,
2002-10,50.519,
2002-11,51.029,
2002-12,47.485,
2003-01,49.057,
2003-02,47.821,
2003-03,48.285,
2003-04,47.924,
2003-05,46.749,
2003-06,45.107,
2003-07,44.577,
2003-08,40.644,
2003-09,43.174,
2003-10,38.566,
2003-11,42.117,
2003-12,40.219,
2004-01,43.072,
2004-02,43.412,
2004-03,41.883,
2004-04,41.315,
2004-05,40.060,
2004-06,40.177,
2004-07,37.473,
2004-08,37.902,
2004-09,42.103,
2004-10,41.715,
2004-11,43.226,
2004-12,42.662,
2005-01,42.191,
2005-02,42.202,
2005-03,37.753,
2005-04,41.859,
2005-05,44.245,
2005-06,42.608,
2005-07,41.342,
2005-08,44.518,
2005-09,41.213,
2005-10,43.651,
2005-11,41.688,
2005-12,39.107,
2006-01,35.333,
2006-02,36.540,
2006-03,35.140,
2006-04,36.143,
2006-05,32.484,
2006-06,33.108,
2006-07,35.311,
2006-08,33.968,
2006-09,35.854,
2006-10,31.650,
2006-11,33.258,
2006-12,32.297,
2007-01,30.242,
2007-02,31.609,
2007-03,34.642,
2007-04,34.587,
2007-05,32.314,
2007-06,33.971,
2007-07,34.506,
2007-08,34.592,
2007-09,37.487,
2007-10,36.545,
2007-11,35.915,
2007-12,34.836,
2008-01,33.182,
2008-02,35.275,
2008-03,39.352,
2008-04,39.143,
2008-05,37.223,
2008-06,42.394,
2008-07,37.606,
2008-08,33.691,
2008-09,35.977,
2008-10,38.050,
2008-11,47.580,
2008-12,52.186,
2009-01,58.637,
2009-02,52.239,
2009-03,54.099,
2009-04,55.458,
2009-05,48.049,
2009-06,52.302,
2009-07,56.908,
2009-08,51.753,
2009-09,53.055,
2009-10,52.227,
2009-11,47.303,
2009-12,49.910,
2010-01,51.870,
2010-02,43.473,
2010-03,46.558,
2010-04,50.325,
2010-05,49.296,
2010-06,51.683,
2010-07,49.971,
2010-08,47.056,
2010-09,47.801,
2010-10,45.982,
2010-11,44.713,
2010-12,46.479,
2011-01,44.898,
2011-02,43.887,
2011-03,40.739,
2011-04,42.796,
2011-05,45.254,
2011-06,46.462,
2011-07,43.233,
2011-08,46.334,
2011-09,52.507,
2011-10,55.417,
2011-11,54.020,
2011-12,55.858,
2012-01,51.975,
2012-02,50.431,
2012-03,50.839,
2012-04,52.831,
2012-05,52.596,
2012-06,53.415,
2012-07,56.971,
2012-08,60.470,
2012-09,61.697,
2012-10,57.538,
2012-11,55.429,
2012-12,54.637,
2013-01,53.436,
2013-02,51.569,
2013-03,53.699,
2013-04,51.924,
2013-05,50.987,
2013-06,50.280,
2013-07,49.576,
2013-08,51.302,
2013-09,49.575,
2013-10,47.314,
2013-11,49.236,
2013-12,47.129,
2014-01,48.590,
2014-02,46.142,
2014-03,47.926,
2014-04,51.375,
2014-05,49.791,
2014-06,47.559,
2014-07,47.330,
2014-08,46.980,
2014-09,56.848,
2014-10,55.642,
2014-11,74.068,
2014-12,86.045,
