"",BBK01.TU2064,BBK01.TU2064_FLAGS
"","Lending to non-banks (non-MFIs) / Money market paper, securities",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:40,
1984-12,2.373,
1985-01,2.374,
1985-02,2.456,
1985-03,2.532,
1985-04,2.730,
1985-05,2.715,
1985-06,2.608,
1985-07,2.641,
1985-08,2.664,
1985-09,2.644,
1985-10,2.607,
1985-11,2.811,
1985-12,3.086,
1986-01,3.010,
1986-02,2.931,
1986-03,3.083,
1986-04,3.261,
1986-05,3.448,
1986-06,2.552,
1986-07,2.583,
1986-08,2.450,
1986-09,2.572,
1986-10,2.728,
1986-11,2.685,
1986-12,3.716,
1987-01,3.706,
1987-02,3.906,
1987-03,4.361,
1987-04,4.218,
1987-05,4.455,
1987-06,4.327,
1987-07,4.364,
1987-08,4.585,
1987-09,4.617,
1987-10,4.694,
1987-11,4.555,
1987-12,4.770,
1988-01,5.008,
1988-02,5.142,
1988-03,5.073,
1988-04,5.021,
1988-05,5.370,
1988-06,5.346,
1988-07,5.525,
1988-08,5.520,
1988-09,5.421,
1988-10,5.458,
1988-11,5.611,
1988-12,5.554,
1989-01,5.770,
1989-02,5.452,
1989-03,5.439,
1989-04,5.924,
1989-05,5.935,
1989-06,5.982,
1989-07,5.713,
1989-08,5.770,
1989-09,5.896,
1989-10,5.536,
1989-11,5.844,
1989-12,6.099,
1990-01,6.424,
1990-02,6.163,
1990-03,6.230,
1990-04,5.991,
1990-05,6.157,
1990-06,6.185,
1990-07,6.864,
1990-08,7.078,
1990-09,7.253,
1990-10,7.272,
1990-11,7.798,
1990-12,7.790,
1991-01,8.124,
1991-02,8.389,
1991-03,9.171,
1991-04,9.407,
1991-05,9.984,
1991-06,8.741,
1991-07,9.379,
1991-08,8.821,
1991-09,9.095,
1991-10,9.670,
1991-11,9.412,
1991-12,8.841,
1992-01,11.142,
1992-02,12.255,
1992-03,11.224,
1992-04,11.276,
1992-05,11.395,
1992-06,11.336,
1992-07,11.067,
1992-08,11.260,
1992-09,11.656,
1992-10,11.376,
1992-11,11.632,
1992-12,11.428,
1993-01,13.015,
1993-02,15.377,
1993-03,17.259,
1993-04,17.564,
1993-05,19.441,
1993-06,20.099,
1993-07,19.785,
1993-08,20.347,
1993-09,20.710,
1993-10,22.208,
1993-11,24.306,
1993-12,21.310,
1994-01,22.403,
1994-02,22.651,
1994-03,21.199,
1994-04,22.678,
1994-05,23.176,
1994-06,24.323,
1994-07,24.593,
1994-08,23.660,
1994-09,23.724,
1994-10,24.446,
1994-11,25.578,
1994-12,24.840,
1995-01,24.865,
1995-02,24.118,
1995-03,23.756,
1995-04,24.708,
1995-05,25.225,
1995-06,24.774,
1995-07,25.317,
1995-08,25.537,
1995-09,25.911,
1995-10,25.762,
1995-11,27.302,
1995-12,28.840,
1996-01,29.089,
1996-02,30.533,
1996-03,31.625,
1996-04,31.150,
1996-05,30.870,
1996-06,33.911,
1996-07,33.366,
1996-08,34.461,
1996-09,36.250,
1996-10,36.034,
1996-11,36.659,
1996-12,35.086,
1997-01,34.967,
1997-02,37.986,
1997-03,39.149,
1997-04,39.987,
1997-05,42.856,
1997-06,44.947,
1997-07,43.345,
1997-08,42.761,
1997-09,41.361,
1997-10,39.277,
1997-11,41.142,
1997-12,39.651,
1998-01,41.960,
1998-02,46.687,
1998-03,49.703,
1998-04,51.598,
1998-05,53.128,
1998-06,52.118,
1998-07,51.625,
1998-08,48.560,
1998-09,46.165,
1998-10,40.068,
1998-11,38.128,
1998-12,37.576,
1999-01,48.523,
1999-02,55.545,
1999-03,55.325,
1999-04,54.067,
1999-05,52.774,
1999-06,59.924,
1999-07,59.216,
1999-08,56.448,
1999-09,57.024,
1999-10,56.787,
1999-11,58.450,
1999-12,60.419,
2000-01,59.094,
2000-02,61.562,
2000-03,64.530,
2000-04,64.669,
2000-05,62.646,
2000-06,61.039,
2000-07,60.574,
2000-08,61.599,
2000-09,61.134,
2000-10,64.158,
2000-11,63.128,
2000-12,60.128,
2001-01,64.110,
2001-02,65.117,
2001-03,86.638,
2001-04,88.215,
2001-05,91.824,
2001-06,87.191,
2001-07,87.091,
2001-08,85.176,
2001-09,85.908,
2001-10,86.719,
2001-11,90.294,
2001-12,89.171,
2002-01,91.602,
2002-02,90.427,
2002-03,91.380,
2002-04,67.714,
2002-05,58.219,
2002-06,57.567,
2002-07,58.403,
2002-08,58.776,
2002-09,58.894,
2002-10,61.081,
