"",BBK01.WT4016,BBK01.WT4016_FLAGS
"","DE0001141505 / Yields / 4,000 BO S 150",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:33:27,
2007-03-28,3.98,
2007-03-29,4.00,
2007-03-30,4.00,
2007-03-31,.,No value available
2007-04-01,.,No value available
2007-04-02,4.02,
2007-04-03,4.04,
2007-04-04,4.03,
2007-04-05,4.04,
2007-04-06,.,No value available
2007-04-07,.,No value available
2007-04-08,.,No value available
2007-04-09,.,No value available
2007-04-10,4.08,
2007-04-11,4.08,
2007-04-12,4.10,
2007-04-13,4.15,
2007-04-14,.,No value available
2007-04-15,.,No value available
2007-04-16,4.17,
2007-04-17,4.17,
2007-04-18,4.11,
2007-04-19,4.10,
2007-04-20,4.15,
2007-04-21,.,No value available
2007-04-22,.,No value available
2007-04-23,4.13,
2007-04-24,4.11,
2007-04-25,4.16,
2007-04-26,4.17,
2007-04-27,4.18,
2007-04-28,.,No value available
2007-04-29,.,No value available
2007-04-30,4.17,
2007-05-01,.,No value available
2007-05-02,4.17,
2007-05-03,4.18,
2007-05-04,4.18,
2007-05-05,.,No value available
2007-05-06,.,No value available
2007-05-07,4.19,
2007-05-08,4.18,
2007-05-09,4.18,
2007-05-10,4.19,
2007-05-11,4.12,
2007-05-12,.,No value available
2007-05-13,.,No value available
2007-05-14,4.23,
2007-05-15,4.26,
2007-05-16,4.26,
2007-05-17,4.28,
2007-05-18,4.29,
2007-05-19,.,No value available
2007-05-20,.,No value available
2007-05-21,4.29,
2007-05-22,4.30,
2007-05-23,4.34,
2007-05-24,4.33,
2007-05-25,4.33,
2007-05-26,.,No value available
2007-05-27,.,No value available
2007-05-28,.,No value available
2007-05-29,4.37,
2007-05-30,4.36,
2007-05-31,4.38,
2007-06-01,4.40,
2007-06-02,.,No value available
2007-06-03,.,No value available
2007-06-04,4.44,
2007-06-05,4.44,
2007-06-06,4.46,
2007-06-07,4.47,
2007-06-08,4.52,
2007-06-09,.,No value available
2007-06-10,.,No value available
2007-06-11,4.51,
2007-06-12,4.53,
2007-06-13,4.62,
2007-06-14,4.58,
2007-06-15,4.60,
2007-06-16,.,No value available
2007-06-17,.,No value available
2007-06-18,4.57,
2007-06-19,4.56,
2007-06-20,4.52,
2007-06-21,4.60,
2007-06-22,4.57,
2007-06-23,.,No value available
2007-06-24,.,No value available
2007-06-25,4.54,
2007-06-26,4.53,
2007-06-27,4.48,
2007-06-28,4.54,
2007-06-29,4.51,
2007-06-30,.,No value available
2007-07-01,.,No value available
2007-07-02,4.47,
2007-07-03,4.47,
2007-07-04,4.55,
2007-07-05,4.57,
2007-07-06,4.61,
2007-07-07,.,No value available
2007-07-08,.,No value available
2007-07-09,4.64,
2007-07-10,4.60,
2007-07-11,4.51,
2007-07-12,4.56,
2007-07-13,4.60,
2007-07-14,.,No value available
2007-07-15,.,No value available
2007-07-16,4.58,
2007-07-17,4.52,
2007-07-18,4.54,
2007-07-19,4.56,
2007-07-20,4.49,
2007-07-21,.,No value available
2007-07-22,.,No value available
2007-07-23,4.40,
2007-07-24,4.43,
2007-07-25,4.39,
2007-07-26,4.38,
2007-07-27,4.30,
2007-07-28,.,No value available
2007-07-29,.,No value available
2007-07-30,4.29,
2007-07-31,4.31,
2007-08-01,4.28,
2007-08-02,4.31,
2007-08-03,4.33,
2007-08-04,.,No value available
2007-08-05,.,No value available
2007-08-06,4.28,
2007-08-07,4.33,
2007-08-08,4.39,
2007-08-09,4.33,
2007-08-10,4.27,
2007-08-11,.,No value available
2007-08-12,.,No value available
2007-08-13,4.28,
2007-08-14,4.27,
2007-08-15,4.22,
2007-08-16,4.16,
2007-08-17,4.07,
2007-08-18,.,No value available
2007-08-19,.,No value available
2007-08-20,4.11,
2007-08-21,4.01,
2007-08-22,4.07,
2007-08-23,4.15,
2007-08-24,4.10,
2007-08-25,.,No value available
2007-08-26,.,No value available
2007-08-27,4.18,
2007-08-28,4.10,
2007-08-29,4.06,
2007-08-30,4.10,
2007-08-31,4.14,
2007-09-01,.,No value available
2007-09-02,.,No value available
2007-09-03,4.11,
2007-09-04,4.10,
2007-09-05,4.15,
2007-09-06,4.12,
2007-09-07,4.07,
2007-09-08,.,No value available
2007-09-09,.,No value available
2007-09-10,3.98,
2007-09-11,3.94,
2007-09-12,3.96,
2007-09-13,4.00,
2007-09-14,4.04,
2007-09-15,.,No value available
2007-09-16,.,No value available
2007-09-17,4.03,
2007-09-18,4.05,
2007-09-19,4.14,
2007-09-20,4.15,
2007-09-21,4.19,
2007-09-22,.,No value available
2007-09-23,.,No value available
2007-09-24,4.21,
2007-09-25,4.16,
2007-09-26,4.18,
2007-09-27,4.24,
2007-09-28,4.18,
2007-09-29,.,No value available
